"","Station","VisitNo","SampleID_key","SampleID_frp","QAQC.x","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","QuestionableData.x","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","Comments.x","Flagged_Data.x","QAQC.y","Boat","Crew","Location","Visit.Date","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData.y","SiteComments","ID","Current","abbreviation","Lat","Lon","Region","Notes","site","sitetype","Region2","Comments.y","Flagged_Data.y","DateTime","year","month","Season"
"366","TULE-CH-LG-M",6971,11938,"MAC12-TULE-03NOV2022","true","Trawl","MAC",""," "," 2= against flow"," Channel",2,NA,NA,NA,"","13:13","13:23",10,NA,NA,38.128339,121.987591,38.126053,121.986158,29969,328832,345879,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",5,5," ",6,3," DMC230609: GPS coordinates were adjusted since GPS6 was not working properly; Starting latitude 38.133286 Starting longitude 121.978832 ending latitude 38.131 ending longitude 121.977399",NA,"true","Mudsucker","CB;AC;GN;GP","Tule Red",2022-11-03,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," S"," 2=ebb",60,12.8,9.38,19693,7.7,8.5,0.32,0.59," 11.7"," 1=absent"," 2"," Inside"," "," false"," unknown plant; same as previous; may be bullrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-11-03 13:13",2022,11,"Fall"
"367","TULE-CH-LG-M",6971,11939,"ZOOP13-TULE-03NOV2022","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.9,NA,NA,NA,"","13:13","13:18",5,NA,NA,38.128339,121.987591,38.126842,121.987205,28944,8866,15592,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",5,9," ",6,3," DMC230609: GPS coordinates were adjusted since GPS6 was not working properly; Starting latitude 38.133286 Starting longitude 121.978832 ending latitude 38.131789 ending longitude 121.978446",NA,"true","Mudsucker","CB;AC;GN;GP","Tule Red",2022-11-03,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," S"," 2=ebb",60,12.8,9.38,19693,7.7,8.5,0.32,0.59," 11.7"," 1=absent"," 2"," Inside"," "," false"," unknown plant; same as previous; may be bullrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-11-03 13:13",2022,11,"Fall"
"368","TULE-CH-LG-M",6972,11941,"ZOOP12-TULE-03NOV2022","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.8,NA,NA,NA,"","12:22","12:27",5,NA,NA,38.131766,121.991186,38.130483,121.989309,28944,2499,8862,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",5,9," ",6,3," DMC230609: GPS coordinates were adjusted since GPS6 was not working properly; Starting latitude 38.136713 Starting longitude 121.982427 ending latitude 38.13543 ending longitude 121.98055",NA,"true","Mudsucker","CB;AC;GN;GP","Tule Red",2022-11-03,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," S"," 2=ebb",60,12.7,9.39,19627,7.7,8.3,0.29,0.65," 11"," 1=absent"," 2"," Inside"," "," false"," unknown plant (maybe bullrush) same as previous; see picture;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-11-03 12:22",2022,11,"Fall"
"369","TULE-CH-LG-M",6972,11940,"MAC11-TULE-03NOV2022","true","Trawl","MAC",""," "," 2= against flow"," Channel",1.8,NA,NA,NA,"","12:44","12:54",10,NA,NA,38.131877,121.991109,38.129024,121.988658,29969,311812,328823,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",5,5," ",6,3," MAC trawl re-done (sample lost during processing); new GPS taken for MAC trawl; DMC230609: GPS coordinates were adjusted since GPS6 was not working properly; Starting latitude 38.136824 Starting longitude 121.98235 ending latitude 38.133971 ending longitude 121.979899",NA,"true","Mudsucker","CB;AC;GN;GP","Tule Red",2022-11-03,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," S"," 2=ebb",60,12.7,9.39,19627,7.7,8.3,0.29,0.65," 11"," 1=absent"," 2"," Inside"," "," false"," unknown plant (maybe bullrush) same as previous; see picture;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-11-03 12:44",2022,11,"Fall"
"370","TULE-CH-LG-M",6830,11767,"MAC12-TULE-02SEP2022","true","Trawl","MAC",""," "," 2= against flow"," Channel",1.9,NA,NA,NA,"","09:01","09:11",10,NA,NA,38.13031,121.989119,38.126903,121.987229,28947,430718,449193,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",4,4," ",6,3," DMC230516: corrected starting Lat (was 38.135357); GN230609 corrected GPS points after discovering that GPS 6 is acting strange; original GPS points: Start (38.135257; 121.98036); End (38.13185; 121.97847)",NA,"true","Mudsucker","CB;GN;GP","Tule Red",2022-09-02,"1=0-33% clouds","3= wind 8-12 mph; large wavelets"," NW"," 2=ebb",31,19.1,8.5,18954,7.8,21.3,0.23,0.65," 7.8"," 1=absent"," 2"," Inside"," "," false"," DMC230516: corrected SC (was 10954)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-09-02 09:01",2022,9,"Fall"
"371","TULE-CH-LG-M",6830,11768,"ZOOP12-TULE-02SEP2022","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.9,NA,NA,NA,"","09:01","09:06",5,NA,NA,38.13031,121.989119,38.128531,121.988135,28944,843078,849126,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",4,1," ",6,3," GN230609 corrected GPS points after discovering that GPS 6 is acting strange; original GPS points: Start (38.135257; 121.98036); End (38.133478; 121.979376)",NA,"true","Mudsucker","CB;GN;GP","Tule Red",2022-09-02,"1=0-33% clouds","3= wind 8-12 mph; large wavelets"," NW"," 2=ebb",31,19.1,8.5,18954,7.8,21.3,0.23,0.65," 7.8"," 1=absent"," 2"," Inside"," "," false"," DMC230516: corrected SC (was 10954)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-09-02 09:01",2022,9,"Fall"
"372","TULE-CH-LG-M",6833,11773,"MAC11-TULE-15SEP2022","true","Trawl","MAC",""," "," 2= against flow"," Channel",2,NA,NA,NA,"","08:31","08:41",10,NA,NA,38.131698,121.991136,38.127107,121.987081,28947,473934,502073,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",4,4," ",6,3," GN230609 corrected GPS points after discovering that GPS 6 is acting strange; original GPS points: Start (38.136645; 121.982377); End (38.132054; 121.978322)",NA,"true","Mudsucker","SH;GN;GP;KS","Tule Red",2022-09-15,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",40,18.3,8.11,21172,7.4,32.5,0.45,0.8," 10.5"," 1=absent"," 1"," Inside"," "," false"," tried doing a flux at several tributaries but flow not fast enough for flow meter;  site level veg written as ""rush"" on datasheet; adjusted to sedge/CYPSPP in database",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-09-15 08:31",2022,9,"Fall"
"373","TULE-CH-LG-M",6833,11774,"ZOOP11-TULE-15SEP2022","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",2,NA,NA,NA,"","08:31","08:36",5,NA,NA,38.131698,121.991136,38.129623,121.988696,26639,258556,670049,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",5,9," ",6,3," flow meter likely inaccurate -> Datasheet actually says Flowmeter for zoop is probably wrong and use 1/2 of MAC instead rather than GPS; DMC230516: wrote in the full comment from datasheet; GN230609 corrected GPS points after discovering that GPS 6 is acting strange; original GPS points: Start (38.136645; 121.982377); End (38.13457; 121.979937)",NA,"true","Mudsucker","SH;GN;GP;KS","Tule Red",2022-09-15,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",40,18.3,8.11,21172,7.4,32.5,0.45,0.8," 10.5"," 1=absent"," 1"," Inside"," "," false"," tried doing a flux at several tributaries but flow not fast enough for flow meter;  site level veg written as ""rush"" on datasheet; adjusted to sedge/CYPSPP in database",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-09-15 08:31",2022,9,"Fall"
"374","TULE-CH-LG-NW",6970,11937,"ZOOP11-TULE-03NOV2022","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.5,NA,NA,NA,"","12:00","12:05",5,NA,NA,38.133866,121.995532,38.133037,121.991744,28944,993385,2499,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",5,9," ",6,3," DMC230609: GPS coordinates were adjusted since GPS6 was not working properly; Starting latitude 38.138813 Starting longitude 121.986773 ending latitude 38.137984 ending longitude 121.982985",NA,"true","Mudsucker","CB;AC;GN;GP","Tule Red",2022-11-03,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," S"," 2=ebb",62,13,9.77,19604,7.6,8.3,0.26,0.53," 9.5"," 1=absent"," 2"," Inside"," "," false"," no mac trawl done; see photo of unknown plant (may be bullrush in the Scirpus genus)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-11-03 12:00",2022,11,"Fall"
"375","TULE-CH-LG-NW",6376,10866,"NT13-TULE-11MAY2022","true","Trawl","NT",""," "," 2= against flow"," Channel",1,NA,NA,NA,"","13:52","13:57",5,NA,NA,38.133956,121.995423,38.133831,121.992659,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",NA,NA," ",5,2," ",NA,"true","Mudsucker","CB;DMC;GP;KMP","Tule Red",2022-05-11,"1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 2=ebb",24,16.2,9.39,12224,8,44.3,0.48,1.21," 12.1"," 1=absent"," 1"," Inside"," "," false"," veg comp is unreliable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-11 13:52",2022,5,"Spring"
"376","TULE-CH-LG-NW",6376,10863,"MAC13-TULE-11MAY2022","true","Trawl","MAC",""," "," 2= against flow"," Channel",1.3,NA,NA,NA,"","13:52","14:02",10,NA,NA,38.133956,121.995423,38.131668,121.991224,28946,727683,753964,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",6,6," ",5,2," MAC outside of water 1% of time",NA,"true","Mudsucker","CB;DMC;GP;KMP","Tule Red",2022-05-11,"1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 2=ebb",24,16.2,9.39,12224,8,44.3,0.48,1.21," 12.1"," 1=absent"," 1"," Inside"," "," false"," veg comp is unreliable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-11 13:52",2022,5,"Spring"
"377","TULE-CH-LG-NW",6376,10864,"ZOOP13-TULE-11MAY2022","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1,NA,NA,NA,"","13:52","13:57",5,NA,NA,38.133956,121.995423,38.133831,121.992659,28944,688065,696496,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",4,1," ",5,2," ",NA,"true","Mudsucker","CB;DMC;GP;KMP","Tule Red",2022-05-11,"1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 2=ebb",24,16.2,9.39,12224,8,44.3,0.48,1.21," 12.1"," 1=absent"," 1"," Inside"," "," false"," veg comp is unreliable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-11 13:52",2022,5,"Spring"
"378","TULE-CH-LG-NW",6831,11770,"ZOOP13-TULE-02SEP2022","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.7,NA,NA,NA,"","09:43","09:48",5,NA,NA,38.133889,121.995537,38.133649,121.992295,28944,849129,858012,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",4,1," ",6,3," GN230609 corrected GPS points after discovering that GPS 6 is acting strange; original GPS points: Start (38.138836; 121.986778); End (38.138596; 121.983536)",NA,"true","Mudsucker","CB;GN;GP","Tule Red",2022-09-02,"1=0-33% clouds","3= wind 8-12 mph; large wavelets"," NW"," 2=ebb",27,19.2,8.5,18940,7.8,30,0.25,0.64," 7.7"," 1=absent"," 2"," Inside"," "," false"," no site veg because water line was low and exposed mud banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-09-02 09:43",2022,9,"Fall"
"379","TULE-CH-LG-NW",6831,11769,"MAC13-TULE-02SEP2022","true","Trawl","MAC",""," "," 2= against flow"," Channel",1.9,NA,NA,NA,"","09:43","09:53",10,NA,NA,38.133889,121.995537,38.131932,121.99097,28947,449187,473947,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",4,4," ",6,3," GN230609 corrected GPS points after discovering that GPS 6 is acting strange; original GPS points: Start (38.138836; 121.986778); End (38.136879; 121.982211)",NA,"true","Mudsucker","CB;GN;GP","Tule Red",2022-09-02,"1=0-33% clouds","3= wind 8-12 mph; large wavelets"," NW"," 2=ebb",27,19.2,8.5,18940,7.8,30,0.25,0.64," 7.7"," 1=absent"," 2"," Inside"," "," false"," no site veg because water line was low and exposed mud banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-09-02 09:43",2022,9,"Fall"
"380","TULE-CH-LG-NW",6905,11865,"MAC15-TULE-02NOV2022","true","Trawl","MAC",""," "," 2= against flow"," Channel",1.5,NA,NA,NA,"","14:13","14:23",10,NA,NA,38.133763,121.995726,38.132077,121.990985,29969,272990,295060,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",5,5," ",6,3," lost less than 1% of sample during processing; DMC230609: GPS coordinates were adjusted since GPS6 was not working properly; Starting latitude 38.13871 Starting longitude 121.986967 Ending latitude 38.137024 Ending longitude 121.982226",NA,"true","Mudsucker","AC;GN;GP;KS","Tule Red",2022-11-02,"2=33-66% clouds","2= wind 4-7 mph; small wavelets"," SW"," 2=ebb",26,13.2,9.37,19512,7.8,31.4,0.4,0.72," 9.1"," 1=absent"," 2"," Inside"," "," false"," trawl only; flowmeter stopped spinning on zooplankton due to turbidity; redo; tried to do zoop sample x2 and failed; no site veg because everything above water at low tide; less than 1% of MAC sample lost during processing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-11-02 14:13",2022,11,"Fall"
"381","TULE-CH-LG-SE",6374,10857,"NT12-TULE-11MAY2022","true","Trawl","NT",""," "," 2= against flow"," Channel",1.8,NA,NA,NA,"","13:20","13:25",5,NA,NA,38.126613,121.987419,38.125167,121.985258,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",NA,NA," ",5,2," Net and cod-end from DWR",NA,"true","Mudsucker","CB;DMC;GP;KMP","Tule Red",2022-05-11,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",28,17.3,8.95,12649,7.8,17.7,0.36,1.08," 20.5"," 1=absent"," 1"," Inside"," "," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-11 13:20",2022,5,"Spring"
"382","TULE-CH-LG-SE",6374,10856,"MAC12-TULE-11MAY2022","true","Trawl","MAC",""," "," 2= against flow"," Channel",1.6,NA,NA,NA,"","13:20","13:30",10,NA,NA,38.126613,121.987419,38.122774,121.983604,28946,711490,727685,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",6,6," ",5,2," ",NA,"true","Mudsucker","CB;DMC;GP;KMP","Tule Red",2022-05-11,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",28,17.3,8.95,12649,7.8,17.7,0.36,1.08," 20.5"," 1=absent"," 1"," Inside"," "," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-11 13:20",2022,5,"Spring"
"383","TULE-CH-LG-SE",6374,10858,"ZOOP12-TULE-11MAY2022","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.8,NA,NA,NA,"","13:20","13:25",5,NA,NA,38.126613,121.987419,38.125167,121.985258,28944,681479,688065,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",4,1," ",5,2," ",NA,"true","Mudsucker","CB;DMC;GP;KMP","Tule Red",2022-05-11,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",28,17.3,8.95,12649,7.8,17.7,0.36,1.08," 20.5"," 1=absent"," 1"," Inside"," "," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-11 13:20",2022,5,"Spring"
"384","TULE-CH-LG-SE",6973,11942,"MAC13-TULE-03NOV2022","true","Trawl","MAC",""," "," 2= against flow"," Channel",2,NA,NA,NA,"","13:40","13:50",10,NA,NA,38.125972,121.985968,38.122755,121.98353,29969,345876,365862,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",5,5," ",6,3," DMC230609: GPS coordinates were adjusted since GPS6 was not working properly; Starting latitude 38.130919 Starting longitude 121.977209 ending latitude 38.127702 ending longitude 121.974771",NA,"true","Mudsucker","CB;AC;GN;GP","Tule Red",2022-11-03,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," S"," 2=ebb",57,12.4,9.28,19855,7.7,10.5,0.32,0.56," 13.2"," 1=absent"," 2"," Inside"," "," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-11-03 13:40",2022,11,"Fall"
"385","TULE-CH-LG-SE",6973,11943,"ZOOP14-TULE-03NOV2022","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",2.1,NA,NA,NA,"","13:40","13:45",5,NA,NA,38.125972,121.985968,38.124655,121.984696,28944,15595,22841,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",5,9," ",6,3," DMC230609: GPS coordinates were adjusted since GPS6 was not working properly; Starting latitude 38.130919 Starting longitude 121.977209 ending latitude 38.129602 ending longitude 121.975937",NA,"true","Mudsucker","CB;AC;GN;GP","Tule Red",2022-11-03,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," S"," 2=ebb",57,12.4,9.28,19855,7.7,10.5,0.32,0.56," 13.2"," 1=absent"," 2"," Inside"," "," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-11-03 13:40",2022,11,"Fall"
"386","TULE-CH-LG-SE",6829,11766,"ZOOP11-TULE-02SEP2022","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",2,NA,NA,NA,"","08:19","08:24",5,NA,NA,38.125775,121.985722,38.123141,121.983943,28944,834735,843072,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",4,1," ",6,3," DMC230609: GPS coordinates were adjusted since GPS6 was not working properly; Starting latitude 38.130722 Starting longitude 121.976963 ending latitude 38.128088 ending longitude 121.975184",NA,"true","Mudsucker","CB;GN;GP","Tule Red",2022-09-02,"1=0-33% clouds","3= wind 8-12 mph; large wavelets"," NW"," 2=ebb",32,19.3,8.2,18865,7.6,23,0.24,0.64," 8.6"," 1=absent"," 2"," Inside"," "," false"," DMC230516: corrected OPEWAT (was 90)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-09-02 08:19",2022,9,"Fall"
"387","TULE-CH-LG-SE",6829,11765,"MAC11-TULE-02SEP2022","true","Trawl","MAC",""," "," 2= against flow"," Channel",1.7,NA,NA,NA,"","08:19","08:29",10,NA,NA,38.125775,121.985722,38.121464,121.981548,28947,406098,430716,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat",4,4," ",6,3," DMC230609: GPS coordinates were adjusted since GPS6 was not working properly; Starting latitude 38.130722 Starting longitude 121.976963 ending latitude 38.126411 ending longitude 121.972789",NA,"true","Mudsucker","CB;GN;GP","Tule Red",2022-09-02,"1=0-33% clouds","3= wind 8-12 mph; large wavelets"," NW"," 2=ebb",32,19.3,8.2,18865,7.6,23,0.24,0.64," 8.6"," 1=absent"," 2"," Inside"," "," false"," DMC230516: corrected OPEWAT (was 90)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-09-02 08:19",2022,9,"Fall"
"388","TULE-CH-SM-01",6421,10961,"MAC11-TULE-19MAY2022","true","Trawl","MAC",""," "," 2= against flow"," Channel",0.7,NA,52,NA,"","08:00","00:00",NA,NA,NA,38.13306,121.9924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," ","3.Cast and retrieve",4,4," ",5,2," MAC veg: trace fragments of dead EAV; MAC: x13 casts at 4m each = 52m",NA,"true","Kayak","GN;KS","Tule Red",2022-05-19,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,19,5.75,16311,7.3,38.2,0.39,1.07," 10.9"," 1=absent"," 1"," Inside"," "," false"," no secchi taken; sonde taken by Mudsucker  (fish) crew; no Neuston taken; no sweepnet samples taken due to water level being too low; PHY11-TULE-19MAY2022: habitat morphology 2; sample depth 0.1m; water depth 0.5m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-19 08:00",2022,5,"Spring"
"389","TULE-CH-SM-01",6421,10962,"ZOOP11-TULE-19MAY2022","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",0.7,NA,72,NA,"","08:00","00:00",NA,NA,NA,38.13306,121.9924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," true"," false"," ","3.Cast and retrieve",6,10," ",5,2," ZOOP: x12 casts at 6m each = 72m; ZOOP: sample lost ~2% while processing",NA,"true","Kayak","GN;KS","Tule Red",2022-05-19,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,19,5.75,16311,7.3,38.2,0.39,1.07," 10.9"," 1=absent"," 1"," Inside"," "," false"," no secchi taken; sonde taken by Mudsucker  (fish) crew; no Neuston taken; no sweepnet samples taken due to water level being too low; PHY11-TULE-19MAY2022: habitat morphology 2; sample depth 0.1m; water depth 0.5m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-19 08:00",2022,5,"Spring"
"390","TULE-CH-SM-11",6380,10882,"ZOOP22-TULE-11MAY2022","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.7,NA,125,NA,"","13:00","13:11",NA,NA,NA,38.121278,121.982069,38.121278,121.982069,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","3.Cast and retrieve",6,10," ",5,3," 16 casts @ 7.5m each; distance=125m (added 5m to distance b/c tide is strongly ebbing)",NA,"true","Kayak","ED;GN;KS","Tule Red",2022-05-11,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",32,16.4,8.36,13198,7.4,14.4,0.32,1.71," 33"," 1=absent"," 2"," Inside"," "," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-11 13:00",2022,5,"Spring"
"391","TULE-CH-SM-11",6380,10883,"NT22-TULE-11MAY2022","true","Trawl","NT",""," "," 2= against flow"," Channel",1.7,NA,NA,NA,"","13:00","13:11",NA,NA,NA,38.121278,121.982069,38.120809,121.981877,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","",3,20," ",5,3," Kayak tow for neuston ",NA,"true","Kayak","ED;GN;KS","Tule Red",2022-05-11,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",32,16.4,8.36,13198,7.4,14.4,0.32,1.71," 33"," 1=absent"," 2"," Inside"," "," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-11 13:00",2022,5,"Spring"
"392","TULE-CH-SM-11",6380,10880,"MAC22-TULE-11MAY2022","true","Trawl","MAC",""," "," 2= against flow"," Channel",1.7,NA,90,NA,"","13:00","13:11",NA,NA,NA,38.121278,121.982069,38.121278,121.982069,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","3.Cast and retrieve",4,4," ",5,3," 15 casts @ 6m=90m; distance 90m",NA,"true","Kayak","ED;GN;KS","Tule Red",2022-05-11,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",32,16.4,8.36,13198,7.4,14.4,0.32,1.71," 33"," 1=absent"," 2"," Inside"," "," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-11 13:00",2022,5,"Spring"
"393","TULE-CH-SM-4",6379,10875,"ZOOP21-TULE-11MAY2022","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.2,NA,90,NA,"","11:00","11:10",NA,NA,NA,38.127819,121.987958,38.127819,121.987958,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","3.Cast and retrieve",6,10," ",5,3," 15 casts for 6m each; distance=90m",NA,"true","Kayak","ED;GN;KS","Tule Red",2022-05-11,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",24,15.1,9.18,12154,7.7,46.3,0.33,1.21," 10.6"," 1=absent"," 2"," Inside"," "," false"," Water quality taken in green bucket; tide was high slack starting to ebb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-11 11:00",2022,5,"Spring"
