"","SampleID_frp","OrganismCode","OrganismId","SampleID_key","VisitNo","QAQC.x","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","QuestionableData.x","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","DepthSource","Comments","Flagged_Data","QAQC.y","Boat","Crew","Location","Visit.Date","Station","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData.y","SiteComments","Visit.Date2","year","month","DateTime","Season","DepthSource2","DepthOfWater2","DepthOfWater3","DepthMeters","volume","rotations","rotation.final","rpm","ave_vol","FishId","TotalCatch","PlusCount","IDer","IdDate","PercentSampled","FishCatchNotes","EntryOrder","FishLength","FishWeight","Hai","FinsHai","SkinHai","EyesHai","ParasiteHai","GillsHai","DeformHai","TagYear","TagSerial","AdClip","Mortality","FishLengthComments","FishCode","Code_UCDAVIS","Code_YBFM","CommonName","Category","Species","Genus","Family","Order","Class","Phylum","Native","State.Status","Federal.Status","Status.Abrev","LifeStage","FishDiet","Legend_Clams","Legend_Fish_Color_hex","Legend_Fish","Legend_Macro","Legend_Meso","Analy","Analy2","CN","length_count","fish4$SampleID_frp","fish4$CommonName","count_check","CPUEbySpp","CPUEbySpp2","tCPUE","PercentComp","fish5$SampleID_frp","fish5$CommonName"
"11","BEASEI01-HORS-02MAR2023","1362",1362,12377,7357,"true","Seine","BEASEI","","1. No twists; snags; or tears"," 2= against flow"," ",1.1,NA,10.5,8.75,"","10:47","",NA,NA,NA,38.097354,121.709718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%"," ",NA,""," gps 5; accuracy 2m. not paired.",NA,"true","Mudsucker","AC;DMC;ED;GU;AM","Horseshoe Bend","03/02/2023","HORS-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 4=flood",53,8.3,11.36,229,7.7,10.9,0.48,0.43,16.6," 1=absent",1," Inside",NA," false"," BA=BRIAN ARMSTRONG (GUEST)",2023-03-02,2023,3,"2023-03-02 10:47","Spring","",1.1,1.1,1.1,50.53125,NA,NA,NA,NA,14707,4,0,"","",NA,"",28603,61,NA,"true",0,0,0,0,0,0,NA,"","false","false","","CHISAL-S","","","Chinook Salmon (spring)","Fish","tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Native","State Threatened","Federally Threatened","ST, FT","",FALSE,"Present",NA,"Chinook Salmon (spring)","","","fish","fish","Chinook Salmon (spring)",4,"BEASEI01-HORS-02MAR2023","Chinook Salmon (spring)",0,791.589363017934,791.589363017934,19393.9393939394,0.0408163265306122,"BEASEI01-HORS-02MAR2023","Chinook Salmon (spring)"
"12","BEASEI01-HORS-02MAR2023","164",329,12377,7357,"true","Seine","BEASEI","","1. No twists; snags; or tears"," 2= against flow"," ",1.1,NA,10.5,8.75,"","10:47","",NA,NA,NA,38.097354,121.709718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%"," ",NA,""," gps 5; accuracy 2m. not paired.",NA,"true","Mudsucker","AC;DMC;ED;GU;AM","Horseshoe Bend","03/02/2023","HORS-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 4=flood",53,8.3,11.36,229,7.7,10.9,0.48,0.43,16.6," 1=absent",1," Inside",NA," false"," BA=BRIAN ARMSTRONG (GUEST)",2023-03-02,2023,3,"2023-03-02 10:47","Spring","",1.1,1.1,1.1,50.53125,NA,NA,NA,NA,14708,1,0,"","",NA,"",28605,36,NA,"true",0,0,0,0,0,0,NA,"","false","false","","MOSQUI","MQF","MQF","Mosquitofish","Fish","affinis","Gambusia","Poeciliidae","Cyprinodontiformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Mosquitofish","Fish Larvae","Fish Larvae","fish","fish","Mosquitofish",1,"BEASEI01-HORS-02MAR2023","Mosquitofish",0,197.897340754484,197.897340754484,19393.9393939394,0.0102040816326531,"BEASEI01-HORS-02MAR2023","Mosquitofish"
"13","BEASEI01-HORS-02MAR2023","197",315,12377,7357,"true","Seine","BEASEI","","1. No twists; snags; or tears"," 2= against flow"," ",1.1,NA,10.5,8.75,"","10:47","",NA,NA,NA,38.097354,121.709718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%"," ",NA,""," gps 5; accuracy 2m. not paired.",NA,"true","Mudsucker","AC;DMC;ED;GU;AM","Horseshoe Bend","03/02/2023","HORS-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 4=flood",53,8.3,11.36,229,7.7,10.9,0.48,0.43,16.6," 1=absent",1," Inside",NA," false"," BA=BRIAN ARMSTRONG (GUEST)",2023-03-02,2023,3,"2023-03-02 10:47","Spring","",1.1,1.1,1.1,50.53125,NA,NA,NA,NA,14706,34,0,"","",NA,"",28596,59,NA,"true",0,0,0,0,0,0,NA,"","false","false","","MISSIL","ISS","MSS","Mississippi Silverside","Fish","berryllia","Menidia","Atherinopsidae","Atheriniformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Mississippi Silverside","Fish Larvae","Fish Larvae","fish","fish","Mississippi Silverside",34,"BEASEI01-HORS-02MAR2023","Mississippi Silverside",0,6728.50958565244,6728.50958565244,19393.9393939394,0.346938775510204,"BEASEI01-HORS-02MAR2023","Mississippi Silverside"
"14","BEASEI01-HORS-03JAN2023","1361",1361,12241,7241,"true","Seine","BEASEI","","1. No twists; snags; or tears"," 2= against flow"," ",1,NA,6,15,"","09:10","",NA,NA,NA,38.098501,121.70949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",2,NA," 0%"," ",NA,""," gps #6; accuracy 3m. not paired. salmon! gps manually updated from geo-tagged photos taken that day - ed 21jul2023",NA,"true","Mudsucker","AC;ED;KS","Horseshoe Bend","01/03/2023","HORS-N","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," NA"," 4=flood",15,9.5,9.83,126,7.5,64.3,0.43,0.71,14.7," 1=absent",2," Inside",NA," false"," ",2023-01-03,2023,1,"2023-01-03 09:10","Winter","",1,1,1,45,NA,NA,NA,NA,14341,4,0,"","",NA,"",27981,39,NA,"true",0,0,0,0,0,0,NA,"CDFW_23FRP003","false","false","CDFW_23FRP003","CHISAL-F","","","Chinook Salmon (fall)","Fish","tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Chinook Salmon (fall)","","","fish","fish","Chinook Salmon (fall)",4,"BEASEI01-HORS-03JAN2023","Chinook Salmon (fall)",0,888.888888888889,888.888888888889,2444.44444444444,0.363636363636364,"BEASEI01-HORS-03JAN2023","Chinook Salmon (fall)"
"15","BEASEI01-HORS-03JAN2023","197",315,12241,7241,"true","Seine","BEASEI","","1. No twists; snags; or tears"," 2= against flow"," ",1,NA,6,15,"","09:10","",NA,NA,NA,38.098501,121.70949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",2,NA," 0%"," ",NA,""," gps #6; accuracy 3m. not paired. salmon! gps manually updated from geo-tagged photos taken that day - ed 21jul2023",NA,"true","Mudsucker","AC;ED;KS","Horseshoe Bend","01/03/2023","HORS-N","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," NA"," 4=flood",15,9.5,9.83,126,7.5,64.3,0.43,0.71,14.7," 1=absent",2," Inside",NA," false"," ",2023-01-03,2023,1,"2023-01-03 09:10","Winter","",1,1,1,45,NA,NA,NA,NA,14342,2,0,"","",NA,"",27985,60,NA,"true",0,0,0,0,0,0,NA,"","false","false","","MISSIL","ISS","MSS","Mississippi Silverside","Fish","berryllia","Menidia","Atherinopsidae","Atheriniformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Mississippi Silverside","Fish Larvae","Fish Larvae","fish","fish","Mississippi Silverside",2,"BEASEI01-HORS-03JAN2023","Mississippi Silverside",0,444.444444444444,444.444444444444,2444.44444444444,0.181818181818182,"BEASEI01-HORS-03JAN2023","Mississippi Silverside"
"16","BEASEI01-HORS-03JAN2023","967",436,12241,7241,"true","Seine","BEASEI","","1. No twists; snags; or tears"," 2= against flow"," ",1,NA,6,15,"","09:10","",NA,NA,NA,38.098501,121.70949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",2,NA," 0%"," ",NA,""," gps #6; accuracy 3m. not paired. salmon! gps manually updated from geo-tagged photos taken that day - ed 21jul2023",NA,"true","Mudsucker","AC;ED;KS","Horseshoe Bend","01/03/2023","HORS-N","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," NA"," 4=flood",15,9.5,9.83,126,7.5,64.3,0.43,0.71,14.7," 1=absent",2," Inside",NA," false"," ",2023-01-03,2023,1,"2023-01-03 09:10","Winter","",1,1,1,45,NA,NA,NA,NA,14344,4,0,"","",NA,"",27989,65,NA,"true",0,0,0,0,0,0,NA,"","false","false","","SACPIK","SPM","SAPM","Sacramento Pikeminnow","Fish","grandis","Ptychocheilus","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Sacramento Pikeminnow","Fish Larvae","Fish Larvae","fish","fish","Sacramento Pikeminnow",4,"BEASEI01-HORS-03JAN2023","Sacramento Pikeminnow",0,888.888888888889,888.888888888889,2444.44444444444,0.363636363636364,"BEASEI01-HORS-03JAN2023","Sacramento Pikeminnow"
"17","BEASEI01-HORS-03JAN2023","981",505,12241,7241,"true","Seine","BEASEI","","1. No twists; snags; or tears"," 2= against flow"," ",1,NA,6,15,"","09:10","",NA,NA,NA,38.098501,121.70949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",2,NA," 0%"," ",NA,""," gps #6; accuracy 3m. not paired. salmon! gps manually updated from geo-tagged photos taken that day - ed 21jul2023",NA,"true","Mudsucker","AC;ED;KS","Horseshoe Bend","01/03/2023","HORS-N","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," NA"," 4=flood",15,9.5,9.83,126,7.5,64.3,0.43,0.71,14.7," 1=absent",2," Inside",NA," false"," ",2023-01-03,2023,1,"2023-01-03 09:10","Winter","",1,1,1,45,NA,NA,NA,NA,14343,1,0,"","",NA,"",27987,64,NA,"true",0,0,0,0,0,0,NA,"","false","false","","THRSHA","TFS","TFS","Threadfin Shad","Fish","petenense","Dorosoma","Clupeidae","Clupeiformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Threadfin Shad","Fish Larvae","Fish Larvae","fish","fish","Threadfin Shad",1,"BEASEI01-HORS-03JAN2023","Threadfin Shad",0,222.222222222222,222.222222222222,2444.44444444444,0.0909090909090909,"BEASEI01-HORS-03JAN2023","Threadfin Shad"
"18","BEASEI01-HORS-10MAY2023","175",437,13384,7984,"true","Seine","BEASEI","","1. No twists; snags; or tears"," 2= against flow"," ",1.1,NA,7.5,15,"","09:09","",NA,NA,NA,38.096885,121.709762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",2,NA," 0%"," ",NA,""," gps 6 accuracy 3m. mortality: spltai; splitai brought back to confirm id; 2 unids in vials; frp23-016: unid; frp23-017: spltai. gps calculated in 2023 sample inventory - ed 9/11/2023",NA,"true","Mudsucker","CB;AC;ED;AM","Horseshoe Bend","05/10/2023","HORS-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",33,14.9,9.56,122,7.6,6.4,0.75,0.25,6.9," 1=absent",2," Inside",NA," false"," ",2023-05-10,2023,5,"2023-05-10 09:09","Spring","",1.1,1.1,1.1,61.875,NA,NA,NA,NA,15202,1,0,"","",NA,"",30441,15,NA,"true",0,0,0,0,0,0,NA,"","false","false","","SACSUC","SKR","SASU","Sacramento Sucker","Fish","occidentalis","Catostomus","Catostomidae","Cypriniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Sacramento Sucker","Fish Larvae","Fish Larvae","fish","fish","Sacramento Sucker",1,"BEASEI01-HORS-10MAY2023","Sacramento Sucker",0,161.616161616162,161.616161616162,41373.7373737374,0.00390625,"BEASEI01-HORS-10MAY2023","Sacramento Sucker"
"19","BEASEI01-HORS-10MAY2023","197",315,13384,7984,"true","Seine","BEASEI","","1. No twists; snags; or tears"," 2= against flow"," ",1.1,NA,7.5,15,"","09:09","",NA,NA,NA,38.096885,121.709762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",2,NA," 0%"," ",NA,""," gps 6 accuracy 3m. mortality: spltai; splitai brought back to confirm id; 2 unids in vials; frp23-016: unid; frp23-017: spltai. gps calculated in 2023 sample inventory - ed 9/11/2023",NA,"true","Mudsucker","CB;AC;ED;AM","Horseshoe Bend","05/10/2023","HORS-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",33,14.9,9.56,122,7.6,6.4,0.75,0.25,6.9," 1=absent",2," Inside",NA," false"," ",2023-05-10,2023,5,"2023-05-10 09:09","Spring","",1.1,1.1,1.1,61.875,NA,NA,NA,NA,15201,3,0,"","",NA,"",29324,64,NA,"true",0,0,0,0,0,0,NA,"","false","false","","MISSIL","ISS","MSS","Mississippi Silverside","Fish","berryllia","Menidia","Atherinopsidae","Atheriniformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Mississippi Silverside","Fish Larvae","Fish Larvae","fish","fish","Mississippi Silverside",3,"BEASEI01-HORS-10MAY2023","Mississippi Silverside",0,484.848484848485,484.848484848485,41373.7373737374,0.01171875,"BEASEI01-HORS-10MAY2023","Mississippi Silverside"
"20","BEASEI01-HORS-10MAY2023","974",469,13384,7984,"true","Seine","BEASEI","","1. No twists; snags; or tears"," 2= against flow"," ",1.1,NA,7.5,15,"","09:09","",NA,NA,NA,38.096885,121.709762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",2,NA," 0%"," ",NA,""," gps 6 accuracy 3m. mortality: spltai; splitai brought back to confirm id; 2 unids in vials; frp23-016: unid; frp23-017: spltai. gps calculated in 2023 sample inventory - ed 9/11/2023",NA,"true","Mudsucker","CB;AC;ED;AM","Horseshoe Bend","05/10/2023","HORS-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",33,14.9,9.56,122,7.6,6.4,0.75,0.25,6.9," 1=absent",2," Inside",NA," false"," ",2023-05-10,2023,5,"2023-05-10 09:09","Spring","",1.1,1.1,1.1,61.875,NA,NA,NA,NA,15199,252,222,"","",NA,"",29280,28,NA,"true",0,0,0,0,0,0,NA,"","false","false","","SPLITT","ST","SPLT","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail",30,"BEASEI01-HORS-10MAY2023","Splittail",0,40727.2727272727,40727.2727272727,41373.7373737374,0.984375,"BEASEI01-HORS-10MAY2023","Splittail"
"21","BEASEI01-HORS-11APR2023","1361",1361,12537,7497,"true","Seine","BEASEI","","2. Partial twist; snag; or tear"," 2= against flow"," ",0.6,NA,12,13.25,"","13:13","",NA,NA,NA,38.081527,121.719113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%"," ",NA,""," seine code 2=lots of mud in cod end; needed to rinse net. salmon mortality. gps calculated in 2023 sample inventory by ed",NA,"true","Mudsucker","CB;AC;ED;GU","Horseshoe Bend","04/11/2023","HORS-M","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 2=ebb",58,14.7,10.12,166,7.6,14.3,0.19,0.54,11," 1=absent",1," Inside",NA," false"," Guest: Alec Strachan",2023-04-11,2023,4,"2023-04-11 13:13","Spring","",0.6,0.6,0.6,47.7,NA,NA,NA,NA,14947,25,0,"","",NA,"",28952,44,NA,"true",0,0,0,0,0,0,NA,"","false","false","","CHISAL-F","","","Chinook Salmon (fall)","Fish","tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Chinook Salmon (fall)","","","fish","fish","Chinook Salmon (fall)",25,"BEASEI01-HORS-11APR2023","Chinook Salmon (fall)",0,5241.09014675052,5241.09014675052,9643.60587002097,0.543478260869565,"BEASEI01-HORS-11APR2023","Chinook Salmon (fall)"
"22","BEASEI01-HORS-11APR2023","216",371,12537,7497,"true","Seine","BEASEI","","2. Partial twist; snag; or tear"," 2= against flow"," ",0.6,NA,12,13.25,"","13:13","",NA,NA,NA,38.081527,121.719113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%"," ",NA,""," seine code 2=lots of mud in cod end; needed to rinse net. salmon mortality. gps calculated in 2023 sample inventory by ed",NA,"true","Mudsucker","CB;AC;ED;GU","Horseshoe Bend","04/11/2023","HORS-M","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 2=ebb",58,14.7,10.12,166,7.6,14.3,0.19,0.54,11," 1=absent",1," Inside",NA," false"," Guest: Alec Strachan",2023-04-11,2023,4,"2023-04-11 13:13","Spring","",0.6,0.6,0.6,47.7,NA,NA,NA,NA,14952,1,1,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","MISSHR","MISSGRASS","SHRK","Grass Shrimp","Invertebrate","","Palaemonetes","Palaemonidae","Decapoda","Malacostraca","Arthropoda","Introduced","","","","adult",FALSE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Palaemonetes",NA,"BEASEI01-HORS-11APR2023","Grass Shrimp",NA,209.643605870021,0,9643.60587002097,0,"BEASEI01-HORS-11APR2023","Grass Shrimp"
"23","BEASEI01-HORS-11APR2023","8",115,12537,7497,"true","Seine","BEASEI","","2. Partial twist; snag; or tear"," 2= against flow"," ",0.6,NA,12,13.25,"","13:13","",NA,NA,NA,38.081527,121.719113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%"," ",NA,""," seine code 2=lots of mud in cod end; needed to rinse net. salmon mortality. gps calculated in 2023 sample inventory by ed",NA,"true","Mudsucker","CB;AC;ED;GU","Horseshoe Bend","04/11/2023","HORS-M","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 2=ebb",58,14.7,10.12,166,7.6,14.3,0.19,0.54,11," 1=absent",1," Inside",NA," false"," Guest: Alec Strachan",2023-04-11,2023,4,"2023-04-11 13:13","Spring","",0.6,0.6,0.6,47.7,NA,NA,NA,NA,14961,12,12,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","CORBIC","CORBICULA","","Corbicula","Fish","fluminea","Corbicula","Corbiculidae","Veneroida","Bivalvia","Mollusca","","","","","adult",FALSE,"Corbicula",NA,"","Bivalvia","Other","Bivalvia","Mollusca","Corbicula",NA,"BEASEI01-HORS-11APR2023","Corbicula",NA,2515.72327044025,0,9643.60587002097,0,"BEASEI01-HORS-11APR2023","Corbicula"
"24","BEASEI01-HORS-11APR2023","953",369,12537,7497,"true","Seine","BEASEI","","2. Partial twist; snag; or tear"," 2= against flow"," ",0.6,NA,12,13.25,"","13:13","",NA,NA,NA,38.081527,121.719113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%"," ",NA,""," seine code 2=lots of mud in cod end; needed to rinse net. salmon mortality. gps calculated in 2023 sample inventory by ed",NA,"true","Mudsucker","CB;AC;ED;GU","Horseshoe Bend","04/11/2023","HORS-M","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 2=ebb",58,14.7,10.12,166,7.6,14.3,0.19,0.54,11," 1=absent",1," Inside",NA," false"," Guest: Alec Strachan",2023-04-11,2023,4,"2023-04-11 13:13","Spring","",0.6,0.6,0.6,47.7,NA,NA,NA,NA,14951,2,0,"","",NA,"",28988,50,NA,"true",0,0,0,0,0,0,NA,"","false","false","","PACSSC","STAG","PSS","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin",2,"BEASEI01-HORS-11APR2023","Pacific Staghorn Sculpin",0,419.287211740042,419.287211740042,9643.60587002097,0.0434782608695652,"BEASEI01-HORS-11APR2023","Pacific Staghorn Sculpin"
"25","BEASEI01-HORS-11APR2023","967",436,12537,7497,"true","Seine","BEASEI","","2. Partial twist; snag; or tear"," 2= against flow"," ",0.6,NA,12,13.25,"","13:13","",NA,NA,NA,38.081527,121.719113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%"," ",NA,""," seine code 2=lots of mud in cod end; needed to rinse net. salmon mortality. gps calculated in 2023 sample inventory by ed",NA,"true","Mudsucker","CB;AC;ED;GU","Horseshoe Bend","04/11/2023","HORS-M","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 2=ebb",58,14.7,10.12,166,7.6,14.3,0.19,0.54,11," 1=absent",1," Inside",NA," false"," Guest: Alec Strachan",2023-04-11,2023,4,"2023-04-11 13:13","Spring","",0.6,0.6,0.6,47.7,NA,NA,NA,NA,14948,3,0,"","",NA,"",28971,48,0,"true",0,0,0,0,0,0,NA,"","false","false","","SACPIK","SPM","SAPM","Sacramento Pikeminnow","Fish","grandis","Ptychocheilus","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Sacramento Pikeminnow","Fish Larvae","Fish Larvae","fish","fish","Sacramento Pikeminnow",3,"BEASEI01-HORS-11APR2023","Sacramento Pikeminnow",0,628.930817610063,628.930817610063,9643.60587002097,0.0652173913043478,"BEASEI01-HORS-11APR2023","Sacramento Pikeminnow"
"26","BEASEI01-HORS-11APR2023","970",449,12537,7497,"true","Seine","BEASEI","","2. Partial twist; snag; or tear"," 2= against flow"," ",0.6,NA,12,13.25,"","13:13","",NA,NA,NA,38.081527,121.719113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%"," ",NA,""," seine code 2=lots of mud in cod end; needed to rinse net. salmon mortality. gps calculated in 2023 sample inventory by ed",NA,"true","Mudsucker","CB;AC;ED;GU","Horseshoe Bend","04/11/2023","HORS-M","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 2=ebb",58,14.7,10.12,166,7.6,14.3,0.19,0.54,11," 1=absent",1," Inside",NA," false"," Guest: Alec Strachan",2023-04-11,2023,4,"2023-04-11 13:13","Spring","",0.6,0.6,0.6,47.7,NA,NA,NA,NA,14949,12,0,"","",NA,"",28981,48,NA,"true",0,0,0,0,0,0,NA,"","false","false","","SHIGOB","SG","SHM","Shimofuri Goby","Fish","bifasciatus","Tridentiger","Oxudercidae","Gobiiformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Shimofuri Goby","Fish Larvae","Fish Larvae","fish","fish","Shimofuri Goby",12,"BEASEI01-HORS-11APR2023","Shimofuri Goby",0,2515.72327044025,2515.72327044025,9643.60587002097,0.260869565217391,"BEASEI01-HORS-11APR2023","Shimofuri Goby"
"27","BEASEI01-HORS-11APR2023","976",473,12537,7497,"true","Seine","BEASEI","","2. Partial twist; snag; or tear"," 2= against flow"," ",0.6,NA,12,13.25,"","13:13","",NA,NA,NA,38.081527,121.719113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%"," ",NA,""," seine code 2=lots of mud in cod end; needed to rinse net. salmon mortality. gps calculated in 2023 sample inventory by ed",NA,"true","Mudsucker","CB;AC;ED;GU","Horseshoe Bend","04/11/2023","HORS-M","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 2=ebb",58,14.7,10.12,166,7.6,14.3,0.19,0.54,11," 1=absent",1," Inside",NA," false"," Guest: Alec Strachan",2023-04-11,2023,4,"2023-04-11 13:13","Spring","",0.6,0.6,0.6,47.7,NA,NA,NA,NA,14962,1,0,"","",NA,"",29021,18,0,"true",0,0,0,0,0,0,NA,"","false","true","","STAFLO","SF","FSTF","Starry Flounder","Fish","stellatus","Platichthys","Pleuronectidae","Pleuronectiformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Starry Flounder","Fish Larvae","Fish Larvae","fish","fish","Starry Flounder",1,"BEASEI01-HORS-11APR2023","Starry Flounder",0,209.643605870021,209.643605870021,9643.60587002097,0.0217391304347826,"BEASEI01-HORS-11APR2023","Starry Flounder"
