"SampleID_key","SampleID_frp","VisitNo","QAQC","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","QuestionableData","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","DepthSource","Comments","newStation","fixedLatStart","fixedLongStart","fixedLatEnd","fixedLongEnd"
13563,"MAC12-WINT-22AUG2023",8142,"true","Trawl","MAC",""," "," 2= against flow"," Channel",2.4,NA,NA,NA,"","08:36","08:45",10.3,NA,NA,38.029553,121.841383,38.031597,121.842574,31506,645565,660975,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","11",11," "," Garmin 6",2," "," MAC net slipped off at beginning of trawl; added 15 seconds to trawl","WINT-CH-INT",38.029553,-121.841383,38.031597,-121.842574
13564,"ZOOP12-WINT-22AUG2023",8142,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",2.3,NA,NA,NA,"","08:36","08:40",5,NA,NA,38.029553,121.841383,38.030554,121.841934,31512,421439,425915,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","4",9," "," Garmin 6",2," "," ","WINT-CH-INT",38.029553,-121.841383,38.030554,-121.841934
13565,"MAC13-WINT-22AUG2023",8143,"true","Trawl","MAC",""," "," 2= against flow"," Channel",3,NA,NA,NA,"","09:11","09:21",10,NA,NA,38.031841,121.842682,38.033881,121.84387,31506,660988,676767,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","11",11," "," Garmin 6",2," "," ","WINT-CH-INT",38.031841,-121.842682,38.033881,-121.84387
13566,"ZOOP13-WINT-22AUG2023",8143,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",3,NA,NA,NA,"","09:11","09:16",5,NA,NA,38.031841,121.842682,38.032798,121.843263,31512,425925,429222,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","4",9," "," Garmin 6",2," "," ","WINT-CH-INT",38.031841,-121.842682,38.032798,-121.843263
13567,"MAC21-BROW-22AUG2023",8145,"true","Trawl","MAC",""," "," 2= against flow"," Channel",1.1,NA,NA,NA,"","08:18","08:28",10,NA,NA,38.036204,121.873813,38.040456,121.873657,31511,469025,487568,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","5",5," "," ",NA," "," GPS from iPad","BROW-CH-W",38.036204,-121.873813,38.040456,-121.873657
13568,"ZOOP21-BROW-22AUG2023",8145,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.6,NA,NA,NA,"","08:18","08:23",5,NA,NA,38.036204,121.873813,38.038362,121.873745,31508,342844,349373,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","5",1," "," ",NA," "," GPS from iPad","BROW-CH-W",38.036204,-121.873813,38.038362,-121.873745
13569,"MAC22-BROW-22AUG2023",8146,"true","Trawl","MAC",""," "," 2= against flow"," Channel",3.7,NA,NA,NA,"","09:17","09:27",10,NA,NA,38.042459,121.870375,38.040725,121.869207,31511,487616,504824,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","5",5," "," Garmin 5",2," "," ","BROW-CH-MAIN",38.042459,-121.870375,38.040725,-121.869207
13570,"ZOOP22-BROW-22AUG2023",8146,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",3.7,NA,NA,NA,"","09:17","09:22",5,NA,NA,38.042459,121.870375,38.041983,121.868389,31508,349387,355494,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","5",1," "," Garmin 5",2," "," ","BROW-CH-MAIN",38.042459,-121.870375,38.041983,-121.868389
13571,"MAC23-BROW-22AUG2023",8147,"true","Trawl","MAC",""," "," 2= against flow"," Channel",3.9,NA,NA,NA,"","10:00","10:10",10,NA,NA,38.039907,121.870208,38.0384,121.867033,31511,504872,522866,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","5",5," "," Garmin 5",2," "," ","BROW-CH-MAIN",38.039907,-121.870208,38.0384,-121.867033
13572,"ZOOP23-BROW-22AUG2023",8147,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",3.1,NA,NA,NA,"","10:00","10:05",5,NA,NA,38.039907,121.870208,38.038489,121.869277,31508,355504,362204,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","5",1," "," Garmin 5",2," "," ","BROW-CH-MAIN",38.039907,-121.870208,38.038489,-121.869277
13573,"MAC24-BROW-22AUG2023",8148,"true","Trawl","MAC",""," "," 2= against flow"," Channel",3.6,NA,NA,NA,"","10:27","10:37",10,NA,NA,38.039702,121.864224,38.038301,121.860333,31511,522877,540421,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","5",5," "," Garmin 5",2," "," ","BROW-CH-MAIN",38.039702,-121.864224,38.038301,-121.860333
13574,"ZOOP24-BROW-22AUG2023",8148,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",3.3,NA,NA,NA,"","10:27","10:32",5,NA,NA,38.039702,121.864224,38.038527,121.862959,31508,362207,368577,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","5",1," "," Garmin 5",2," "," ","BROW-CH-MAIN",38.039702,-121.864224,38.038527,-121.862959
13575,"MAC14-WINT-22AUG2023",8144,"true","Trawl","MAC",""," "," 2= against flow"," Channel",2,NA,NA,NA,"","09:55","10:05",10,NA,NA,38.029437,121.841304,38.031326,121.842422,31506,676871,694449,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","11",11," "," Garmin 6",NA," "," ","WINT-CH-INT",38.029437,-121.841304,38.031326,-121.842422
13576,"ZOOP14-WINT-22AUG2023",8144,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",2.1,NA,NA,NA,"","09:55","09:59",5,NA,NA,38.029437,121.841304,38.030308,121.841807,31512,429222,433105,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","4",9," "," Garmin 6",NA," "," ","WINT-CH-INT",38.029437,-121.841304,38.030308,-121.841807
13577,"MAC21-WTIB-21AUG2023",8149,"true","Trawl","MAC",""," "," 2= against flow"," Channel edge",6.9,NA,NA,NA,"","09:22","09:32",10,NA,NA,38.097614,121.593842,38.094631,121.590665,31511,381335,398445,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","5",5," "," Garmin 5",2," "," microcystis and filamentous algae in sample","WTIB-CH-S",38.097614,-121.593842,38.094631,-121.590665
13578,"ZOOP21-WTIB-21AUG2023",8149,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel edge",5.5,NA,NA,NA,"","09:22","09:27",5,NA,NA,38.097614,121.593842,38.096121,121.592245,31508,316704,322884,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","5",1," "," Garmin 5",2," "," microcystis in sample","WTIB-CH-S",38.097614,-121.593842,38.096121,-121.592245
13579,"MAC22-WTIB-21AUG2023",8150,"true","Trawl","MAC",""," "," 2= against flow"," Channel edge",4.2,NA,NA,NA,"","09:58","10:08",10,NA,NA,38.097989,121.593513,38.096709,121.589491,31511,398469,415860,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","5",5," "," Garmin 5",2," "," microcystis; filamentous algae; and 1 blade of SAV in MAC","WTIB-CH-N",38.097989,-121.593513,38.096709,-121.589491
13580,"ZOOP22-WTIB-21AUG2023",8150,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel edge",5,NA,NA,NA,"","09:58","10:03",5,NA,NA,38.097989,121.593513,38.097321,121.591447,31508,322890,329370,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","5",1," "," Garmin 5",2," "," microcystis","WTIB-CH-N",38.097989,-121.593513,38.097321,-121.591447
13581,"MAC23-WTIB-21AUG2023",8151,"true","Trawl","MAC",""," "," 2= against flow"," Channel edge",7.3,NA,NA,NA,"","11:08","11:18",10,NA,NA,38.096603,121.59252,38.095362,121.591688,31511,433945,451567,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","5",5," "," Garmin 5",2," "," Mac trawl was redone so separate times than for zoop","WTIB-CH-S",38.096603,-121.59252,38.095362,-121.591688
13582,"ZOOP23-WTIB-21AUG2023",8151,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel edge",4,NA,NA,NA,"","10:56","11:02",5,NA,NA,38.096603,121.59252,38.095121,121.591448,31508,329377,336370,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","5",1," "," Garmin 5",2," "," ","WTIB-CH-S",38.096603,-121.59252,38.095121,-121.591448
13583,"MAC24-WTIB-21AUG2023",8152,"true","Trawl","MAC",""," "," 2= against flow"," Channel edge",4.4,NA,NA,NA,"","11:40","11:49",9,NA,NA,38.097971,121.593533,38.096728,121.589543,31511,451595,469010,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","5",5," "," Garmin 5",4," "," ","WTIB-CH-N",38.097971,-121.593533,38.096728,-121.589543
13584,"ZOOP24-WTIB-21AUG2023",8152,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel edge",5,NA,NA,NA,"","11:40","11:45",5,NA,NA,38.097971,121.593533,38.097344,121.59136,31508,336374,342810,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","5",1," "," Garmin 5",4," "," ","WTIB-CH-N",38.097971,-121.593533,38.097344,-121.59136
13585,"MAC11-DECK-21AUG2023",8153,"true","Trawl","MAC",""," "," 2= against flow"," Channel",1.8,NA,50,NA,"","08:41","00:00",NA,NA,NA,38.084399,121.723872,NA,NA,31506,621233,623721,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","5.Boogie board","11",11," "," Garmin 6",2," "," 10 casts of 5m for 50m distance","DECK-TP",38.084399,-121.723872,NA,NA
13586,"ZOOP11-DECK-21AUG2023",8153,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.8,NA,50,NA,"","08:41","00:00",NA,NA,NA,38.084399,121.723872,NA,NA,31512,409582,410678,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","5.Boogie board","4",9," "," Garmin 6",2," "," 10 casts of 5m for 50m distance","DECK-TP",38.084399,-121.723872,NA,NA
13587,"MAC12-DECK-21AUG2023",8154,"true","Trawl","MAC",""," "," 2= against flow"," Channel",1.8,NA,50,NA,"","09:45","00:00",NA,NA,NA,38.084429,121.723856,NA,NA,31506,623753,626528,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","5.Boogie board","11",11," "," Garmin 6",2," "," 10 casts of 5m each for 50m distance","DECK-TP",38.084429,-121.723856,NA,NA
13588,"ZOOP12-DECK-21AUG2023",8154,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.8,NA,51,NA,"","09:45","00:00",NA,NA,NA,38.084429,121.723856,NA,NA,31512,410685,412255,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","5.Boogie board","4",9," "," Garmin 6",2," "," 10 casts of 5m each for 50m distance; zoop net fell off board and added 0.5m","DECK-TP",38.084429,-121.723856,NA,NA
13601,"MAC13-DECK-21AUG2023",8161,"true","Trawl","MAC",""," "," 2= against flow"," Channel",1.8,NA,50,NA,"","10:08","00:00",NA,NA,NA,38.08443,121.723887,NA,NA,31506,626547,628949,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","5.Boogie board","11",11," "," Garmin 6",2," "," 10 casts at 5m each for 50m total","DECK-TP",38.08443,-121.723887,NA,NA
13602,"ZOOP13-DECK-21AUG2023",8161,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.8,NA,50,NA,"","10:08","00:00",NA,NA,NA,38.08443,121.723887,NA,NA,31512,412258,413838,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","5.Boogie board","4",9," "," Garmin 6",2," "," 10 casts at 5m each for 50m total","DECK-TP",38.08443,-121.723887,NA,NA
13603,"MAC14-DECK-21AUG2023",8162,"true","Trawl","MAC",""," "," 2= against flow"," Channel",1.3,NA,50,NA,"","10:41","00:00",NA,NA,NA,38.084426,121.723854,NA,NA,31506,628950,632538,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","5.Boogie board","11",11," "," Garmin 6",2," "," 10 casts at 5m each for 50m total","DECK-TP",38.084426,-121.723854,NA,NA
13604,"ZOOP14-DECK-21AUG2023",8162,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.3,NA,NA,NA,"","10:41","00:00",NA,NA,NA,38.084426,121.723854,NA,NA,31512,413839,415205,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","5.Boogie board","4",9," "," Garmin 6",2," "," 10 casts at 5m each for 50m total","DECK-TP",38.084426,-121.723854,NA,NA
13605,"MAC11-LIBE-17AUG2023",8163,"true","Trawl","MAC",""," "," 2= against flow"," Channel",2.7,NA,NA,NA,"","07:54","07:59",5,NA,NA,38.30499,121.675888,38.307003,121.675907,31511,338356,351131,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","5",5," "," Garmin 6",4," "," had to redo MAC due to cod end being full of SAV","LIBE-UNK",38.30499,-121.675888,38.307003,-121.675907
13606,"ZOOP11-LIBE-17AUG2023",8163,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",2.7,NA,NA,NA,"","07:54","07:59",5,NA,NA,38.303795,121.675947,38.305734,121.67593,31512,385215,393346,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","4",9," "," Garmin 6",4," "," had to redo MAC due to cod end being full of SAV","LIBE-UNK",38.303795,-121.675947,38.305734,-121.67593
13607,"MAC12-LIBE-17AUG2023",8164,"true","Trawl","MAC",""," "," 2= against flow"," Channel",1.1,NA,NA,NA,"","08:55","09:00",5,NA,NA,38.284381,121.668544,38.286479,121.670126,31511,351131,362550,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","5",5," "," Garmin 6",4," "," MAC trawl cut short because cod end was 100% full with filamentous algae; kept sample because filamentous algae in water column and not benthic","LIBE-UNK",38.284381,-121.668544,38.286479,-121.670126
13608,"ZOOP12-LIBE-17AUG2023",8164,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.1,NA,NA,NA,"","08:55","09:00",5,NA,NA,38.284381,121.668544,38.286479,121.670126,31512,393353,399382,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," 1.Surface","1.Boat","4",9," "," Garmin 6",4," "," kept sample because filamentous algae in water column and not benthic","LIBE-UNK",38.284381,-121.668544,38.286479,-121.670126
13621,"MAC13-LIBE-17AUG2023",8181,"true","Trawl","MAC",""," "," 2= against flow"," Channel",4,NA,NA,NA,"","10:10","10:15",5,NA,NA,38.243141,121.683209,38.245347,121.682458,31511,362548,374113,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","5",5," "," Garmin 6",4," "," MAC trawl cut short because cod-end filled 50% with filamentous algae","LIBE-UNK",38.243141,-121.683209,38.245347,-121.682458
13622,"ZOOP13-LIBE-17AUG2023",8181,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",4,NA,NA,NA,"","10:10","10:15",5,NA,NA,38.243141,121.683209,38.245347,121.682458,31512,399386,407698,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","4",9," "," Garmin 6",4," "," ","LIBE-UNK",38.243141,-121.683209,38.245347,-121.682458
13623,"MAC14-LIBE-17AUG2023",8201,"true","Trawl","MAC",""," "," 2= against flow"," Channel",1.3,NA,50,NA,"","11:36","00:00",NA,NA,NA,38.279425,121.693251,NA,NA,31511,374126,381074,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","5.Boogie board","5",5," "," Garmin 6",4," "," Both tows 5m each tow for 10 tows: 50m each; MAC tow 1/3 cod end filled with filamentous algae from water column","LIBE-UNK",38.279425,-121.693251,NA,NA
13624,"ZOOP14-LIBE-17AUG2023",8201,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.3,NA,50,NA,"","11:36","00:00",NA,NA,NA,38.279425,121.693251,NA,NA,31512,407708,409320,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","5.Boogie board","4",9," "," Garmin 6",4," "," Both tows 5m each tow for 10 tows: 50m each; zoop <1/3 filag in cod end and this confirms that all filag from today comes from water column because we saw the path of the net from the boogie board","LIBE-UNK",38.279425,-121.693251,NA,NA
13625,"MAC21-FLYW-16AUG2023",8202,"true","Trawl","MAC",""," "," 2= against flow"," Channel",1.6,NA,NA,NA,"","08:21","08:26",5,NA,NA,38.360536,121.640217,38.360737,121.642583,31506,591765,601593,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","11",11," "," Garmin 5",4," "," ","FLYW-CH-ENTRANCE",38.360536,-121.640217,38.360737,-121.642583
13626,"ZOOP21-FLYW-16AUG2023",8202,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.6,NA,NA,NA,"","08:21","08:26",5,NA,NA,38.360536,121.640217,38.360737,121.642583,31508,299464,307075,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","5",1," "," Garmin 5",4," "," ","FLYW-CH-ENTRANCE",38.360536,-121.640217,38.360737,-121.642583
13627,"MAC22-FLYW-16AUG2023",8203,"true","Trawl","MAC",""," "," 2= against flow"," Channel",1,NA,NA,NA,"","08:59","09:04",5,NA,NA,38.360979,121.643167,38.360909,121.644522,31506,601613,607615,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","11",11," "," Garmin 5",2," "," ","FLYW-CH-W",38.360979,-121.643167,38.360909,-121.644522
13628,"ZOOP22-FLYW-16AUG2023",8203,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1,NA,NA,NA,"","08:59","09:04",5,NA,NA,38.360979,121.643167,38.360909,121.644522,31508,307074,310920,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","5",1," "," Garmin 5",2," "," ","FLYW-CH-W",38.360979,-121.643167,38.360909,-121.644522
13629,"MAC23-FLYW-16AUG2023",8204,"true","Trawl","MAC",""," "," 2= against flow"," Channel",0.9,NA,NA,NA,"","09:24","09:33",9,NA,NA,38.361237,121.643025,38.364062,121.643165,31506,607611,621094,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","11",11," "," Garmin 5",2," "," +1 bullfrog tadpole in MAC released alive","FLYW-CH-N",38.361237,-121.643025,38.364062,-121.643165
13630,"ZOOP23-FLYW-16AUG2023",8204,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",0.9,NA,NA,NA,"","09:24","09:29",5,NA,NA,38.361237,121.643025,38.362648,121.642848,31508,310920,316244,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","5",1," "," Garmin 5",2," "," ","FLYW-CH-N",38.361237,-121.643025,38.362648,-121.642848
13631,"MAC11-LOWE-16AUG2023",8205,"true","Trawl","MAC",""," "," 2= against flow"," Channel",1.6,NA,NA,NA,"","08:37","08:47",10,NA,NA,38.351049,121.661657,38.355087,121.659752,31511,246617,263928,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","5",5," "," Garmin 6",4," "," ","LOWE-CH-ENTRANCE-N",38.351049,-121.661657,38.355087,-121.659752
13632,"ZOOP11-LOWE-16AUG2023",8205,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",2,NA,NA,NA,"","08:37","08:43",5,NA,NA,38.351049,121.661657,38.353219,121.660624,31512,360982,366545,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","4",9," "," Garmin 6",4," "," ","LOWE-CH-ENTRANCE-N",38.351049,-121.661657,38.353219,-121.660624
13633,"MAC12-LOWE-16AUG2023",8206,"true","Trawl","MAC",""," "," 2= against flow"," Channel",1.5,NA,NA,NA,"","09:17","09:27",10,NA,NA,38.350597,121.660899,38.352202,121.658744,31511,263946,281041,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","5",5," 1-33%"," Garmin 6",4," "," cod-end about 1/3 filled with filamentous algae in MAC sample","LOWE-CH-NE",38.350597,-121.660899,38.352202,-121.658744
13634,"ZOOP12-LOWE-16AUG2023",8206,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.6,NA,NA,NA,"","09:17","09:22",5,NA,NA,38.350597,121.660899,38.351216,121.659581,31512,366562,371555,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","4",9," 1-33%"," Garmin 6",4," "," less than 1/3 of ZOOP codend filled with filamentous algae","LOWE-CH-NE",38.350597,-121.660899,38.351216,-121.659581
13635,"MAC13-LOWE-16AUG2023",8207,"true","Trawl","MAC",""," "," 2= against flow"," Channel",1.3,NA,NA,NA,"","10:04","10:14",10,NA,NA,38.343401,121.665096,38.34531,121.669495,31511,281088,303409,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","5",5," 1-33%"," Garmin 6",4," "," MAC codend less than 1/3 full of filamentous algae","LOWE-CH-W",38.343401,-121.665096,38.34531,-121.669495
13636,"ZOOP13-LOWE-16AUG2023",8207,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.5,NA,NA,NA,"","10:04","10:09",5,NA,NA,38.343401,121.665096,38.344413,121.667066,31512,371578,378479,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","4",9," 1-33%"," Garmin 6",4," "," ZOOP codend less than 1/3 full of filamentous algae","LOWE-CH-W",38.343401,-121.665096,38.344413,-121.667066
13637,"MAC14-LOWE-16AUG2023",8208,"true","Trawl","MAC",""," "," 2= against flow"," Channel",2.3,NA,NA,NA,"","10:41","10:46",5,NA,NA,38.341124,121.665389,38.342191,121.665105,31511,303430,314403,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","5",5," 34-66%"," Garmin 6",4," "," MAC stopped short because cod end already 1/2 full of filamentous algae","LOWE-CH-ENTRANCE-S",38.341124,-121.665389,38.342191,-121.665105
13638,"ZOOP14-LOWE-16AUG2023",8208,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",2.3,NA,NA,NA,"","10:41","10:46",5,NA,NA,38.341124,121.665389,38.342191,121.665105,31512,378495,385195,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","4",9," 1-33%"," Garmin 6",4," "," ZOOP cod end 1/3 full of filamentous algae","LOWE-CH-ENTRANCE-S",38.341124,-121.665389,38.342191,-121.665105
13641,"LAMOPE10-RYER-18APR2023",7790,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.9,NA,NA,NA,"","13:52","",NA,NA,NA,38.07996,122.008565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," Garmin 6",3," Lowrance"," Used same water quality as previous sample. paired? y. GPS calculated in 2023 Sample Inventory - ED 9/8/2023","RYER-CH-LG-M",38.07996,-122.008565,NA,NA
13661,"MAC21-RYER-05SEP2023",8221,"true","Trawl","MAC",""," "," 2= against flow"," Channel",2.5,NA,NA,NA,"","08:56","09:06",10,NA,NA,38.086496,122.023807,38.086081,122.018796,31511,540435,559910,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","5",5," "," Garmin 5",2," "," ","RYER-CH-LG-M",38.086496,-122.023807,38.086081,-122.018796
13662,"ZOOP21-RYER-05SEP2023",8221,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",2.4,NA,NA,NA,"","08:56","09:01",5,NA,NA,38.086496,122.023807,38.086032,122.021217,31508,368627,375797,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","5",1," "," Garmin 5",2," "," ","RYER-CH-LG-M",38.086496,-122.023807,38.086032,-122.021217
13663,"MAC22-RYER-05SEP2023",8222,"true","Trawl","MAC",""," "," 2= against flow"," Channel",1.3,NA,NA,NA,"","10:10","10:16",6,NA,NA,38.085752,122.015571,38.085929,122.013678,31511,573964,581913,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","5",5," "," Garmin 5",2," "," retowed MAC due to veg + mud + shallow depth; MAC 1st tow hit mud; discarded; retowed","RYER-N",38.085752,-122.015571,38.085929,-122.013678
13664,"ZOOP22-RYER-05SEP2023",8222,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.3,NA,NA,NA,"","09:55","10:00",5,NA,NA,38.085474,122.01519,38.086343,122.013097,31508,375801,381587,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","5",1," "," Garmin 5",2," "," ","RYER-N",38.085474,-122.01519,38.086343,-122.013097
