"","SampleID_frp","OrganismCode","OrganismId","SampleID_key","VisitNo","QAQC.x","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","QuestionableData.x","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","DepthSource","Comments","Flagged_Data","QAQC.y","Boat","Crew","Location","Visit.Date","Station","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData.y","SiteComments","Visit.Date2","year","month","DateTime","Season","DepthSource2","DepthOfWater2","DepthOfWater3","DepthMeters","volume","rotations","rotation.final","rpm","FishId","TotalCatch","PlusCount","IDer","IdDate","PercentSampled","FishCatchNotes","EntryOrder","FishLength","FishWeight","Hai","FinsHai","SkinHai","EyesHai","ParasiteHai","GillsHai","DeformHai","TagYear","TagSerial","AdClip","Mortality","FishLengthComments","FishCode","Code_UCDAVIS","Code_YBFM","CommonName","Category","Species","Genus","Family","Order","Class","Phylum","Native","State.Status","Federal.Status","Status.Abrev","LifeStage","FishDiet","Legend_Clams","Legend_Fish_Color_hex","Legend_Fish","Legend_Macro","Legend_Meso","Analy","Analy2","CN","length_count","fish4.SampleID_frp","fish4.CommonName","count_check","CPUEbySpp","CPUEbySpp2","tCPUE","PercentComp","fish5.SampleID_frp","fish5.CommonName","Legend2"
"11","BEASEI02-LIBE-30NOV2022",197,315,12221,7219,"true","Seine","BEASEI",NA,"1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,9.75,15,"","12:10","",NA,NA,NA,38.2421,121.682223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"",2,NA," 1-33%"," ",NA,""," gps 5; accuracy 2m. not paired. dominant vegetation in net: cerdem; potcri; egeden",NA,"true","Mudsucker","AC;ED;GP;KS","Liberty Island","11/30/2022","LIBE_UNK","1=0-33% clouds","0=Calm; glassy"," NA"," 2=ebb",NA,10.8,11.74,191,8.3,2.2,0.2,0.15,4.9," 1=absent",2," Inside",NA," false"," SECCHI: NA COULD SEE BOTTOM",2022-11-30,2022,11,"2022-11-30 12:10","Fall","",0.9,0.9,0.9,65.8125,NA,NA,NA,14298,924,894,NA,NA,NA,"",27812,63,NA,"true",0,0,0,0,0,0,NA,"","false","false","","MISSIL","ISS","MSS","Mississippi Silverside","Fish","berryllia","Menidia","Atherinopsidae","Atheriniformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Mississippi Silverside","Fish Larvae","Fish Larvae","fish","fish","Mississippi Silverside",30,"BEASEI02-LIBE-30NOV2022","Mississippi Silverside",0,140398.86039886,140398.86039886,140398.86039886,1,"BEASEI02-LIBE-30NOV2022","Mississippi Silverside","Mississippi Silverside"
"12","BEASEI02-TULE-29NOV2022",197,315,12215,7213,"true","Seine","BEASEI",NA,"1. No twists; snags; or tears"," "," ",0.5,NA,15,15,"","10:08","",NA,NA,NA,38.115697,121.978044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"",2,NA," 0%"," ",NA,""," gps 5; accuracy 2m. not paired. water quality taken from bucket. thrsti=cdfw 22frp001 and 002. unid silversides all <25mm",NA,"true","Truck","MA;ED;GP","Tule Red","11/29/2022","TULE-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,10,10.85,20531,7.4,4,0.86,6.19,19.1," 1=absent",2," Inside",NA," false"," ",2022-11-29,2022,11,"2022-11-29 10:08","Fall","",0.5,0.5,0.5,56.25,NA,NA,NA,14277,85,55,NA,NA,NA,"",27648,45,NA,"true",0,0,0,0,0,0,NA,"","false","false","","MISSIL","ISS","MSS","Mississippi Silverside","Fish","berryllia","Menidia","Atherinopsidae","Atheriniformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Mississippi Silverside","Fish Larvae","Fish Larvae","fish","fish","Mississippi Silverside",30,"BEASEI02-TULE-29NOV2022","Mississippi Silverside",0,15111.1111111111,15111.1111111111,16711.1111111111,0.904255319148936,"BEASEI02-TULE-29NOV2022","Mississippi Silverside","Mississippi Silverside"
"13","BEASEI02-TULE-29NOV2022",619,1183,12215,7213,"true","Seine","BEASEI",NA,"1. No twists; snags; or tears"," "," ",0.5,NA,15,15,"","10:08","",NA,NA,NA,38.115697,121.978044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"",2,NA," 0%"," ",NA,""," gps 5; accuracy 2m. not paired. water quality taken from bucket. thrsti=cdfw 22frp001 and 002. unid silversides all <25mm",NA,"true","Truck","MA;ED;GP","Tule Red","11/29/2022","TULE-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,10,10.85,20531,7.4,4,0.86,6.19,19.1," 1=absent",2," Inside",NA," false"," ",2022-11-29,2022,11,"2022-11-29 10:08","Fall","",0.5,0.5,0.5,56.25,NA,NA,NA,14278,5,5,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","",NA,"SSU","","Silverside UNID","Fish",NA,NA,"Atherinopsidae","Atheriniformes","Actinopterygii","Chordata",NA,"","","","larvae",FALSE,"Present",NA,"Atherinopsidae larvae","Fish Larvae","Fish Larvae","fish","fish",NA,1,"BEASEI02-TULE-29NOV2022","Silverside UNID",-1,888.888888888889,888.888888888889,16711.1111111111,0.0531914893617021,"BEASEI02-TULE-29NOV2022","Silverside UNID","Atherinopsidae larvae"
"14","BEASEI02-TULE-29NOV2022",982,506,12215,7213,"true","Seine","BEASEI",NA,"1. No twists; snags; or tears"," "," ",0.5,NA,15,15,"","10:08","",NA,NA,NA,38.115697,121.978044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"",2,NA," 0%"," ",NA,""," gps 5; accuracy 2m. not paired. water quality taken from bucket. thrsti=cdfw 22frp001 and 002. unid silversides all <25mm",NA,"true","Truck","MA;ED;GP","Tule Red","11/29/2022","TULE-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,10,10.85,20531,7.4,4,0.86,6.19,19.1," 1=absent",2," Inside",NA," false"," ",2022-11-29,2022,11,"2022-11-29 10:08","Fall","",0.5,0.5,0.5,56.25,NA,NA,NA,14279,4,2,NA,NA,NA,"",27661,29,0,"true",0,0,0,0,0,0,NA,"","false","false","","THRSTI","STBK","TSS","Threespine Stickleback","Fish","aculeatus","Gasterosteus","Gasterosteidae","Gasterosteiformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Threespine Stickleback","Fish Larvae","Fish Larvae","fish","fish","Threespine Stickleback",2,"BEASEI02-TULE-29NOV2022","Threespine Stickleback",0,711.111111111111,711.111111111111,16711.1111111111,0.0425531914893617,"BEASEI02-TULE-29NOV2022","Threespine Stickleback","Threespine Stickleback*"
"15","BEASEI03-HORS-30NOV2022",197,315,12222,7220,"true","Seine","BEASEI",NA,"1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,14,15,"","13:18","",NA,NA,NA,38.099417,121.709205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"",2,NA," 1-33%"," ",NA,""," gps 5; accuracy 2m. not paired; dominant vegetation in net: egeden; potcri; cerdem",NA,"true","Mudsucker","AC;ED;GP;KS","Horseshoe Bend","11/30/2022","HORS-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,11.5,10.39,4788,7.7,17.5,0.22,0.21,5.6," 1=absent",2," Inside",NA," false"," ",2022-11-30,2022,11,"2022-11-30 13:18","Fall","",0.9,0.9,0.9,94.5,NA,NA,NA,14299,418,388,NA,NA,NA,"",27865,52,NA,"true",0,0,0,0,0,0,NA,"","false","false","","MISSIL","ISS","MSS","Mississippi Silverside","Fish","berryllia","Menidia","Atherinopsidae","Atheriniformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Mississippi Silverside","Fish Larvae","Fish Larvae","fish","fish","Mississippi Silverside",30,"BEASEI03-HORS-30NOV2022","Mississippi Silverside",0,44232.8042328042,44232.8042328042,44550.2645502646,0.992874109263658,"BEASEI03-HORS-30NOV2022","Mississippi Silverside","Mississippi Silverside"
"16","BEASEI03-HORS-30NOV2022",8,115,12222,7220,"true","Seine","BEASEI",NA,"1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,14,15,"","13:18","",NA,NA,NA,38.099417,121.709205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"",2,NA," 1-33%"," ",NA,""," gps 5; accuracy 2m. not paired; dominant vegetation in net: egeden; potcri; cerdem",NA,"true","Mudsucker","AC;ED;GP;KS","Horseshoe Bend","11/30/2022","HORS-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,11.5,10.39,4788,7.7,17.5,0.22,0.21,5.6," 1=absent",2," Inside",NA," false"," ",2022-11-30,2022,11,"2022-11-30 13:18","Fall","",0.9,0.9,0.9,94.5,NA,NA,NA,14302,1,1,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","CORBIC","CORBICULA","","Corbicula","Fish","fluminea","Corbicula","Corbiculidae","Veneroida","Bivalvia","Mollusca","","","","","adult",FALSE,"Corbicula",NA,"","Bivalvia","Other","Bivalvia","Mollusca","Corbicula",NA,"BEASEI03-HORS-30NOV2022","Corbicula",NA,105.820105820106,0,44550.2645502646,0,"BEASEI03-HORS-30NOV2022","Corbicula",""
"17","BEASEI03-HORS-30NOV2022",981,505,12222,7220,"true","Seine","BEASEI",NA,"1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,14,15,"","13:18","",NA,NA,NA,38.099417,121.709205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"",2,NA," 1-33%"," ",NA,""," gps 5; accuracy 2m. not paired; dominant vegetation in net: egeden; potcri; cerdem",NA,"true","Mudsucker","AC;ED;GP;KS","Horseshoe Bend","11/30/2022","HORS-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,11.5,10.39,4788,7.7,17.5,0.22,0.21,5.6," 1=absent",2," Inside",NA," false"," ",2022-11-30,2022,11,"2022-11-30 13:18","Fall","",0.9,0.9,0.9,94.5,NA,NA,NA,14301,2,0,NA,NA,NA,"",27870,36,NA,"true",0,0,0,0,0,0,NA,"","false","false","","THRSHA","TFS","TFS","Threadfin Shad","Fish","petenense","Dorosoma","Clupeidae","Clupeiformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Threadfin Shad","Fish Larvae","Fish Larvae","fish","fish","Threadfin Shad",2,"BEASEI03-HORS-30NOV2022","Threadfin Shad",0,211.640211640212,211.640211640212,44550.2645502646,0.00475059382422803,"BEASEI03-HORS-30NOV2022","Threadfin Shad","Threadfin Shad"
"18","BEASEI03-HORS-30NOV2022",994,535,12222,7220,"true","Seine","BEASEI",NA,"1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,14,15,"","13:18","",NA,NA,NA,38.099417,121.709205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"",2,NA," 1-33%"," ",NA,""," gps 5; accuracy 2m. not paired; dominant vegetation in net: egeden; potcri; cerdem",NA,"true","Mudsucker","AC;ED;GP;KS","Horseshoe Bend","11/30/2022","HORS-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,11.5,10.39,4788,7.7,17.5,0.22,0.21,5.6," 1=absent",2," Inside",NA," false"," ",2022-11-30,2022,11,"2022-11-30 13:18","Fall","",0.9,0.9,0.9,94.5,NA,NA,NA,14300,1,0,NA,NA,NA,"",27868,99,0,"true",0,0,0,0,0,0,NA,"","false","false","","YELGOB","YFG","YFG","Yellowfin Goby","Fish","flavimanus","Acanthogobius","Oxudercidae","Gobiiformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Yellowfin Goby","Fish Larvae","Fish Larvae","fish","fish","Yellowfin Goby",1,"BEASEI03-HORS-30NOV2022","Yellowfin Goby",0,105.820105820106,105.820105820106,44550.2645502646,0.00237529691211401,"BEASEI03-HORS-30NOV2022","Yellowfin Goby","Yellowfin Goby"
"19","BIGLAM01-LIBE-14NOV2022",110217,1381,12160,7159,"true","Seine","BIGLAM",NA,"2. Partial twist; snag; or tear"," 2= against flow"," ",0.6,NA,NA,NA,"","08:50","",NA,NA,NA,38.290251,121.685448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"",0,NA," 34-66%"," ",NA,""," gps 5; accuracy 2m. code 2. not paired. dominant vegetation in net: coontail; sago; elodia. a lot of veg on wings; but not overflowing cod end. slow deploy and retrieve due to veg.",NA,"true","Mudsucker","DMC;ED;GP","Liberty Island","11/14/2022","LIBE_UNK","1=0-33% clouds","0=Calm; glassy"," NA"," 4=flood",NA,9.5,11.41,193,8.7,1.9,0.2,0.22,8.6," 1=absent",1," Inside",NA," false"," secchi hit bottom; 130+; questionable PC for today",2022-11-14,2022,11,"2022-11-14 08:50","Fall","",0.6,0.6,0.9,222.34407182342,NA,NA,NA,14166,276,246,NA,NA,NA,"",26889,28,NA,"true",0,0,0,0,0,0,NA,"","false","false","","KILSPP","","KLF","Killifish spp.","Fish","","Lucania","Cyprinodontidae","Cyprinodontiformes","Osteichthyes","Chordata","Introduced","","","","adult",NA,"",NA,"Killifish spp.","","","","","",30,"BIGLAM01-LIBE-14NOV2022","Killifish spp.",0,12413.1935579192,12413.1935579192,17225.5548285618,0.720626631853786,"BIGLAM01-LIBE-14NOV2022","Killifish spp.","Killifish spp."
"20","BIGLAM01-LIBE-14NOV2022",136,195,12160,7159,"true","Seine","BIGLAM",NA,"2. Partial twist; snag; or tear"," 2= against flow"," ",0.6,NA,NA,NA,"","08:50","",NA,NA,NA,38.290251,121.685448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"",0,NA," 34-66%"," ",NA,""," gps 5; accuracy 2m. code 2. not paired. dominant vegetation in net: coontail; sago; elodia. a lot of veg on wings; but not overflowing cod end. slow deploy and retrieve due to veg.",NA,"true","Mudsucker","DMC;ED;GP","Liberty Island","11/14/2022","LIBE_UNK","1=0-33% clouds","0=Calm; glassy"," NA"," 4=flood",NA,9.5,11.41,193,8.7,1.9,0.2,0.22,8.6," 1=absent",1," Inside",NA," false"," secchi hit bottom; 130+; questionable PC for today",2022-11-14,2022,11,"2022-11-14 08:50","Fall","",0.6,0.6,0.9,222.34407182342,NA,NA,NA,14168,8,8,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","EXOPAL","EXOPAL","SHR","Siberian Prawn","Invertebrate","modestus","Exopalaemon","Palaemonidae","Decapoda","Malacostraca","Arthropoda","Introduced","","","","adult",TRUE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Exopalaemon",NA,"BIGLAM01-LIBE-14NOV2022","Siberian Prawn",NA,359.802711823745,0,17225.5548285618,0,"BIGLAM01-LIBE-14NOV2022","Siberian Prawn",""
"21","BIGLAM01-LIBE-14NOV2022",177,400,12160,7159,"true","Seine","BIGLAM",NA,"2. Partial twist; snag; or tear"," 2= against flow"," ",0.6,NA,NA,NA,"","08:50","",NA,NA,NA,38.290251,121.685448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"",0,NA," 34-66%"," ",NA,""," gps 5; accuracy 2m. code 2. not paired. dominant vegetation in net: coontail; sago; elodia. a lot of veg on wings; but not overflowing cod end. slow deploy and retrieve due to veg.",NA,"true","Mudsucker","DMC;ED;GP","Liberty Island","11/14/2022","LIBE_UNK","1=0-33% clouds","0=Calm; glassy"," NA"," 4=flood",NA,9.5,11.41,193,8.7,1.9,0.2,0.22,8.6," 1=absent",1," Inside",NA," false"," secchi hit bottom; 130+; questionable PC for today",2022-11-14,2022,11,"2022-11-14 08:50","Fall","",0.6,0.6,0.9,222.34407182342,NA,NA,NA,14170,1,0,NA,NA,NA,"",26897,61,0,"true",0,0,0,0,0,0,NA,"","false","false","","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin",1,"BIGLAM01-LIBE-14NOV2022","Prickly Sculpin",0,44.9753389779682,44.9753389779682,17225.5548285618,0.00261096605744125,"BIGLAM01-LIBE-14NOV2022","Prickly Sculpin","Prickly Sculpin*"
"22","BIGLAM01-LIBE-14NOV2022",197,315,12160,7159,"true","Seine","BIGLAM",NA,"2. Partial twist; snag; or tear"," 2= against flow"," ",0.6,NA,NA,NA,"","08:50","",NA,NA,NA,38.290251,121.685448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"",0,NA," 34-66%"," ",NA,""," gps 5; accuracy 2m. code 2. not paired. dominant vegetation in net: coontail; sago; elodia. a lot of veg on wings; but not overflowing cod end. slow deploy and retrieve due to veg.",NA,"true","Mudsucker","DMC;ED;GP","Liberty Island","11/14/2022","LIBE_UNK","1=0-33% clouds","0=Calm; glassy"," NA"," 4=flood",NA,9.5,11.41,193,8.7,1.9,0.2,0.22,8.6," 1=absent",1," Inside",NA," false"," secchi hit bottom; 130+; questionable PC for today",2022-11-14,2022,11,"2022-11-14 08:50","Fall","",0.6,0.6,0.9,222.34407182342,NA,NA,NA,14163,101,71,NA,NA,NA,"",26848,53,NA,"true",0,0,0,10,0,0,NA,"","false","false","","MISSIL","ISS","MSS","Mississippi Silverside","Fish","berryllia","Menidia","Atherinopsidae","Atheriniformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Mississippi Silverside","Fish Larvae","Fish Larvae","fish","fish","Mississippi Silverside",30,"BIGLAM01-LIBE-14NOV2022","Mississippi Silverside",0,4542.50923677478,4542.50923677478,17225.5548285618,0.263707571801567,"BIGLAM01-LIBE-14NOV2022","Mississippi Silverside","Mississippi Silverside"
"23","BIGLAM01-LIBE-14NOV2022",216,371,12160,7159,"true","Seine","BIGLAM",NA,"2. Partial twist; snag; or tear"," 2= against flow"," ",0.6,NA,NA,NA,"","08:50","",NA,NA,NA,38.290251,121.685448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"",0,NA," 34-66%"," ",NA,""," gps 5; accuracy 2m. code 2. not paired. dominant vegetation in net: coontail; sago; elodia. a lot of veg on wings; but not overflowing cod end. slow deploy and retrieve due to veg.",NA,"true","Mudsucker","DMC;ED;GP","Liberty Island","11/14/2022","LIBE_UNK","1=0-33% clouds","0=Calm; glassy"," NA"," 4=flood",NA,9.5,11.41,193,8.7,1.9,0.2,0.22,8.6," 1=absent",1," Inside",NA," false"," secchi hit bottom; 130+; questionable PC for today",2022-11-14,2022,11,"2022-11-14 08:50","Fall","",0.6,0.6,0.9,222.34407182342,NA,NA,NA,14167,54,54,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","MISSHR","MISSGRASS","SHRK","Grass Shrimp","Invertebrate","","Palaemonetes","Palaemonidae","Decapoda","Malacostraca","Arthropoda","Introduced","","","","adult",FALSE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Palaemonetes",NA,"BIGLAM01-LIBE-14NOV2022","Grass Shrimp",NA,2428.66830481028,0,17225.5548285618,0,"BIGLAM01-LIBE-14NOV2022","Grass Shrimp",""
"24","BIGLAM01-LIBE-14NOV2022",924,110,12160,7159,"true","Seine","BIGLAM",NA,"2. Partial twist; snag; or tear"," 2= against flow"," ",0.6,NA,NA,NA,"","08:50","",NA,NA,NA,38.290251,121.685448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"",0,NA," 34-66%"," ",NA,""," gps 5; accuracy 2m. code 2. not paired. dominant vegetation in net: coontail; sago; elodia. a lot of veg on wings; but not overflowing cod end. slow deploy and retrieve due to veg.",NA,"true","Mudsucker","DMC;ED;GP","Liberty Island","11/14/2022","LIBE_UNK","1=0-33% clouds","0=Calm; glassy"," NA"," 4=flood",NA,9.5,11.41,193,8.7,1.9,0.2,0.22,8.6," 1=absent",1," Inside",NA," false"," secchi hit bottom; 130+; questionable PC for today",2022-11-14,2022,11,"2022-11-14 08:50","Fall","",0.6,0.6,0.9,222.34407182342,NA,NA,NA,14165,1,0,NA,NA,NA,"",26864,75,0,"true",0,0,0,0,0,0,NA,"","false","false","","COMCAR","CP","C","Common Carp","Fish","carpio","Cyprinus","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Common Carp","Fish Larvae","Fish Larvae","fish","fish","Common Carp",1,"BIGLAM01-LIBE-14NOV2022","Common Carp",0,44.9753389779682,44.9753389779682,17225.5548285618,0.00261096605744125,"BIGLAM01-LIBE-14NOV2022","Common Carp","Common Carp"
"25","BIGLAM01-LIBE-14NOV2022",961,425,12160,7159,"true","Seine","BIGLAM",NA,"2. Partial twist; snag; or tear"," 2= against flow"," ",0.6,NA,NA,NA,"","08:50","",NA,NA,NA,38.290251,121.685448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"",0,NA," 34-66%"," ",NA,""," gps 5; accuracy 2m. code 2. not paired. dominant vegetation in net: coontail; sago; elodia. a lot of veg on wings; but not overflowing cod end. slow deploy and retrieve due to veg.",NA,"true","Mudsucker","DMC;ED;GP","Liberty Island","11/14/2022","LIBE_UNK","1=0-33% clouds","0=Calm; glassy"," NA"," 4=flood",NA,9.5,11.41,193,8.7,1.9,0.2,0.22,8.6," 1=absent",1," Inside",NA," false"," secchi hit bottom; 130+; questionable PC for today",2022-11-14,2022,11,"2022-11-14 08:50","Fall","",0.6,0.6,0.9,222.34407182342,NA,NA,NA,14164,2,0,NA,NA,NA,"",26863,55,NA,"true",0,0,0,0,0,0,NA,"","false","false","","REDEAR","RESF","RES","Redear Sunfish","Fish","microlophus","Lepomis","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Redear Sunfish","Fish Larvae","Fish Larvae","fish","fish","Redear Sunfish",2,"BIGLAM01-LIBE-14NOV2022","Redear Sunfish",0,89.9506779559363,89.9506779559363,17225.5548285618,0.00522193211488251,"BIGLAM01-LIBE-14NOV2022","Redear Sunfish","Redear Sunfish"
"26","BIGLAM01-LIBE-14NOV2022",970,449,12160,7159,"true","Seine","BIGLAM",NA,"2. Partial twist; snag; or tear"," 2= against flow"," ",0.6,NA,NA,NA,"","08:50","",NA,NA,NA,38.290251,121.685448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"",0,NA," 34-66%"," ",NA,""," gps 5; accuracy 2m. code 2. not paired. dominant vegetation in net: coontail; sago; elodia. a lot of veg on wings; but not overflowing cod end. slow deploy and retrieve due to veg.",NA,"true","Mudsucker","DMC;ED;GP","Liberty Island","11/14/2022","LIBE_UNK","1=0-33% clouds","0=Calm; glassy"," NA"," 4=flood",NA,9.5,11.41,193,8.7,1.9,0.2,0.22,8.6," 1=absent",1," Inside",NA," false"," secchi hit bottom; 130+; questionable PC for today",2022-11-14,2022,11,"2022-11-14 08:50","Fall","",0.6,0.6,0.9,222.34407182342,NA,NA,NA,14169,2,0,NA,NA,NA,"",26895,58,0,"true",0,0,0,0,0,0,NA,"","false","false","","SHIGOB","SG","SHM","Shimofuri Goby","Fish","bifasciatus","Tridentiger","Oxudercidae","Gobiiformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Shimofuri Goby","Fish Larvae","Fish Larvae","fish","fish","Shimofuri Goby",2,"BIGLAM01-LIBE-14NOV2022","Shimofuri Goby",0,89.9506779559363,89.9506779559363,17225.5548285618,0.00522193211488251,"BIGLAM01-LIBE-14NOV2022","Shimofuri Goby","Shimofuri Goby"
"27","BIGLAM01-STAI-15NOV2022",197,315,12165,7164,"true","Seine","BIGLAM",NA,"1. No twists; snags; or tears"," 2= against flow"," ",NA,NA,NA,NA,"","08:26","",NA,NA,NA,38.33511,121.667489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"",0,NA," 1-33%"," ",NA,""," gps 5; accuracy 3m. not paired. dominant vegetation in net: curly",NA,"true","Mudsucker","MA;ED;SH;GP","Stairsteps-Liberty Cut","11/15/2022","STAI-LIBE","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," N"," 4=flood",192,10.6,10.78,239,7.6,2.6,0.12,0.36,8.9," 1=absent",2," Inside",NA," false"," ",2022-11-15,2022,11,"2022-11-15 08:26","Fall","",NA,NA,1.7,419.98324677757,NA,NA,NA,14190,2,0,NA,NA,NA,"",27005,70,NA,"true",0,0,0,0,0,0,NA,"","false","false","","MISSIL","ISS","MSS","Mississippi Silverside","Fish","berryllia","Menidia","Atherinopsidae","Atheriniformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Mississippi Silverside","Fish Larvae","Fish Larvae","fish","fish","Mississippi Silverside",2,"BIGLAM01-STAI-15NOV2022","Mississippi Silverside",0,47.6209471531428,47.6209471531428,47.6209471531428,1,"BIGLAM01-STAI-15NOV2022","Mississippi Silverside","Mississippi Silverside"
