"","SampleID_frp","OrganismID","VisitNo","QAQC","Boat","Crew","Location","Visit.Date","Station","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData","SiteComments","newStation","newLocation","SampleID_key","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","DepthSource","Comments","fixedLatStart","fixedLongStart","fixedLatEnd","fixedLongEnd","X","CommonName.x","subsample","Count","AdjCount","LAB_NAME","Date","effort","CPUE","Visit.Date2","year","month","OrganismCode","FishCode","Code_UCDAVIS","Code_YBFM","CommonName.y","Category","Species","Genus","Family","Order","Class","Phylum","Native","State.Status","Federal.Status","Status.Abrev","LifeStage","FishDiet","Legend_Clams","Legend_Fish_Color_hex","Legend_Fish","Legend_Macro","Legend_Meso","Analy","Analy2","CN","Legend2"
"1577","MAC13-RUSH-12APR2023",357,7835,"true","Chinook","CB;DNC;SH;GN","Rush Ranch","04/12/2023","RUSH-S","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",19,16.4,7.77,2067,7.7,46.2,0.5,2.13,36.2," 1=absent",2," Inside",NA," false"," ","RUSH-S","Rush Ranch",12968,"Trawl","MAC",""," "," 2= against flow"," Channel",0.9,NA,NA,NA,"","12:18","12:23",5,NA,NA,38.195031,122.032376,38.195701,122.02955,31506,130114,140750,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," Garmin 5",2," "," Larval fish in MAC. ",38.195031,-122.032376,38.195701,-122.02955,1773,"Oligochaete",100,5,5,"FRP","2023-04-12",56.1209230037238,0.0890933315488812,2023-04-12,2023,4,"102","","","","Oligocheate","Invertebrate","","","","","Oligocheata","Annelida","","","","","adult",FALSE,"Present",NA,"","Annelida","Annelida","Annelida","Annelida","Oligocheate",""
"1578","MAC13-PROS-10MAY2023",357,7819,"true","Airboat","MA;DMC;SH;GN","Prospect Island","05/10/2023","PROS-S","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 2=ebb",90,17.3,9.39,153,7.6,3.8,0.65,0.79,8.7," 1=absent",1," Inside",NA," false"," ","PROS-S","Prospect Island",12911,"Trawl","MAC",""," "," 3= unknown"," Channel",1.2,NA,NA,NA,"","12:05","12:10",5.5,NA,NA,38.248847,121.665413,38.251835,121.662729,31511,83845,97388,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","",5,5," "," Garmin 5",2," "," towed against wind; MAC ended early because boat started veering right when NT/Zoop were removed.. ",38.248847,-121.665413,38.251835,-121.662729,1762,"Oligochaete",25,184,736,"FRP","2023-05-10",71.4597273636171,10.2995075289739,2023-05-10,2023,5,"102","","","","Oligocheate","Invertebrate","","","","","Oligocheata","Annelida","","","","","adult",FALSE,"Present",NA,"","Annelida","Annelida","Annelida","Annelida","Oligocheate",""
"1579","MAC21-HONK-15MAY2023",357,7955,"true","Kvichak","AC;ED;SH;AM","Honker-Spoonbill","05/15/2023","HONK-HONK","1=0-33% clouds","3= wind 8-12 mph; large wavelets"," W"," 2=ebb",80,18.2,9.72,147,7.9,9.7,0.13,0.6,7.1," 1=absent",2," Inside",NA," false"," ","HONK-HONK","Honker-Spoonbill",13351,"Trawl","MAC",""," "," 2= against flow"," Channel",0.8,NA,NA,NA,"","13:22","13:32",10,NA,NA,38.082407,121.918591,38.081071,121.908216,31506,318910,349217,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",11,11," "," Garmin 6",5," "," ",38.0774603333333,-121.92735,38.0761243333333,-121.916975,2308,"Oligochaete",100,1,1,"FRP","2023-05-15",159.915082124281,0.0062533188659643,2023-05-15,2023,5,"102","","","","Oligocheate","Invertebrate","","","","","Oligocheata","Annelida","","","","","adult",FALSE,"Present",NA,"","Annelida","Annelida","Annelida","Annelida","Oligocheate",""
"1580","MAC24-BROA-30MAY2023",357,7947,"true","Chinook","AC;DMC;DD;SH","Broad Slough","05/30/2023","BROA-INT","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 2=ebb",87,19.2,9.19,106,7.6,5.6,0.5,0.52,9.5," 1=absent",1," Inside",NA," false"," ","BROA-INT","Broad Slough",13335,"Trawl","MAC",""," "," 2= against flow"," Channel",4.5,NA,NA,NA,"","16:16","16:26",10,NA,NA,38.041171,121.845095,38.037267,121.843124,31511,224916,246495,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 5",3," "," ",38.041171,-121.845095,38.037267,-121.843124,2688,"Oligochaete",100,2,2,"FRP","2023-05-30",113.861733499187,0.0175651638046972,2023-05-30,2023,5,"102","","","","Oligocheate","Invertebrate","","","","","Oligocheata","Annelida","","","","","adult",FALSE,"Present",NA,"","Annelida","Annelida","Annelida","Annelida","Oligocheate",""
"1581","MAC23-GRIZ-18APR2023",367,7862,"true","Mudsucker","AC;ED;GU;AM","Grizzly Bay","04/18/2023","GRIZ-UNK","1=0-33% clouds","3= wind 8-12 mph; large wavelets"," SW"," 2=ebb",15,14.7,10.13,315,7.9,114.4,0.51,1.3,5.7," 1=absent",2," Inside",NA," false"," 100% open water","GRIZ-UNK","Grizzly Bay",13060,"Trawl","MAC",""," "," 2= against flow"," Channel",1.3,NA,NA,NA,"","16:41","16:51",10,NA,NA,38.133699,121.996759,38.13669,121.991119,31511,577257,599210,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 6",6," "," ",38.1287523333333,-122.005518,38.1317433333333,-121.999878,2596,"Pacific Herring",100,1,1,"FRP","2023-04-18",115.835146925606,0.00863295835971302,2023-04-18,2023,4,"951","PACHER","PH","","Pacific Herring","Fish","pallasi","Clupea","Clupeidae","Clupeiformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Herring*","Fish Larvae","Fish Larvae","fish","fish","Pacific Herring","Pacific Herring*"
"1582","MAC21-PEYT-13APR2023",367,7924,"true","Mudsucker","MA;ED;GU;AM","Peytonia-Suisun","04/13/2023","PEYT-SUIS","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 1=high slack",32,15.8,8.09,1844,7.6,27.8,0.45,1.96,35.4," 1=absent",2," Inside",NA," false"," guest = Marile Colindres; Brianne O'rourke","PEYT-SUIS","Peytonia-Suisun",13248,"Trawl","MAC",""," "," 2= against flow"," Channel",4.5,NA,NA,NA,"","09:12","09:20",8,NA,NA,38.216476,122.026656,38.220578,122.026085,31511,374000,393767,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 6",3," "," ",38.2115293333333,-122.035415,38.2156313333333,-122.034844,2331,"Pacific Herring",100,1,1,"FRP","2023-04-13",104.300703743382,0.00958766301769515,2023-04-13,2023,4,"951","PACHER","PH","","Pacific Herring","Fish","pallasi","Clupea","Clupeidae","Clupeiformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Herring*","Fish Larvae","Fish Larvae","fish","fish","Pacific Herring","Pacific Herring*"
"1583","MAC25-PEYT-13APR2023",371,7929,"true","Mudsucker","MA;ED;GU;AM","Peytonia-Suisun","04/13/2023","PEYT-PEYT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 2=ebb",30,17.2,8.61,2059,7.8,29.3,0.34,1.9,40," 1=absent",2," Inside",NA," false"," ","PEYT-PEYT","Peytonia-Suisun",13277,"Trawl","MAC",""," "," 2= against flow"," Channel",3.3,NA,NA,NA,"","13:43","13:53",10,NA,NA,38.230068,122.033946,38.226402,122.035253,31511,459047,481494,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 6",3," "," ",38.2251213333333,-122.042705,38.2214553333333,-122.044012,2817,"Mississippi Grass Shrimp",100,1,1,"FRP","2023-04-13",118.441741130556,0.0084429694333666,2023-04-13,2023,4,"216","MISSHR","MISSGRASS","SHRK","Grass Shrimp","Invertebrate","","Palaemonetes","Palaemonidae","Decapoda","Malacostraca","Arthropoda","Introduced","","","","adult",FALSE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Palaemonetes",""
"1584","MAC13-WTIB-07NOV2023",371,8613,"true","Chinook","MA;SH;AM;GN","Webb Tract Islands and Berms","11/07/2023","WTIB-UNK","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," W"," 2=ebb",151,16.6,9.26,170,7.5,2.4,0.24,0.4,8.3," 1=absent",1," Outside",NA," false"," ","WTIB-UNK","Webb Tract Island and Berm",14141,"Trawl","MAC",""," "," 2= against flow"," Channel",7.9,NA,NA,NA,"","15:35","15:45",10,NA,NA,38.096161,121.586947,38.093421,121.579296,31506,884852,914330,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," ",5," "," veg is all filalg in water column; mac trawl went slightly east of webb tract; picture mac_photos-202311",38.096161,-121.586947,38.093421,-121.579296,1906,"Mississippi Grass Shrimp",100,1,1,"FRP","2023-11-07",155.540858245936,0.00642917887478052,2023-11-07,2023,11,"216","MISSHR","MISSGRASS","SHRK","Grass Shrimp","Invertebrate","","Palaemonetes","Palaemonidae","Decapoda","Malacostraca","Arthropoda","Introduced","","","","adult",FALSE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Palaemonetes",""
"1585","MAC13-DECK-11APR2023",371,7915,"true","SeaArk","GU;SH;GN","Decker Island","04/11/2023","DECK-CH-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," "," 2=ebb",76,15.3,8.57,169,7,11.1,0.13,0.43,11.3," 1=absent",2," Inside",NA," false"," ","DECK-CH-INT","Decker Island",13219,"Trawl","MAC",""," "," 2= against flow"," Channel",1.4,NA,50,NA,"","13:00","00:00",NA,NA,NA,38.084441,121.723933,NA,NA,31506,73337,77509,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","5.Boogie board",11,11," "," Garmin 5",2," "," ",38.084441,-121.723933,NA,NA,1610,"Mississippi Grass Shrimp",100,1,1,"FRP","2023-04-11",9.8174770424681,0.101859163578813,2023-04-11,2023,4,"216","MISSHR","MISSGRASS","SHRK","Grass Shrimp","Invertebrate","","Palaemonetes","Palaemonidae","Decapoda","Malacostraca","Arthropoda","Introduced","","","","adult",FALSE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Palaemonetes",""
"1586","MAC14-PROS-10MAY2023",382,7820,"true","Airboat","MA;DMC;SH;GN","Prospect Island","05/10/2023","PROS-S","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",130,16,8.35,120,7,3.9,0.56,0.37,7.2," 1=absent",1," Inside",NA," false"," Near breach","PROS-S","Prospect Island",12916,"Trawl","MAC",""," "," 3= unknown"," Channel",1.3,NA,NA,NA,"","13:16","13:20",5,NA,NA,38.245037,121.663638,38.246825,121.665805,31511,97444,108998,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 5",2," ","  MAC stopped at 5 min because airboat can't maneuver with just MAC in ",38.245037,-121.663638,38.246825,-121.665805,2088,"Physa",100,5,5,"FRP","2023-05-10",60.9647559594796,0.0820145987843085,2023-05-10,2023,5,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1587","MAC13-LIBE-17AUG2023",382,8181,"true","Mudsucker","GU;DH;SH;AM;GN","Liberty Island","08/17/2023","LIBE_UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",157,23.2,7.54,136,7.6,2.9,0.09,0.31,6.1," 1=absent",2," Inside",NA," false"," ","LIBE-UNK","Liberty Island",13621,"Trawl","MAC",""," "," 2= against flow"," Channel",4,NA,NA,NA,"","10:10","10:15",5,NA,NA,38.243141,121.683209,38.245347,121.682458,31511,362548,374113,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," "," Garmin 6",4," "," MAC trawl cut short because cod-end filled 50% with filamentous algae",38.243141,-121.683209,38.245347,-121.682458,1686,"Physa",100,9,9,"FRP","2023-08-17",61.0227975308449,0.147485863712669,2023-08-17,2023,8,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1588","MAC11-LIBE-17AUG2023",382,8163,"true","Mudsucker","GU;DH;SH;AM;GN","Liberty Island","08/17/2023","LIBE_UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",75,26.1,4.15,208,7.3,7.8,0.09,0.54,13.3," 1=absent",2," Inside",NA," false"," guest is LS","LIBE-UNK","Liberty Island",13605,"Trawl","MAC",""," "," 2= against flow"," Channel",2.7,NA,NA,NA,"","07:54","07:59",5,NA,NA,38.30499,121.675888,38.307003,121.675907,31511,338356,351131,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," "," Garmin 6",4," "," had to redo MAC due to cod end being full of SAV",38.30499,-121.675888,38.307003,-121.675907,1003,"Physa",25,5,20,"FRP","2023-08-17",67.4073703810241,0.296703459680282,2023-08-17,2023,8,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1589","MAC11-WINT-22AUG2023",382,8141,"true","Mudsucker","AC;DH;SH;GN","Winter Island","08/22/2023","WINT-CH-BREACH-E","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",92,22.6,7.65,2710,7.5,7.2,0.29,0.34,8.1," 1=absent",1," Inside",NA," false"," ","WINT-CH-BREACH-E","Winter Island",13561,"Trawl","MAC",""," "," 2= against flow"," Channel",2,NA,NA,NA,"","07:57","08:03",6.5,NA,NA,38.047811,121.848492,38.045852,121.850509,31506,632565,645539,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," Garmin 6",5," "," MAC hit veg; less than 1/2 of cod-end with filamentous algae; cod-end out of water for 10 seconds with flowmeter still in water; MAC only 6.5 minutes because we sampled entire breach and reached interior channel",38.047811,-121.848492,38.045852,-121.850509,1158,"Physa",25,1,4,"FRP","2023-08-22",68.4573951720866,0.058430502503709,2023-08-22,2023,8,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1590","MAC12-LOWE-06NOV2023",382,8586,"true","SeaArk","DD;SH;GN","Lower Yolo Ranch","11/06/2023","LOWE-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",115,17,9.34,219,7.7,3,0.12,0.27,10.6," 1=absent",1," Inside",NA," false"," ","LOWE-CH-ENTRANCE-N","Lower Yolo Ranch",14108,"Trawl","MAC",""," "," 2= against flow"," Channel",1.5,NA,NA,NA,"","14:45","14:56",10,NA,NA,38.350746,121.661794,38.355008,121.659771,31506,766175,784253,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," ",5," "," ",38.350746,-121.661794,38.355008,-121.659771,1353,"Physa",100,2,2,"FRP","2023-11-06",95.3886842855697,0.0209668475352119,2023-11-06,2023,11,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1591","MAC12-PROS-10MAY2023",382,7818,"true","Airboat","MA;DMC;SH;GN","Prospect Island","05/10/2023","PROS-S","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",36,16.9,5.52,162,7,16.8,1.34,4.87,9.5," 1=absent",1," Inside",NA," false"," ","PROS-S","Prospect Island",12906,"Trawl","MAC",""," "," 3= unknown"," Channel",1.2,NA,NA,NA,"","10:50","10:59",8.5,NA,NA,38.24621,121.660371,38.251992,121.661586,31511,61615,83686,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 5",2," "," ",38.24621,-121.660371,38.251992,-121.661586,1404,"Physa",100,3,3,"FRP","2023-05-10",116.457774691161,0.0257604097962186,2023-05-10,2023,5,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1592","MAC11-LIBE-08MAY2023",382,7910,"true","Mudsucker","DC;ED;DD;AM;GN","Liberty Island","05/08/2023","LIBE_UNK","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," SE"," 2=ebb",137,15.3,9.22,324,8.1,3.7,0.07,0.49,9.7," 1=absent",2," Inside",NA," false"," ","LIBE-UNK","Liberty Island",13199,"Trawl","MAC",""," "," 2= against flow"," Channel",1.4,NA,NA,NA,"","08:20","08:30",10,NA,NA,38.292653,121.690292,38.297779,121.690695,31511,850359,872437,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," "," Garmin 5",4," "," veg in mac + nt less than 1/3 cod end. mac ~1 inch under surface",38.292653,-121.690292,38.297779,-121.690695,994,"Physa",100,1,1,"FRP","2023-05-08",116.494710236575,0.00858408075327385,2023-05-08,2023,5,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1593","MAC12-DECK-08NOV2023",382,8526,"true","SeaArk","DMC;DH;GN","Decker Island","11/08/2023","DECK-CH-INT","1=0-33% clouds","0=Calm; glassy"," N"," 2=ebb",97,15.4,9.21,191,7.3,7.3,0.16,0.37,6.1," 1=absent",2," Inside",NA," false"," ","DECK-CH-INT","Decker Island",14027,"Trawl","MAC",""," "," 2= against flow"," Channel",1.2,NA,54,NA,"","14:50","",NA,NA,NA,38.084856,121.723405,NA,NA,31507,111544,114580,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","5.Boogie board",5,5," "," ",5," "," ",38.084856,-121.723405,NA,NA,1261,"Physa",100,1,1,"FRP","2023-11-08",10.6028752058656,0.0943140403507528,2023-11-08,2023,11,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1594","MAC14-LOWE-09MAY2023",382,7875,"true","Mudsucker","DMC;DD;GN;AAC","Lower Yolo Ranch","05/09/2023","LOWE-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",52,21.5,9.03,854,7.9,9.5,0.34,0.8,23.1," 1=absent",1," Inside",NA," false"," ","LOWE-CH-ENTRANCE-N","Lower Yolo Ranch",13101,"Trawl","MAC",""," "," 2= against flow"," Channel",1.6,NA,NA,NA,"","12:40","12:50",10,NA,NA,38.355932,121.652864,38.359371,121.651271,31511,30378,46532,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," 34-66%"," Garmin 6",3," "," mac veg < 1/3 cod end",38.3509853333333,-121.661623,38.3544243333333,-121.66003,2022,"Physa",100,2,2,"FRP","2023-05-09",85.236685803136,0.0234640751356667,2023-05-09,2023,5,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1595","MAC13-RUSH-12APR2023",382,7835,"true","Chinook","CB;DNC;SH;GN","Rush Ranch","04/12/2023","RUSH-S","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",19,16.4,7.77,2067,7.7,46.2,0.5,2.13,36.2," 1=absent",2," Inside",NA," false"," ","RUSH-S","Rush Ranch",12968,"Trawl","MAC",""," "," 2= against flow"," Channel",0.9,NA,NA,NA,"","12:18","12:23",5,NA,NA,38.195031,122.032376,38.195701,122.02955,31506,130114,140750,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," Garmin 5",2," "," Larval fish in MAC. ",38.195031,-122.032376,38.195701,-122.02955,1774,"Physa",100,1,1,"FRP","2023-04-12",56.1209230037238,0.0178186663097762,2023-04-12,2023,4,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1596","MAC13-TOED-25APR2023",382,7807,"true","NorthRiver","MA;CB;GU;SS","Toe Drain","04/25/2023","TOED-S","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," N"," 2=ebb",54,21.7,7.2,736,8.6,10.5,0.31,2.07,15.1," 1=absent",2," Inside",NA," false"," ","TOED-S","Toe Drain",12874,"Trawl","MAC",""," "," 2= against flow"," Channel",5.2,NA,NA,NA,"","12:12","12:22",10,NA,NA,38.357585,121.641236,38.359617,121.64032,31511,735751,755639,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 5",3," "," 17.2 FEET MAC",38.357585,-121.641236,38.359617,-121.64032,1813,"Physa",100,1,1,"FRP","2023-04-25",104.9391610284,0.00952933099712289,2023-04-25,2023,4,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1597","MAC12-LIBE-07NOV2023",382,8543,"true","Mudsucker","AC;DMC;DD;DH","Liberty Island","11/07/2023","LIBE_UNK","1=0-33% clouds","3= wind 8-12 mph; large wavelets"," N"," 2=ebb",NA,15.7,11.06,148,8.2,2,0.14,0.25,5.7," 1=absent",2," Inside",NA," false"," turbidity: 1.98","LIBE-UNK","Liberty Island",14065,"Trawl","MAC",""," "," 2= against flow"," Channel",2,NA,NA,NA,"","14:49","14:59",10,NA,NA,38.244605,121.684405,38.247249,121.684129,31507,56897,69932,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," ",5," "," MAC trawl was just below surface for part of trawl due to high SAV",38.244605,-121.684405,38.247249,-121.684129,1302,"Physa",100,3,3,"FRP","2023-11-07",68.7792620678394,0.0436177985893625,2023-11-07,2023,11,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1598","MAC13-STAI-24APR2023",382,7884,"true","Other","DMC;DNC;GU;AM","Stairsteps-Liberty Cut","04/24/2023","STAI-M","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",70,20.1,8.67,718,8.3,7.3,0.37,2.31,16.5," 1=absent",2," Inside",NA," false"," No Points samples; Boat CDFW levees North River; Guest Brianne O.","STAI-M","Stairsteps-Liberty Cut",13129,"Trawl","MAC",""," "," 2= against flow"," Channel",3.8,NA,NA,NA,"","12:56","13:06",10,NA,NA,38.332989,121.675599,38.336194,121.674253,31511,659560,678848,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 5",2," "," Fish caught in MAC13-STAI-24APR2023.",38.332989,-121.675599,38.336194,-121.674253,1797,"Physa",100,1,1,"FRP","2023-04-24",101.773257135749,0.00982576393979573,2023-04-24,2023,4,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1599","MAC23-FLYW-27APR2023",382,7886,"true","Mudsucker","BA;AC;DC;ED;AE","Flyway Farms","04/27/2023","FLYW-CH-ENTRANCE","1=0-33% clouds","0=Calm; glassy"," NW"," 2=ebb",39,23.2,7.73,760,8.9,10,0.21,1.68,16.1," 1=absent",2," Inside",NA," false"," ","FLYW-CH-ENTRANCE","Yolo Flyway Farms",13135,"Trawl","MAC",""," "," 2= against flow"," Channel edge",1.4,NA,NA,NA,"","13:29","13:34",5,NA,NA,38.360596,121.640189,38.360884,121.642934,31506,309383,318877,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," Garmin 5",2," "," mac 5 minutes; hit end of station",38.360596,-121.640189,38.360884,-121.642934,2571,"Physa",100,123,123,"FRP","2023-04-27",50.0951525947117,2.45532738456983,2023-04-27,2023,4,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1600","MAC14-WINT-30MAY2023",382,7923,"true","Mudsucker","MA;GU;AM;GN","Winter Island","05/30/2023","WINT-CH-INT","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 2=ebb",70,20.1,7.07,176,7,14.8,0.22,0.76,11.3," 1=absent",2," Inside",NA," false"," ","WINT-CH-INT","Winter Island",13252,"Trawl","MAC",""," "," 2= against flow"," Channel",1.3,NA,NA,NA,"","16:14","16:22",8,NA,NA,38.044815,121.84988,38.047422,121.851449,31506,580543,591639,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," Garmin 6",3," "," Mac stopped early due to SAV. Less than one third of cod end filled with SAV.",38.044815,-121.84988,38.047422,-121.851449,2188,"Physa",100,1,1,"FRP","2023-05-30",58.5481159880895,0.0170799688960689,2023-05-30,2023,5,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
