"","VisitNo","newLocation","SampleID_key","GearTypeAbbreviation","Location","FishLength","OrganismId","EntryOrder","OrganismCode","FishCode","Code_UCDAVIS","Code_YBFM","CommonName","Category","Species","Genus","Family","Order","Class","Phylum","Native","State.Status","Federal.Status","Status.Abrev","LifeStage","FishDiet","Legend_Clams","Legend_Fish_Color_hex","Legend_Fish","Legend_Macro","Legend_Meso","Analy","Analy2","CN"
"4645",7944,"Miner Slough",13325,"MAC","Miner Slough",31,165,120951,"116","","","","Diptera Adult","Invertebrate","","","","Diptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Diptera","Insecta","Diptera adult"
"4646",7944,"Miner Slough",13325,"MAC","Miner Slough",26,165,120952,"116","","","","Diptera Adult","Invertebrate","","","","Diptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Diptera","Insecta","Diptera adult"
"4647",7944,"Miner Slough",13325,"MAC","Miner Slough",25,165,120953,"116","","","","Diptera Adult","Invertebrate","","","","Diptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Diptera","Insecta","Diptera adult"
"4648",7944,"Miner Slough",13325,"MAC","Miner Slough",43,165,120954,"116","","","","Diptera Adult","Invertebrate","","","","Diptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Diptera","Insecta","Diptera adult"
"4649",7944,"Miner Slough",13325,"MAC","Miner Slough",26,165,120955,"116","","","","Diptera Adult","Invertebrate","","","","Diptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Diptera","Insecta","Diptera adult"
"4650",7944,"Miner Slough",13325,"MAC","Miner Slough",20,165,120956,"116","","","","Diptera Adult","Invertebrate","","","","Diptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Diptera","Insecta","Diptera adult"
"4651",7944,"Miner Slough",13325,"MAC","Miner Slough",16,165,120957,"116","","","","Diptera Adult","Invertebrate","","","","Diptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Diptera","Insecta","Diptera adult"
"4652",7944,"Miner Slough",13325,"MAC","Miner Slough",21,165,120958,"116","","","","Diptera Adult","Invertebrate","","","","Diptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Diptera","Insecta","Diptera adult"
"4653",7944,"Miner Slough",13325,"MAC","Miner Slough",20,165,120959,"116","","","","Diptera Adult","Invertebrate","","","","Diptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Diptera","Insecta","Diptera adult"
"4654",7944,"Miner Slough",13325,"MAC","Miner Slough",20,165,120960,"116","","","","Diptera Adult","Invertebrate","","","","Diptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Diptera","Insecta","Diptera adult"
"4655",7944,"Miner Slough",13325,"MAC","Miner Slough",25,165,120961,"116","","","","Diptera Adult","Invertebrate","","","","Diptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Diptera","Insecta","Diptera adult"
"4656",7944,"Miner Slough",13325,"MAC","Miner Slough",28,165,120962,"116","","","","Diptera Adult","Invertebrate","","","","Diptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Diptera","Insecta","Diptera adult"
"4657",7944,"Miner Slough",13325,"MAC","Miner Slough",9,316,120963,"106","","","","Mite","Invertebrate","","","","Hydracarina","Arachnida","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Arachnida","Arachnida","Arachnida","Arachnida","Mite"
"4658",7944,"Miner Slough",13325,"MAC","Miner Slough",12,316,120964,"106","","","","Mite","Invertebrate","","","","Hydracarina","Arachnida","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Arachnida","Arachnida","Arachnida","Arachnida","Mite"
"4659",7944,"Miner Slough",13325,"MAC","Miner Slough",15,316,120965,"106","","","","Mite","Invertebrate","","","","Hydracarina","Arachnida","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Arachnida","Arachnida","Arachnida","Arachnida","Mite"
"4660",7944,"Miner Slough",13325,"MAC","Miner Slough",10,316,120966,"106","","","","Mite","Invertebrate","","","","Hydracarina","Arachnida","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Arachnida","Arachnida","Arachnida","Arachnida","Mite"
"4661",7944,"Miner Slough",13325,"MAC","Miner Slough",14,316,120967,"106","","","","Mite","Invertebrate","","","","Hydracarina","Arachnida","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Arachnida","Arachnida","Arachnida","Arachnida","Mite"
"4662",7944,"Miner Slough",13325,"MAC","Miner Slough",11,316,120968,"106","","","","Mite","Invertebrate","","","","Hydracarina","Arachnida","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Arachnida","Arachnida","Arachnida","Arachnida","Mite"
"4663",7944,"Miner Slough",13325,"MAC","Miner Slough",10,316,120969,"106","","","","Mite","Invertebrate","","","","Hydracarina","Arachnida","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Arachnida","Arachnida","Arachnida","Arachnida","Mite"
"4664",7944,"Miner Slough",13325,"MAC","Miner Slough",9,316,120970,"106","","","","Mite","Invertebrate","","","","Hydracarina","Arachnida","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Arachnida","Arachnida","Arachnida","Arachnida","Mite"
"4665",7944,"Miner Slough",13325,"MAC","Miner Slough",9,316,120971,"106","","","","Mite","Invertebrate","","","","Hydracarina","Arachnida","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Arachnida","Arachnida","Arachnida","Arachnida","Mite"
"4666",7944,"Miner Slough",13325,"MAC","Miner Slough",12,316,120972,"106","","","","Mite","Invertebrate","","","","Hydracarina","Arachnida","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Arachnida","Arachnida","Arachnida","Arachnida","Mite"
"4667",7944,"Miner Slough",13325,"MAC","Miner Slough",13,316,120973,"106","","","","Mite","Invertebrate","","","","Hydracarina","Arachnida","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Arachnida","Arachnida","Arachnida","Arachnida","Mite"
"4668",7944,"Miner Slough",13325,"MAC","Miner Slough",11,316,120974,"106","","","","Mite","Invertebrate","","","","Hydracarina","Arachnida","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Arachnida","Arachnida","Arachnida","Arachnida","Mite"
"4669",7944,"Miner Slough",13325,"MAC","Miner Slough",28,167,120975,"173","","","","Diptera Pupae","Invertebrate","","","","Diptera","Insecta","Arthropoda","","","","","pupae",TRUE,"Present",NA,"","Insecta Pupae","Insecta","Diptera","Insecta","Diptera Other"
"4670",7944,"Miner Slough",13325,"MAC","Miner Slough",26,167,120976,"173","","","","Diptera Pupae","Invertebrate","","","","Diptera","Insecta","Arthropoda","","","","","pupae",TRUE,"Present",NA,"","Insecta Pupae","Insecta","Diptera","Insecta","Diptera Other"
"4671",7944,"Miner Slough",13325,"MAC","Miner Slough",27,167,120977,"173","","","","Diptera Pupae","Invertebrate","","","","Diptera","Insecta","Arthropoda","","","","","pupae",TRUE,"Present",NA,"","Insecta Pupae","Insecta","Diptera","Insecta","Diptera Other"
"4672",7944,"Miner Slough",13325,"MAC","Miner Slough",35,167,120978,"173","","","","Diptera Pupae","Invertebrate","","","","Diptera","Insecta","Arthropoda","","","","","pupae",TRUE,"Present",NA,"","Insecta Pupae","Insecta","Diptera","Insecta","Diptera Other"
"4673",7944,"Miner Slough",13325,"MAC","Miner Slough",32,167,120979,"173","","","","Diptera Pupae","Invertebrate","","","","Diptera","Insecta","Arthropoda","","","","","pupae",TRUE,"Present",NA,"","Insecta Pupae","Insecta","Diptera","Insecta","Diptera Other"
"4674",7944,"Miner Slough",13325,"MAC","Miner Slough",21,167,120980,"173","","","","Diptera Pupae","Invertebrate","","","","Diptera","Insecta","Arthropoda","","","","","pupae",TRUE,"Present",NA,"","Insecta Pupae","Insecta","Diptera","Insecta","Diptera Other"
"4675",7944,"Miner Slough",13325,"MAC","Miner Slough",34,167,120981,"173","","","","Diptera Pupae","Invertebrate","","","","Diptera","Insecta","Arthropoda","","","","","pupae",TRUE,"Present",NA,"","Insecta Pupae","Insecta","Diptera","Insecta","Diptera Other"
"4676",7944,"Miner Slough",13325,"MAC","Miner Slough",44,167,120982,"173","","","","Diptera Pupae","Invertebrate","","","","Diptera","Insecta","Arthropoda","","","","","pupae",TRUE,"Present",NA,"","Insecta Pupae","Insecta","Diptera","Insecta","Diptera Other"
"4677",7944,"Miner Slough",13325,"MAC","Miner Slough",59,82,120983,"3","","","","Chironomid Larvae","Invertebrate","","","Chironomidae","Diptera","Insecta","Arthropoda","","","","","larvae",TRUE,"Present",NA,"","Insecta Larvae","Insecta","Diptera","Insecta","Chironomid"
"4678",7944,"Miner Slough",13325,"MAC","Miner Slough",26,82,120984,"3","","","","Chironomid Larvae","Invertebrate","","","Chironomidae","Diptera","Insecta","Arthropoda","","","","","larvae",TRUE,"Present",NA,"","Insecta Larvae","Insecta","Diptera","Insecta","Chironomid"
"4679",7944,"Miner Slough",13325,"MAC","Miner Slough",44,82,120985,"3","","","","Chironomid Larvae","Invertebrate","","","Chironomidae","Diptera","Insecta","Arthropoda","","","","","larvae",TRUE,"Present",NA,"","Insecta Larvae","Insecta","Diptera","Insecta","Chironomid"
"4680",7944,"Miner Slough",13325,"MAC","Miner Slough",24,82,120986,"3","","","","Chironomid Larvae","Invertebrate","","","Chironomidae","Diptera","Insecta","Arthropoda","","","","","larvae",TRUE,"Present",NA,"","Insecta Larvae","Insecta","Diptera","Insecta","Chironomid"
"4681",7944,"Miner Slough",13325,"MAC","Miner Slough",68,82,120987,"3","","","","Chironomid Larvae","Invertebrate","","","Chironomidae","Diptera","Insecta","Arthropoda","","","","","larvae",TRUE,"Present",NA,"","Insecta Larvae","Insecta","Diptera","Insecta","Chironomid"
"4682",7944,"Miner Slough",13325,"MAC","Miner Slough",36,82,120988,"3","","","","Chironomid Larvae","Invertebrate","","","Chironomidae","Diptera","Insecta","Arthropoda","","","","","larvae",TRUE,"Present",NA,"","Insecta Larvae","Insecta","Diptera","Insecta","Chironomid"
"4683",7944,"Miner Slough",13325,"MAC","Miner Slough",40,82,120989,"3","","","","Chironomid Larvae","Invertebrate","","","Chironomidae","Diptera","Insecta","Arthropoda","","","","","larvae",TRUE,"Present",NA,"","Insecta Larvae","Insecta","Diptera","Insecta","Chironomid"
"4684",7944,"Miner Slough",13325,"MAC","Miner Slough",47,82,120990,"3","","","","Chironomid Larvae","Invertebrate","","","Chironomidae","Diptera","Insecta","Arthropoda","","","","","larvae",TRUE,"Present",NA,"","Insecta Larvae","Insecta","Diptera","Insecta","Chironomid"
"4685",7944,"Miner Slough",13325,"MAC","Miner Slough",43,82,120991,"3","","","","Chironomid Larvae","Invertebrate","","","Chironomidae","Diptera","Insecta","Arthropoda","","","","","larvae",TRUE,"Present",NA,"","Insecta Larvae","Insecta","Diptera","Insecta","Chironomid"
"4686",7944,"Miner Slough",13325,"MAC","Miner Slough",28,82,120992,"3","","","","Chironomid Larvae","Invertebrate","","","Chironomidae","Diptera","Insecta","Arthropoda","","","","","larvae",TRUE,"Present",NA,"","Insecta Larvae","Insecta","Diptera","Insecta","Chironomid"
"4687",7944,"Miner Slough",13325,"MAC","Miner Slough",49,82,120993,"3","","","","Chironomid Larvae","Invertebrate","","","Chironomidae","Diptera","Insecta","Arthropoda","","","","","larvae",TRUE,"Present",NA,"","Insecta Larvae","Insecta","Diptera","Insecta","Chironomid"
"4688",7944,"Miner Slough",13325,"MAC","Miner Slough",27,82,120994,"3","","","","Chironomid Larvae","Invertebrate","","","Chironomidae","Diptera","Insecta","Arthropoda","","","","","larvae",TRUE,"Present",NA,"","Insecta Larvae","Insecta","Diptera","Insecta","Chironomid"
"4689",7944,"Miner Slough",13325,"MAC","Miner Slough",9,29,120995,"159","","","","Aphididae Larvae","Invertebrate","","","Aphididae","Hemiptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Larvae","Insecta","Hemiptera","Insecta","Aphid"
"4690",7944,"Miner Slough",13325,"MAC","Miner Slough",26,29,120996,"159","","","","Aphididae Larvae","Invertebrate","","","Aphididae","Hemiptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Larvae","Insecta","Hemiptera","Insecta","Aphid"
"4691",7944,"Miner Slough",13325,"MAC","Miner Slough",19,29,120997,"159","","","","Aphididae Larvae","Invertebrate","","","Aphididae","Hemiptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Larvae","Insecta","Hemiptera","Insecta","Aphid"
"4692",7944,"Miner Slough",13325,"MAC","Miner Slough",22,507,120998,"132","","","","Thrips","Invertebrate","","","","Thysanoptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Thysanoptera","Insecta","Thrips"
"4693",7944,"Miner Slough",13325,"MAC","Miner Slough",NA,456,NA,"10011","","","","Simuliidae larvae","Invertebrate","","","Simuliidae","Diptera","Insecta","Arthropoda","","","","","larvae",FALSE,"Present",NA,"","Insecta Larvae","Insecta","Diptera","Insecta","Simuliidae"
"4694",7944,"Miner Slough",13325,"MAC","Miner Slough",23,28,120999,"161","","","","Aphididae Adult","Invertebrate","","","Aphididae","Hemiptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Hemiptera","Insecta","Aphid"
"4695",7944,"Miner Slough",13325,"MAC","Miner Slough",20,28,121000,"161","","","","Aphididae Adult","Invertebrate","","","Aphididae","Hemiptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Hemiptera","Insecta","Aphid"
"4696",7944,"Miner Slough",13325,"MAC","Miner Slough",12,108,121001,"104","","","","Collembola","Invertebrate","","","","","Collembola","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Collembola","Collembola","Collembola","Collembola","Collembola"
"4697",7944,"Miner Slough",13325,"MAC","Miner Slough",23,279,121002,"163","","","","Lepidoptera Larvae","Invertebrate","","","","Lepidoptera","Insecta","Arthropoda","","","","","larvae",TRUE,"Present",NA,"","Insecta Larvae","Insecta","Lepidoptera","Insecta","Other"
"4698",7944,"Miner Slough",13325,"MAC","Miner Slough",13,245,121003,"133","","","","Hydroptilidae Larvae Caddisfly","Invertebrate","","","Hydroptilidae","Trichoptera","Insecta","Arthropoda","","","","","larvae",TRUE,"Present",NA,"","Insecta Larvae","Insecta","Trichoptera","Insecta","Hydroptilidae"
"4699",7944,"Miner Slough",13325,"MAC","Miner Slough",18,245,121004,"133","","","","Hydroptilidae Larvae Caddisfly","Invertebrate","","","Hydroptilidae","Trichoptera","Insecta","Arthropoda","","","","","larvae",TRUE,"Present",NA,"","Insecta Larvae","Insecta","Trichoptera","Insecta","Hydroptilidae"
"4700",7944,"Miner Slough",13325,"MAC","Miner Slough",38,245,121005,"133","","","","Hydroptilidae Larvae Caddisfly","Invertebrate","","","Hydroptilidae","Trichoptera","Insecta","Arthropoda","","","","","larvae",TRUE,"Present",NA,"","Insecta Larvae","Insecta","Trichoptera","Insecta","Hydroptilidae"
"4701",7944,"Miner Slough",13325,"MAC","Miner Slough",25,183,121006,"168","","","","Ephemeroptera larvae UNID","Invertebrate","","","","Ephemeroptera","Insecta","Arthropoda","","","","","larvae",FALSE,"Present",NA,"","Insecta Larvae","Insecta","Ephemeroptera","Insecta","Ephemeroptera Other"
"4702",7944,"Miner Slough",13325,"MAC","Miner Slough",34,38,121007,"117","","","","Baetidae","Invertebrate","","","Baetidae","Ephemeroptera","Insecta","Arthropoda","","","","","larvae",TRUE,"Present",NA,"","Insecta Adult","Insecta","Ephemeroptera","Insecta","Baetidae"
"4703",7944,"Miner Slough",13325,"MAC","Miner Slough",80,1018,121008,"10030","","","","Chaoboridgae larvae","Other","","","Chaoboridgae","Diptera","Insecta","Arthropoda","","","","","larvae",FALSE,"Present",NA,"","Insecta Larvae","Insecta","Diptera","Insecta","Diptera Other"
"4704",7944,"Miner Slough",13325,"MAC","Miner Slough",NA,357,NA,"102","","","","Oligocheate","Invertebrate","","","","","Oligocheata","Annelida","","","","","adult",FALSE,"Present",NA,"","Annelida","Annelida","Annelida","Annelida","Oligocheate"
"4705",7944,"Miner Slough",13325,"MAC","Miner Slough",NA,1041,NA,"10055","","","","Oligochaete fragments","Other","","","","","Oligochaeta","Annelida","","","","","",FALSE,"Present",NA,"","Annelida","Annelida","Annelida","Annelida","Oligochaete fragments"
"4706",7944,"Miner Slough",13325,"MAC","Miner Slough",NA,338,NA,"145","","","","Nematode","Invertebrate","","","","","","Nematoda","","","","","adult",FALSE,"Present",NA,"","Nematoda","Nematoda","Nematoda","Nematoda","Nematode"
"4707",7944,"Miner Slough",13325,"MAC","Miner Slough",12,115,121009,"8","CORBIC","CORBICULA","","Corbicula","Fish","fluminea","Corbicula","Corbiculidae","Veneroida","Bivalvia","Mollusca","","","","","adult",FALSE,"Corbicula",NA,"","Bivalvia","Other","Bivalvia","Mollusca","Corbicula"
"4708",7944,"Miner Slough",13325,"MAC","Miner Slough",12,115,121010,"8","CORBIC","CORBICULA","","Corbicula","Fish","fluminea","Corbicula","Corbiculidae","Veneroida","Bivalvia","Mollusca","","","","","adult",FALSE,"Corbicula",NA,"","Bivalvia","Other","Bivalvia","Mollusca","Corbicula"
"4709",7944,"Miner Slough",13325,"MAC","Miner Slough",14,115,121011,"8","CORBIC","CORBICULA","","Corbicula","Fish","fluminea","Corbicula","Corbiculidae","Veneroida","Bivalvia","Mollusca","","","","","adult",FALSE,"Corbicula",NA,"","Bivalvia","Other","Bivalvia","Mollusca","Corbicula"
"4710",7944,"Miner Slough",13325,"MAC","Miner Slough",57,116,121012,"122","","","","Corixidae","Invertebrate","","","Corixidae","Hemiptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Hemiptera","Insecta","Corixidae"
"4711",7944,"Miner Slough",13325,"MAC","Miner Slough",14,249,121013,"128","","","","Hymenoptera Other","Invertebrate","","","","Hymenoptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Hymenoptera","Insecta","Hymenoptera Other"
"4712",7944,"Miner Slough",13325,"MAC","Miner Slough",NA,197,NA,"6","","","","Fish Eggs","Invertebrate","","","","","","Chordata","","","","","egg",FALSE,"Present",NA,"Fish Eggs","Fish Egg","Fish Egg","fish","fish","fish"
"4713",7944,"Miner Slough",13325,"MAC","Miner Slough",NA,66,NA,"108","","","","Calanoid","Invertebrate","","","","Calanoida","Copepoda","Arthropoda","","","","","adult",TRUE,"Present",NA,"","","Calanoida Adult","Calanoida","Copepoda","Calanoid"
"4714",7944,"Miner Slough",13325,"MAC","Miner Slough",NA,137,NA,"109","","","","Cyclopoid","Invertebrate","","","","Cyclopodia","Copepoda","Arthropoda","","","","","adult",TRUE,"Present",NA,"","","Cyclopoida Adult","Cyclopoida","Copepoda","Cyclopoid"
"4715",7944,"Miner Slough",13325,"MAC","Miner Slough",NA,94,NA,"107","","","","Cladocera","Invertebrate","","","","Cladocera","Branchiopoda","Arthropoda","","","","","adult",TRUE,"Present",NA,"","","Cladocera","Cladocera","Cladocera","Cladocera"
"4716",7944,"Miner Slough",13325,"MAC","Miner Slough",NA,238,NA,"137","","","","Hydra","Invertebrate","","Hydra","Hydridae","Hydrida","Hydrozoa","Cnidaria","","","","","adult",FALSE,"Present",NA,"","Cnidaria","Cnidaria","Cnidaria","Cnidaria","Hydra"
"4717",7944,"Miner Slough",13325,"MAC","Miner Slough",5,400,121014,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"4718",7944,"Miner Slough",13325,"MAC","Miner Slough",6,400,121015,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"4719",7944,"Miner Slough",13325,"MAC","Miner Slough",6,400,121016,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"4720",7944,"Miner Slough",13325,"MAC","Miner Slough",6,400,121017,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"4721",7944,"Miner Slough",13325,"MAC","Miner Slough",7,400,121018,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"4722",7944,"Miner Slough",13325,"MAC","Miner Slough",7,400,121019,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"4723",7944,"Miner Slough",13325,"MAC","Miner Slough",6,400,121020,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"4724",7944,"Miner Slough",13325,"MAC","Miner Slough",5,400,121021,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"4725",7944,"Miner Slough",13325,"MAC","Miner Slough",6,400,121022,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"4726",7944,"Miner Slough",13325,"MAC","Miner Slough",6,400,121023,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"4727",7944,"Miner Slough",13325,"MAC","Miner Slough",6,400,121024,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"4728",7944,"Miner Slough",13325,"MAC","Miner Slough",6,400,121025,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"4729",7944,"Miner Slough",13325,"MAC","Miner Slough",6,400,121026,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"4730",7944,"Miner Slough",13325,"MAC","Miner Slough",5,400,121027,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"4731",7944,"Miner Slough",13325,"MAC","Miner Slough",6,400,121028,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"4732",7944,"Miner Slough",13325,"MAC","Miner Slough",6,400,121029,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"4733",7944,"Miner Slough",13325,"MAC","Miner Slough",6,400,121030,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"4734",7944,"Miner Slough",13325,"MAC","Miner Slough",6,400,121031,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"4735",7944,"Miner Slough",13325,"MAC","Miner Slough",5,400,121032,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"4736",7944,"Miner Slough",13325,"MAC","Miner Slough",6,400,121033,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"4737",7944,"Miner Slough",13325,"MAC","Miner Slough",6,400,121034,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"4738",7944,"Miner Slough",13325,"MAC","Miner Slough",6,400,121035,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"4739",7944,"Miner Slough",13325,"MAC","Miner Slough",6,400,121036,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"4740",7944,"Miner Slough",13325,"MAC","Miner Slough",6,400,121037,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
