"","Comments","CommonName","Length","Count","Date","DepthOfWater","effort","FishCatchNotes","GearTypeAbbreviation","LAB_NAME","LatitudeEnd","LatitudeStart","LengthOfTrawl","Location","LongitudeEnd","LongitudeStart","NetMeterEnd","NetMeterStart","PercentOpen","SampleID","SampleID_key","SeineCode","SeineDeploymentType","StartTime","TowDirection","Date.1","VisitNo","Width"
"3085"," gps 6; accuracy 3m. not paired. dominant vegetation in net: egeden. pulled net through tules. gps calculated and fixed in 2023 sample inventory - ed 21jul2023","Mississippi Silverside",65,1,2023-01-03,2.4,241.188915624294,NA,"LAMOPE","FRP",NA,38.096616,NA,"Webb Tract Island and Berms",NA,121.589746,NA,NA,NA,"LAMOPE07-WTIB-03JAN2023",12252,"1. No twists; snags; or tears","Boat","13:08"," 2= against flow",2023-01-03,7249,NA
"3086"," gps 6; accuracy 3m. not paired. dominant vegetation in net: egeden. pulled net through tules. gps calculated and fixed in 2023 sample inventory - ed 21jul2023","Mississippi Silverside",67,1,2023-01-03,2.4,241.188915624294,"","LAMOPE","FRP",NA,38.096616,NA,"Webb Tract Island and Berms",NA,121.589746,NA,NA,NA,"LAMOPE07-WTIB-03JAN2023",12252,"1. No twists; snags; or tears","Boat","13:08"," 2= against flow",2023-01-03,7249,NA
"3087"," gps 6; accuracy 3m. not paired. dominant vegetation in net: egeden. pulled net through tules. gps calculated and fixed in 2023 sample inventory - ed 21jul2023","Bluegill",39,1,2023-01-03,2.4,241.188915624294,"","LAMOPE","FRP",NA,38.096616,NA,"Webb Tract Island and Berms",NA,121.589746,NA,NA,NA,"LAMOPE07-WTIB-03JAN2023",12252,"1. No twists; snags; or tears","Boat","13:08"," 2= against flow",2023-01-03,7249,NA
"3088"," gps 6; accuracy 3m. not paired. dominant vegetation in net: egeden. pulled net through tules. gps calculated and fixed in 2023 sample inventory - ed 21jul2023","Bluegill",39,1,2023-01-03,2.4,241.188915624294,"","LAMOPE","FRP",NA,38.096616,NA,"Webb Tract Island and Berms",NA,121.589746,NA,NA,NA,"LAMOPE07-WTIB-03JAN2023",12252,"1. No twists; snags; or tears","Boat","13:08"," 2= against flow",2023-01-03,7249,NA
"3089"," gps 6; accuracy 3m. not paired. dominant vegetation in net: egeden. pulled net through tules. gps calculated and fixed in 2023 sample inventory - ed 21jul2023","Mississippi Silverside",67,1,2023-01-03,2.4,241.188915624294,"","LAMOPE","FRP",NA,38.096616,NA,"Webb Tract Island and Berms",NA,121.589746,NA,NA,NA,"LAMOPE07-WTIB-03JAN2023",12252,"1. No twists; snags; or tears","Boat","13:08"," 2= against flow",2023-01-03,7249,NA
"3090"," gps 6; accuracy 3m. not paired. dominant vegetation in net: egeden. pulled net through tules. gps calculated and fixed in 2023 sample inventory - ed 21jul2023","Bluegill",24,1,2023-01-03,2.4,241.188915624294,NA,"LAMOPE","FRP",NA,38.096616,NA,"Webb Tract Island and Berms",NA,121.589746,NA,NA,NA,"LAMOPE07-WTIB-03JAN2023",12252,"1. No twists; snags; or tears","Boat","13:08"," 2= against flow",2023-01-03,7249,NA
"3091"," gps 6; accuracy 3m. not paired. dominant vegetation in net: egeden. pulled net through tules. gps calculated and fixed in 2023 sample inventory - ed 21jul2023","Bluegill",47,1,2023-01-03,2.4,241.188915624294,NA,"LAMOPE","FRP",NA,38.096616,NA,"Webb Tract Island and Berms",NA,121.589746,NA,NA,NA,"LAMOPE07-WTIB-03JAN2023",12252,"1. No twists; snags; or tears","Boat","13:08"," 2= against flow",2023-01-03,7249,NA
"3092"," gps 6; accuracy 3m. not paired. dominant vegetation in net: egeden. pulled net through tules. gps calculated and fixed in 2023 sample inventory - ed 21jul2023","Threadfin Shad",98,1,2023-01-03,2.4,241.188915624294,"","LAMOPE","FRP",NA,38.096616,NA,"Webb Tract Island and Berms",NA,121.589746,NA,NA,NA,"LAMOPE07-WTIB-03JAN2023",12252,"1. No twists; snags; or tears","Boat","13:08"," 2= against flow",2023-01-03,7249,NA
"3093"," gps 6; accuracy 3m. not paired. dominant vegetation in net: egeden. pulled net through tules. gps calculated and fixed in 2023 sample inventory - ed 21jul2023","Mississippi Silverside",66,1,2023-01-03,2.4,241.188915624294,NA,"LAMOPE","FRP",NA,38.096616,NA,"Webb Tract Island and Berms",NA,121.589746,NA,NA,NA,"LAMOPE07-WTIB-03JAN2023",12252,"1. No twists; snags; or tears","Boat","13:08"," 2= against flow",2023-01-03,7249,NA
"3094"," gps 6; accuracy 3m. not paired. dominant vegetation in net: egeden. pulled net through tules. gps calculated and fixed in 2023 sample inventory - ed 21jul2023","Mississippi Silverside",79,1,2023-01-03,2.4,241.188915624294,NA,"LAMOPE","FRP",NA,38.096616,NA,"Webb Tract Island and Berms",NA,121.589746,NA,NA,NA,"LAMOPE07-WTIB-03JAN2023",12252,"1. No twists; snags; or tears","Boat","13:08"," 2= against flow",2023-01-03,7249,NA
"3095"," code 2 =depth","No Catch",NA,0,2023-12-19,4.4,332.7,"","LAMOPE","FRP",NA,38.094404,NA,"Webb Tract Island and Berms",NA,121.590426,NA,NA,NA,"LAMOPE07-WTIB-19DEC2023",13968,"2. Partial twist; snag; or tear","Boat","12:36"," 2= against flow",2023-12-19,8468,NA
"3096"," code 2: depth and narrow","No Catch",NA,0,2023-11-21,7.3,332.7,"","LAMOPE","FRP",NA,38.094738,NA,"Webb Tract Island and Berms",NA,121.585619,NA,NA,NA,"LAMOPE07-WTIB-21NOV2023",13851,"2. Partial twist; snag; or tear","Boat","14:58"," 2= against flow",2023-11-21,8389,NA
"3097"," depth from handheld. gps 5; accuracy 2m. not paired","Mississippi Silverside",86,1,2023-05-03,1.1,118.217730722742,"","LAMOPE","FRP",NA,38.176362,NA,"Arnold Slough",NA,121.901666,NA,NA,NA,"LAMOPE08-ARNO-03MAY2023",13473,"1. No twists; snags; or tears","Boat","14:55"," 2= against flow",2023-05-03,8072,NA
"3098"," gps 5; accuracy 3m. not paired. ","Killifish spp.",33,1,2023-04-04,1.2,128.699383986074,NA,"LAMOPE","FRP",NA,38.176987,NA,"Arnold Slough",NA,121.904032,NA,NA,NA,"LAMOPE08-ARNO-04APR2023",12491,"1. No twists; snags; or tears","Boat","15:53"," 2= against flow",2023-04-04,7469,NA
"3099"," gps 5; accuracy 3m. not paired. ","Killifish spp.",28,1,2023-04-04,1.2,128.699383986074,"","LAMOPE","FRP",NA,38.176987,NA,"Arnold Slough",NA,121.904032,NA,NA,NA,"LAMOPE08-ARNO-04APR2023",12491,"1. No twists; snags; or tears","Boat","15:53"," 2= against flow",2023-04-04,7469,NA
"3100"," gps 5; accuracy 2m. not paired. ","Siberian Prawn",NA,1,2023-03-16,1.6,168.922111459686,"","LAMOPE","FRP",NA,38.177148,NA,"Arnold Slough",NA,121.902623,NA,NA,NA,"LAMOPE08-ARNO-16MAR2023",12460,"1. No twists; snags; or tears","Boat","11:38"," 2= against flow",2023-03-16,7440,NA
"3101"," gps 5; accuracy 2m. not paired. ","Mississippi Silverside",78,1,2023-03-16,1.6,168.922111459686,"","LAMOPE","FRP",NA,38.177148,NA,"Arnold Slough",NA,121.902623,NA,NA,NA,"LAMOPE08-ARNO-16MAR2023",12460,"1. No twists; snags; or tears","Boat","11:38"," 2= against flow",2023-03-16,7440,NA
"3102"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",NA,93,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3103"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",84,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3104"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",72,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3105"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",82,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3106"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",77,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3107"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",62,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3108"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",75,1,2023-11-28,1.4,149.151524838822,"","LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3109"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",57,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3110"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",78,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3111"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",71,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3112"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",55,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3113"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",63,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3114"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",86,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3115"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",62,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3116"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",43,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3117"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",74,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3118"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",72,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3119"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",51,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3120"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",44,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3121"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",68,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3122"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",59,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3123"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",53,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3124"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",61,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3125"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",59,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3126"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",80,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3127"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",75,1,2023-11-28,1.4,149.151524838822,"","LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3128"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",73,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3129"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",64,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3130"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",71,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3131"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",70,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3132"," missil @ 75;62;53 with weird internal hemorrhaging; others plus counted with it as well; emma has pics; nematodes!- identified by dnd","Mississippi Silverside",63,1,2023-11-28,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.179601,NA,"Arnold Slough",NA,121.90036,NA,NA,NA,"LAMOPE08-ARNO-28NOV2023",13909,"1. No twists; snags; or tears","Boat","13:18"," 2= against flow",2023-11-28,8428,NA
"3133"," ","Mississippi Silverside",50,1,2023-12-26,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.177022,NA,"Blacklock",NA,121.911401,NA,NA,NA,"LAMOPE08-BLAC-26DEC2023",13996,"1. No twists; snags; or tears","Boat","12:06"," 2= against flow",2023-12-26,8496,NA
"3134"," ","Mississippi Silverside",67,1,2023-12-26,1.4,149.151524838822,"","LAMOPE","FRP",NA,38.177022,NA,"Blacklock",NA,121.911401,NA,NA,NA,"LAMOPE08-BLAC-26DEC2023",13996,"1. No twists; snags; or tears","Boat","12:06"," 2= against flow",2023-12-26,8496,NA
"3135"," ","Mississippi Silverside",64,1,2023-12-26,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.177022,NA,"Blacklock",NA,121.911401,NA,NA,NA,"LAMOPE08-BLAC-26DEC2023",13996,"1. No twists; snags; or tears","Boat","12:06"," 2= against flow",2023-12-26,8496,NA
"3136"," ","Mississippi Silverside",34,1,2023-12-26,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.177022,NA,"Blacklock",NA,121.911401,NA,NA,NA,"LAMOPE08-BLAC-26DEC2023",13996,"1. No twists; snags; or tears","Boat","12:06"," 2= against flow",2023-12-26,8496,NA
"3137"," ","Mississippi Silverside",36,1,2023-12-26,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.177022,NA,"Blacklock",NA,121.911401,NA,NA,NA,"LAMOPE08-BLAC-26DEC2023",13996,"1. No twists; snags; or tears","Boat","12:06"," 2= against flow",2023-12-26,8496,NA
"3138"," not paired. gps: phone gps. code 2 - depth. no depth recorded; but volume is at max - ed 10aug2023","Mississippi Silverside",52,1,2023-02-08,3.6,332.7,"","LAMOPE","FRP",NA,38.039324,NA,"Browns Island",NA,121.864605,NA,NA,NA,"LAMOPE08-BROW-08FEB2023",12325,"2. Partial twist; snag; or tear","Boat","13:44"," 2= against flow",2023-02-08,7325,NA
"3139"," not paired. gps: phone gps. code 2 - depth. no depth recorded; but volume is at max - ed 10aug2023","Mississippi Silverside",37,1,2023-02-08,3.6,332.7,NA,"LAMOPE","FRP",NA,38.039324,NA,"Browns Island",NA,121.864605,NA,NA,NA,"LAMOPE08-BROW-08FEB2023",12325,"2. Partial twist; snag; or tear","Boat","13:44"," 2= against flow",2023-02-08,7325,NA
"3140"," clip rope on starboard side snapped off; able to pull in net quickly","Threadfin Shad",62,1,2023-12-11,4.4,332.7,NA,"LAMOPE","FRP",NA,38.042073,NA,"Browns Island",NA,121.86845,NA,NA,NA,"LAMOPE08-BROW-11DEC2023",13932,"2. Partial twist; snag; or tear","Boat","11:28"," 2= against flow",2023-12-11,8447,NA
"3141"," clip rope on starboard side snapped off; able to pull in net quickly","Threadfin Shad",44,1,2023-12-11,4.4,332.7,NA,"LAMOPE","FRP",NA,38.042073,NA,"Browns Island",NA,121.86845,NA,NA,NA,"LAMOPE08-BROW-11DEC2023",13932,"2. Partial twist; snag; or tear","Boat","11:28"," 2= against flow",2023-12-11,8447,NA
"3142"," clip rope on starboard side snapped off; able to pull in net quickly","Threadfin Shad",53,1,2023-12-11,4.4,332.7,NA,"LAMOPE","FRP",NA,38.042073,NA,"Browns Island",NA,121.86845,NA,NA,NA,"LAMOPE08-BROW-11DEC2023",13932,"2. Partial twist; snag; or tear","Boat","11:28"," 2= against flow",2023-12-11,8447,NA
"3143"," clip rope on starboard side snapped off; able to pull in net quickly","Threadfin Shad",66,1,2023-12-11,4.4,332.7,"","LAMOPE","FRP",NA,38.042073,NA,"Browns Island",NA,121.86845,NA,NA,NA,"LAMOPE08-BROW-11DEC2023",13932,"2. Partial twist; snag; or tear","Boat","11:28"," 2= against flow",2023-12-11,8447,NA
"3144"," clip rope on starboard side snapped off; able to pull in net quickly","Threadfin Shad",61,1,2023-12-11,4.4,332.7,NA,"LAMOPE","FRP",NA,38.042073,NA,"Browns Island",NA,121.86845,NA,NA,NA,"LAMOPE08-BROW-11DEC2023",13932,"2. Partial twist; snag; or tear","Boat","11:28"," 2= against flow",2023-12-11,8447,NA
"3145"," clip rope on starboard side snapped off; able to pull in net quickly","Threadfin Shad",53,1,2023-12-11,4.4,332.7,NA,"LAMOPE","FRP",NA,38.042073,NA,"Browns Island",NA,121.86845,NA,NA,NA,"LAMOPE08-BROW-11DEC2023",13932,"2. Partial twist; snag; or tear","Boat","11:28"," 2= against flow",2023-12-11,8447,NA
"3146"," clip rope on starboard side snapped off; able to pull in net quickly","Threadfin Shad",57,1,2023-12-11,4.4,332.7,NA,"LAMOPE","FRP",NA,38.042073,NA,"Browns Island",NA,121.86845,NA,NA,NA,"LAMOPE08-BROW-11DEC2023",13932,"2. Partial twist; snag; or tear","Boat","11:28"," 2= against flow",2023-12-11,8447,NA
"3147"," clip rope on starboard side snapped off; able to pull in net quickly","Threadfin Shad",50,1,2023-12-11,4.4,332.7,NA,"LAMOPE","FRP",NA,38.042073,NA,"Browns Island",NA,121.86845,NA,NA,NA,"LAMOPE08-BROW-11DEC2023",13932,"2. Partial twist; snag; or tear","Boat","11:28"," 2= against flow",2023-12-11,8447,NA
"3148"," clip rope on starboard side snapped off; able to pull in net quickly","Threadfin Shad",51,1,2023-12-11,4.4,332.7,NA,"LAMOPE","FRP",NA,38.042073,NA,"Browns Island",NA,121.86845,NA,NA,NA,"LAMOPE08-BROW-11DEC2023",13932,"2. Partial twist; snag; or tear","Boat","11:28"," 2= against flow",2023-12-11,8447,NA
"3149"," clip rope on starboard side snapped off; able to pull in net quickly","Threadfin Shad",47,1,2023-12-11,4.4,332.7,NA,"LAMOPE","FRP",NA,38.042073,NA,"Browns Island",NA,121.86845,NA,NA,NA,"LAMOPE08-BROW-11DEC2023",13932,"2. Partial twist; snag; or tear","Boat","11:28"," 2= against flow",2023-12-11,8447,NA
"3150"," clip rope on starboard side snapped off; able to pull in net quickly","Threadfin Shad",50,1,2023-12-11,4.4,332.7,NA,"LAMOPE","FRP",NA,38.042073,NA,"Browns Island",NA,121.86845,NA,NA,NA,"LAMOPE08-BROW-11DEC2023",13932,"2. Partial twist; snag; or tear","Boat","11:28"," 2= against flow",2023-12-11,8447,NA
"3151"," clip rope on starboard side snapped off; able to pull in net quickly","Threadfin Shad",51,1,2023-12-11,4.4,332.7,NA,"LAMOPE","FRP",NA,38.042073,NA,"Browns Island",NA,121.86845,NA,NA,NA,"LAMOPE08-BROW-11DEC2023",13932,"2. Partial twist; snag; or tear","Boat","11:28"," 2= against flow",2023-12-11,8447,NA
"3152"," clip rope on starboard side snapped off; able to pull in net quickly","Threadfin Shad",64,1,2023-12-11,4.4,332.7,NA,"LAMOPE","FRP",NA,38.042073,NA,"Browns Island",NA,121.86845,NA,NA,NA,"LAMOPE08-BROW-11DEC2023",13932,"2. Partial twist; snag; or tear","Boat","11:28"," 2= against flow",2023-12-11,8447,NA
"3153"," clip rope on starboard side snapped off; able to pull in net quickly","Threadfin Shad",52,1,2023-12-11,4.4,332.7,NA,"LAMOPE","FRP",NA,38.042073,NA,"Browns Island",NA,121.86845,NA,NA,NA,"LAMOPE08-BROW-11DEC2023",13932,"2. Partial twist; snag; or tear","Boat","11:28"," 2= against flow",2023-12-11,8447,NA
"3154"," clip rope on starboard side snapped off; able to pull in net quickly","Threadfin Shad",48,1,2023-12-11,4.4,332.7,NA,"LAMOPE","FRP",NA,38.042073,NA,"Browns Island",NA,121.86845,NA,NA,NA,"LAMOPE08-BROW-11DEC2023",13932,"2. Partial twist; snag; or tear","Boat","11:28"," 2= against flow",2023-12-11,8447,NA
