"","VisitNo","SampleID_key","SampleID","StartTime","EndTime","Duration","LatitudeStart","LatitudeEnd","LongitudeStart","LongitudeEnd","DepthOfWater","NetMeterStart","NetMeterEnd","TowDirection","SeineCode","SeineDeploymentType","LengthOfTrawl","Width","PercentOpen","GearTypeAbbreviation","effort","Location","Date","Comments","CommonName","Count","Length"
"4077",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Striped Bass",1,24
"4078",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Striped Bass",1,31
"4079",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Prickly Sculpin",1,29
"4080",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Striped Bass",1,34
"4081",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Striped Bass",1,26
"4082",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Prickly Sculpin",1,28
"4083",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Prickly Sculpin",1,33
"4084",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Yellowfin Goby",1,28
"4085",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Prickly Sculpin",1,46
"4086",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Prickly Sculpin",1,36
"4087",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Striped Bass",1,27
"4088",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Striped Bass",1,34
"4089",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Striped Bass",1,26
"4090",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Striped Bass",1,29
"4091",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Prickly Sculpin",1,31
"4092",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Striped Bass",1,26
"4093",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Prickly Sculpin",1,21
"4094",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Striped Bass",1,21
"4095",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Starry Flounder",1,63
"4096",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Prickly Sculpin",1,48
"4097",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Starry Flounder",1,84
"4098",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Prickly Sculpin",1,20
"4099",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Prickly Sculpin",1,50
"4100",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Prickly Sculpin",1,53
"4101",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Prickly Sculpin",1,26
"4102",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Yellowfin Goby",1,26
"4103",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Striped Bass",1,38
"4104",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Prickly Sculpin",1,27
"4105",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Splittail",1,35
"4106",8083,13486,"OTTTRA04-TULE-15JUN2023","10:56","11:06",10,38.12673,38.131163,121.987277,121.990313,1.75,358229,386105," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2059.82733,"Tule Red",2023-06-15," staflo @56 from previous trawl. seine code 1","Striped Bass",1,22
"4107",8344,13784,"OTTTRA04-WTIB-30OCT2023","12:16","12:22",6,38.096829,38.095614,121.589397,121.585267,6.25,260344,274700," 2= against flow","2. Partial twist; snag; or tear","",22,NA,NA,"OTTTRA",1060.80073,"Webb Tract Island and Berms",2023-10-30," stopped at 6 min; door flipped out of water","No Catch",0,NA
"4108",8285,13725,"OTTTRA05-CHIP-10OCT2023","12:31","12:41",10,38.062412,38.067533,121.910158,121.912778,2.05,895444,926361," 2= against flow","1. No twists; snags; or tears","",8,NA,NA,"OTTTRA",2284.5344225,"Chipps Island",2023-10-10," repeated same trawl area as last because barge blocking upper section. mostly dead tule. ","Maeotias",28,NA
"4109",8285,13725,"OTTTRA05-CHIP-10OCT2023","12:31","12:41",10,38.062412,38.067533,121.910158,121.912778,2.05,895444,926361," 2= against flow","1. No twists; snags; or tears","",8,NA,NA,"OTTTRA",2284.5344225,"Chipps Island",2023-10-10," repeated same trawl area as last because barge blocking upper section. mostly dead tule. ","Bay Shrimp",3,NA
"4110",8285,13725,"OTTTRA05-CHIP-10OCT2023","12:31","12:41",10,38.062412,38.067533,121.910158,121.912778,2.05,895444,926361," 2= against flow","1. No twists; snags; or tears","",8,NA,NA,"OTTTRA",2284.5344225,"Chipps Island",2023-10-10," repeated same trawl area as last because barge blocking upper section. mostly dead tule. ","Oriental Shrimp",4,NA
"4111",8285,13725,"OTTTRA05-CHIP-10OCT2023","12:31","12:41",10,38.062412,38.067533,121.910158,121.912778,2.05,895444,926361," 2= against flow","1. No twists; snags; or tears","",8,NA,NA,"OTTTRA",2284.5344225,"Chipps Island",2023-10-10," repeated same trawl area as last because barge blocking upper section. mostly dead tule. ","Siberian Prawn",3,NA
"4112",8285,13725,"OTTTRA05-CHIP-10OCT2023","12:31","12:41",10,38.062412,38.067533,121.910158,121.912778,2.05,895444,926361," 2= against flow","1. No twists; snags; or tears","",8,NA,NA,"OTTTRA",2284.5344225,"Chipps Island",2023-10-10," repeated same trawl area as last because barge blocking upper section. mostly dead tule. ","Corbicula",4,NA
"4113",8285,13725,"OTTTRA05-CHIP-10OCT2023","12:31","12:41",10,38.062412,38.067533,121.910158,121.912778,2.05,895444,926361," 2= against flow","1. No twists; snags; or tears","",8,NA,NA,"OTTTRA",2284.5344225,"Chipps Island",2023-10-10," repeated same trawl area as last because barge blocking upper section. mostly dead tule. ","Prickly Sculpin",1,95
"4114",8285,13725,"OTTTRA05-CHIP-10OCT2023","12:31","12:41",10,38.062412,38.067533,121.910158,121.912778,2.05,895444,926361," 2= against flow","1. No twists; snags; or tears","",8,NA,NA,"OTTTRA",2284.5344225,"Chipps Island",2023-10-10," repeated same trawl area as last because barge blocking upper section. mostly dead tule. ","Prickly Sculpin",1,75
"4115",8092,13495,"OTTTRA05-HORS-21JUN2023","13:54","14:04",10,38.091217,38.085413,121.708706,121.71179,3.25,593906,610660," 2= against flow","1. No twists; snags; or tears","",16,NA,NA,"OTTTRA",1237.994945,"Horseshoe Bend",2023-06-21," ","Corbicula",51,NA
"4116",8092,13495,"OTTTRA05-HORS-21JUN2023","13:54","14:04",10,38.091217,38.085413,121.708706,121.71179,3.25,593906,610660," 2= against flow","1. No twists; snags; or tears","",16,NA,NA,"OTTTRA",1237.994945,"Horseshoe Bend",2023-06-21," ","Starry Flounder",1,199
"4117",8092,13495,"OTTTRA05-HORS-21JUN2023","13:54","14:04",10,38.091217,38.085413,121.708706,121.71179,3.25,593906,610660," 2= against flow","1. No twists; snags; or tears","",16,NA,NA,"OTTTRA",1237.994945,"Horseshoe Bend",2023-06-21," ","Starry Flounder",1,201
"4118",8405,13865,"OTTTRA05-TULE-11OCT2023","11:52","12:52",10,38.12678,38.131353,121.987271,121.991153,2.45,71487,103876," 2= against flow","1. No twists; snags; or tears","",10,NA,NA,"OTTTRA",2393.3041825,"Tule Red",2023-10-11," ","Bay Shrimp",3,NA
"4119",8405,13865,"OTTTRA05-TULE-11OCT2023","11:52","12:52",10,38.12678,38.131353,121.987271,121.991153,2.45,71487,103876," 2= against flow","1. No twists; snags; or tears","",10,NA,NA,"OTTTRA",2393.3041825,"Tule Red",2023-10-11," ","Maeotias",26,NA
"4120",8405,13865,"OTTTRA05-TULE-11OCT2023","11:52","12:52",10,38.12678,38.131353,121.987271,121.991153,2.45,71487,103876," 2= against flow","1. No twists; snags; or tears","",10,NA,NA,"OTTTRA",2393.3041825,"Tule Red",2023-10-11," ","Potamocorbula",1,NA
"4121",8405,13865,"OTTTRA05-TULE-11OCT2023","11:52","12:52",10,38.12678,38.131353,121.987271,121.991153,2.45,71487,103876," 2= against flow","1. No twists; snags; or tears","",10,NA,NA,"OTTTRA",2393.3041825,"Tule Red",2023-10-11," ","Yellowfin Goby",1,136
"4122",8405,13865,"OTTTRA05-TULE-11OCT2023","11:52","12:52",10,38.12678,38.131353,121.987271,121.991153,2.45,71487,103876," 2= against flow","1. No twists; snags; or tears","",10,NA,NA,"OTTTRA",2393.3041825,"Tule Red",2023-10-11," ","Prickly Sculpin",1,105
"4123",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Grass Shrimp",1,NA
"4124",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Siberian Prawn",14,NA
"4125",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Striped Bass",26,NA
"4126",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Prickly Sculpin",9,NA
"4127",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Yellowfin Goby",1,30
"4128",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Yellowfin Goby",1,35
"4129",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Striped Bass",1,32
"4130",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Striped Bass",1,38
"4131",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Striped Bass",1,39
"4132",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Prickly Sculpin",1,46
"4133",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Starry Flounder",1,52
"4134",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Prickly Sculpin",1,23
"4135",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Yellowfin Goby",1,50
"4136",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Striped Bass",1,27
"4137",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Striped Bass",1,24
"4138",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Striped Bass",1,28
"4139",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Prickly Sculpin",1,52
"4140",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Striped Bass",1,36
"4141",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Prickly Sculpin",1,70
"4142",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Starry Flounder",1,55
"4143",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Striped Bass",1,29
"4144",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Threespine Stickleback",1,22
"4145",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Common Carp",1,53
"4146",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Prickly Sculpin",1,65
"4147",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Splittail",1,43
"4148",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Striped Bass",1,37
"4149",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Yellowfin Goby",1,22
"4150",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Splittail",1,58
"4151",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Striped Bass",1,33
"4152",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Yellowfin Goby",1,32
"4153",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Splittail",1,45
"4154",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Prickly Sculpin",1,44
"4155",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Yellowfin Goby",1,27
"4156",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Prickly Sculpin",1,39
"4157",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Striped Bass",1,38
"4158",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Prickly Sculpin",1,51
"4159",8085,13488,"OTTTRA05-TULE-15JUN2023","11:30","11:40",10,38.131077,38.133972,121.990583,121.994661,1.75,386104,413572," 2= against flow","1. No twists; snags; or tears","",6,NA,NA,"OTTTRA",2029.67919,"Tule Red",2023-06-15," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1","Prickly Sculpin",1,48
