"","SampleID_key","CommonName","FishLength","PlusCount","TotalCatch","FishCatchNotes","EntryOrder"
"3184",12324,"Striped Bass",595,0,1,"",28402
"3185",13481,"Striped Bass",31,0,18,"",30070
"3186",13488,"Striped Bass",37,26,56,"",30286
"3187",13488,"Striped Bass",33,26,56,"",30300
"3188",13490,"Striped Bass",24,0,4,"",30377
"3189",13479,"Striped Bass",30,0,15,"",30038
"3190",13722,"Striped Bass",67,0,2,"",30570
"3191",13488,"Striped Bass",39,26,56,"",30274
"3192",13861,"Striped Bass",76,0,27,"",31280
"3193",13861,"Striped Bass",70,0,27,"",31296
"3194",13488,"Striped Bass",36,26,56,"",30273
"3195",13463,"Striped Bass",22,0,5,"",29899
"3196",13486,"Striped Bass",22,0,22,"",30468
"3197",13481,"Striped Bass",29,0,18,"",30063
"3198",13722,"Striped Bass",87,0,2,"",30571
"3199",12526,"Striped Bass",203,0,1,"",28921
"3200",13721,"Striped Bass",99,0,9,"",30545
"3201",13489,"Striped Bass",28,0,5,"",30369
"3202",13479,"Striped Bass",24,0,15,"",30027
"3203",13479,"Striped Bass",24,0,15,"",30030
"3204",13488,"Striped Bass",34,26,56,"",30272
"3205",13486,"Striped Bass",43,0,22,"",30483
"3206",13910,"Striped Bass",660,0,1,"",31429
"3207",13486,"Striped Bass",31,0,22,"",30476
"3208",13861,"Striped Bass",71,0,27,"",31287
"3209",13488,"Striped Bass",24,26,56,"",30280
"3210",13455,"Striped Bass",23,0,5,"",29596
"3211",13861,"Striped Bass",73,0,27,"",31272
"3212",13486,"Striped Bass",31,0,22,"",30485
"3213",13861,"Striped Bass",70,0,27,"",31289
"3214",13490,"Striped Bass",32,0,4,"",30374
"3215",13861,"Striped Bass",120,0,27,"",31278
"3216",13488,"Striped Bass",33,26,56,"",30283
"3217",13798,"Striped Bass",575,0,2,"",30650
"3218",13682,"Striped Bass",64,0,6,"",30516
"3219",13861,"Striped Bass",82,0,27,"",31276
"3220",13721,"Striped Bass",74,0,9,"",30546
"3221",12441,"Striped Bass",128,0,1,"",28801
"3222",13805,"Striped Bass",305,0,1,"",30703
"3223",13986,"Striped Bass",443,0,1,"",32240
"3224",13721,"Striped Bass",87,0,9,"",30548
"3225",13463,"Striped Bass",24,0,5,"",29902
"3226",13455,"Striped Bass",22,0,5,"",29599
"3227",13861,"Striped Bass",119,0,27,"",31291
"3228",12305,"Striped Bass",123,0,1,"",28325
"3229",13981,"Striped Bass",416,0,2,"",32179
"3230",13479,"Striped Bass",27,0,15,"",30034
"3231",13721,"Striped Bass",85,0,9,"",30550
"3232",13489,"Striped Bass",25,0,5,"",30370
"3233",13861,"Striped Bass",78,0,27,"",31273
"3234",13485,"Striped Bass",34,0,1,"",30137
"3235",13486,"Striped Bass",34,0,22,"",30482
"3236",12531,"Striped Bass",138,0,1,"",28936
"3237",13486,"Striped Bass",34,0,22,"",30465
"3238",13479,"Striped Bass",22,0,15,"",30033
"3239",13641,"Striped Bass",148,0,1,"",30422
"3240",13488,"Striped Bass",26,26,56,"",30292
"3241",13798,"Striped Bass",470,0,2,"",30651
"3242",13486,"Striped Bass",26,0,22,"",30481
"3243",12304,"Striped Bass",331,0,1,"",28324
"3244",13488,"Striped Bass",38,26,56,"",30277
"3245",13861,"Striped Bass",73,0,27,"",31285
"3246",13488,"Striped Bass",38,26,56,"",30275
"3247",13490,"Striped Bass",24,0,4,"",30375
"3248",13481,"Striped Bass",23,0,18,"",30076
"3249",13721,"Striped Bass",93,0,9,"",30549
"3250",13496,"Striped Bass",31,0,3,"",30384
"3251",13861,"Striped Bass",72,0,27,"",31274
"3252",13861,"Striped Bass",76,0,27,"",31282
"3253",13457,"Striped Bass",29,0,1,"",29665
"3254",13479,"Striped Bass",22,0,15,"",30042
"3255",13481,"Striped Bass",32,0,18,"",30064
"3256",13455,"Striped Bass",24,0,5,"",29598
"3257",13455,"Striped Bass",23,0,5,"",29597
"3258",13461,"Striped Bass",21,1,3,"",29843
"3259",13486,"Striped Bass",29,0,22,"",30471
"3260",13488,"Striped Bass",30,26,56,"",30296
"3261",13861,"Striped Bass",101,0,27,"",31293
"3262",13861,"Striped Bass",86,0,27,"",31294
"3263",13861,"Striped Bass",68,0,27,"",31281
"3264",13496,"Striped Bass",32,0,3,"",30386
"3265",13489,"Striped Bass",20,0,5,"",30371
"3266",13486,"Striped Bass",35,0,22,"",30472
"3267",12251,"Striped Bass",137,0,1,"",28052
"3268",12259,"Threadfin Shad",60,0,1,"",28089
"3269",12488,"Threadfin Shad",88,0,1,"",28868
"3270",13975,"Threadfin Shad",58,0,27,"",32050
"3271",13861,"Threadfin Shad",82,59,89,"",31255
"3272",13804,"Threadfin Shad",93,0,11,"",30666
"3273",13812,"Threadfin Shad",62,53,83,"",30857
"3274",13861,"Threadfin Shad",96,59,89,"",31254
"3275",14001,"Threadfin Shad",64,0,4,"",32327
"3276",13975,"Threadfin Shad",50,0,27,"",32057
"3277",13932,"Threadfin Shad",61,0,18,"",31636
"3278",13975,"Threadfin Shad",52,0,27,"",32051
"3279",13975,"Threadfin Shad",75,0,27,"",32041
"3280",13872,"Threadfin Shad",75,0,1,"",31321
"3281",13975,"Threadfin Shad",71,0,27,"",32038
"3282",13975,"Threadfin Shad",63,0,27,"",32062
"3283",13811,"Threadfin Shad",84,0,11,"",30832
"3284",12274,"Threadfin Shad",91,0,1,"",28142
"3285",13812,"Threadfin Shad",81,53,83,"",30845
"3286",13975,"Threadfin Shad",83,0,27,"",32039
"3287",13975,"Threadfin Shad",54,0,27,"",32040
"3288",14001,"Threadfin Shad",75,0,4,"",32329
"3289",13917,"Threadfin Shad",69,59,89,"",31497
"3290",13861,"Threadfin Shad",52,59,89,"",31244
"3291",13842,"Threadfin Shad",89,0,7,"",31156
"3292",13917,"Threadfin Shad",58,59,89,"",31512
"3293",13932,"Threadfin Shad",44,0,18,"",31633
"3294",13721,"Threadfin Shad",56,0,4,"",30558
"3295",13812,"Threadfin Shad",50,53,83,"",30851
"3296",13812,"Threadfin Shad",64,53,83,"",30847
"3297",14007,"Threadfin Shad",67,0,3,"",32376
"3298",13682,"Threadfin Shad",59,0,2,"",30507
"3299",13917,"Threadfin Shad",54,59,89,"",31509
"3300",13804,"Threadfin Shad",96,0,11,"",30669
"3301",13917,"Threadfin Shad",65,59,89,"",31487
"3302",13861,"Threadfin Shad",58,59,89,"",31248
"3303",13975,"Threadfin Shad",60,0,27,"",32060
"3304",13682,"Threadfin Shad",100,0,2,"",30506
"3305",14007,"Threadfin Shad",67,0,3,"",32375
"3306",13932,"Threadfin Shad",62,0,18,"",31638
"3307",13917,"Threadfin Shad",57,59,89,"",31505
"3308",12278,"Threadfin Shad",95,0,4,"",28159
"3309",13724,"Threadfin Shad",91,0,5,"",30575
"3310",13861,"Threadfin Shad",62,59,89,"",31253
"3311",13917,"Threadfin Shad",52,59,89,"",31507
"3312",13811,"Threadfin Shad",69,0,11,"",30833
"3313",12263,"Threadfin Shad",59,0,2,"",28099
"3314",13812,"Threadfin Shad",80,53,83,"",30858
"3315",13917,"Threadfin Shad",53,59,89,"",31488
"3316",13974,"Threadfin Shad",54,0,6,"",31971
"3317",13975,"Threadfin Shad",77,0,27,"",32058
"3318",13861,"Threadfin Shad",58,59,89,"",31265
"3319",13932,"Threadfin Shad",53,0,18,"",31640
"3320",13812,"Threadfin Shad",60,53,83,"",30849
"3321",13724,"Threadfin Shad",94,0,5,"",30577
"3322",13901,"Threadfin Shad",43,0,4,"",31343
"3323",13812,"Threadfin Shad",55,53,83,"",30853
"3324",13812,"Threadfin Shad",62,53,83,"",30856
"3325",13812,"Threadfin Shad",60,53,83,"",30855
"3326",12273,"Threadfin Shad",88,0,1,"",28141
"3327",13689,"Threadfin Shad",59,0,1,"",30535
"3328",13724,"Threadfin Shad",101,0,5,"",30574
"3329",13724,"Threadfin Shad",83,0,5,"",30576
"3330",13975,"Threadfin Shad",92,0,27,"",32042
"3331",13917,"Threadfin Shad",55,59,89,"",31489
"3332",13975,"Threadfin Shad",57,0,27,"",32063
"3333",13901,"Threadfin Shad",50,0,4,"",31342
"3334",12241,"Threadfin Shad",64,0,1,"",27987
"3335",13917,"Threadfin Shad",80,59,89,"",31491
"3336",12278,"Threadfin Shad",80,0,4,"",28158
"3337",13932,"Threadfin Shad",47,0,18,"",31639
"3338",13917,"Threadfin Shad",57,59,89,"",31504
"3339",13861,"Threadfin Shad",51,59,89,"",31263
"3340",14007,"Threadfin Shad",76,0,3,"",32374
"3341",13917,"Threadfin Shad",62,59,89,"",31508
"3342",13932,"Threadfin Shad",53,0,18,"",31634
"3343",13812,"Threadfin Shad",59,53,83,"",30871
"3344",13861,"Threadfin Shad",52,59,89,"",31252
"3345",12278,"Threadfin Shad",62,0,4,"",28160
"3346",13917,"Threadfin Shad",54,59,89,"",31496
"3347",13724,"Threadfin Shad",89,0,5,"",30573
"3348",13932,"Threadfin Shad",51,0,18,"",31631
"3349",13975,"Threadfin Shad",91,0,27,"",32055
"3350",13812,"Threadfin Shad",72,53,83,"",30860
"3351",13974,"Threadfin Shad",54,0,6,"",31968
"3352",13861,"Threadfin Shad",58,59,89,"",31256
"3353",13445,"Threadfin Shad",75,0,1,"",29562
"3354",13812,"Threadfin Shad",75,53,83,"",30846
"3355",13842,"Threadfin Shad",99,0,7,"",31158
"3356",13861,"Threadfin Shad",61,59,89,"",31257
"3357",13722,"Threadfin Shad",50,0,5,"",30568
"3358",13861,"Threadfin Shad",51,59,89,"",31250
"3359",13804,"Threadfin Shad",98,0,11,"",30665
"3360",13812,"Threadfin Shad",83,53,83,"",30844
"3361",13812,"Threadfin Shad",70,53,83,"",30852
"3362",13861,"Threadfin Shad",61,59,89,"",31259
"3363",12246,"Threadfin Shad",92,0,2,"",28048
"3364",13842,"Threadfin Shad",109,0,7,"",31152
"3365",12243,"Threadfin Shad",64,0,1,"",28034
"3366",14001,"Threadfin Shad",71,0,4,"",32328
"3367",12275,"Threadfin Shad",62,0,4,"",28148
"3368",13814,"Threadfin Shad",54,0,7,"",30952
"3369",13804,"Threadfin Shad",84,0,11,"",30662
"3370",13917,"Threadfin Shad",58,59,89,"",31490
"3371",13975,"Threadfin Shad",50,0,27,"",32064
"3372",13869,"Threadfin Shad",95,0,1,"",31318
"3373",13975,"Threadfin Shad",79,0,27,"",32059
"3374",13932,"Threadfin Shad",50,0,18,"",31645
"3375",13917,"Threadfin Shad",53,59,89,"",31511
"3376",13932,"Threadfin Shad",48,0,18,"",31646
"3377",13932,"Threadfin Shad",52,0,18,"",31644
"3378",13812,"Threadfin Shad",74,53,83,"",30854
"3379",12278,"Threadfin Shad",33,0,4,"",28157
"3380",13932,"Threadfin Shad",50,0,18,"",31641
"3381",13917,"Threadfin Shad",55,59,89,"",31502
"3382",13812,"Threadfin Shad",85,53,83,"",30843
"3383",13812,"Threadfin Shad",56,53,83,"",30859
"3384",13804,"Threadfin Shad",90,0,11,"",30668
"3385",13975,"Threadfin Shad",53,0,27,"",32052
"3386",13812,"Threadfin Shad",68,53,83,"",30865
"3387",13917,"Threadfin Shad",70,59,89,"",31484
"3388",12246,"Threadfin Shad",76,0,2,"",28047
"3389",13901,"Threadfin Shad",57,0,4,"",31344
"3390",13975,"Threadfin Shad",51,0,27,"",32061
"3391",12251,"Threadfin Shad",75,0,2,"",28054
"3392",13917,"Threadfin Shad",73,59,89,"",31501
"3393",13804,"Threadfin Shad",85,0,11,"",30667
"3394",13917,"Threadfin Shad",56,59,89,"",31503
"3395",13812,"Threadfin Shad",60,53,83,"",30863
"3396",12252,"Threadfin Shad",88,0,2,"",28060
"3397",12263,"Threadfin Shad",67,0,2,"",28100
"3398",13975,"Threadfin Shad",62,0,27,"",32053
"3399",13804,"Threadfin Shad",95,0,11,"",30664
"3400",13804,"Threadfin Shad",100,0,11,"",30663
"3401",13861,"Threadfin Shad",60,59,89,"",31264
"3402",13861,"Threadfin Shad",56,59,89,"",31266
"3403",13861,"Threadfin Shad",51,59,89,"",31260
"3404",13861,"Threadfin Shad",56,59,89,"",31261
"3405",13861,"Threadfin Shad",43,59,89,"",31258
"3406",12266,"Threadfin Shad",60,0,1,"",28114
"3407",13811,"Threadfin Shad",74,0,11,"",30836
"3408",13975,"Threadfin Shad",54,0,27,"",32045
"3409",13979,"Threadfin Shad",47,0,2,"",32140
"3410",14001,"Threadfin Shad",76,0,4,"",32330
"3411",13722,"Threadfin Shad",75,0,5,"",30566
"3412",13917,"Threadfin Shad",68,59,89,"",31486
"3413",12310,"Threadfin Shad",50,0,1,"",28381
"3414",13861,"Threadfin Shad",42,59,89,"",31242
"3415",13861,"Threadfin Shad",55,59,89,"",31251
"3416",13901,"Threadfin Shad",76,0,4,"",31341
"3417",13861,"Threadfin Shad",60,59,89,"",31268
"3418",13811,"Threadfin Shad",80,0,11,"",30831
"3419",13861,"Threadfin Shad",58,59,89,"",31267
"3420",12262,"Threadfin Shad",71,0,1,"",28094
"3421",13862,"Threadfin Shad",62,0,3,"",31306
"3422",13917,"Threadfin Shad",53,59,89,"",31506
"3423",13932,"Threadfin Shad",50,0,18,"",31648
"3424",13917,"Threadfin Shad",77,59,89,"",31499
"3425",13812,"Threadfin Shad",66,53,83,"",30868
"3426",13861,"Threadfin Shad",58,59,89,"",31246
"3427",13974,"Threadfin Shad",59,0,6,"",31972
"3428",13812,"Threadfin Shad",75,53,83,"",30850
"3429",13917,"Threadfin Shad",55,59,89,"",31483
"3430",13979,"Threadfin Shad",59,0,2,"",32141
"3431",13906,"Threadfin Shad",43,0,1,"",31382
"3432",13812,"Threadfin Shad",35,53,83,"",30870
"3433",13721,"Threadfin Shad",91,0,4,"",30557
"3434",13842,"Threadfin Shad",85,0,7,"",31157
"3435",13804,"Threadfin Shad",95,0,11,"",30670
"3436",13842,"Threadfin Shad",108,0,7,"",31153
"3437",13842,"Threadfin Shad",92,0,7,"",31155
"3438",13814,"Threadfin Shad",51,0,7,"",30954
"3439",13804,"Threadfin Shad",84,0,11,"",30672
"3440",13861,"Threadfin Shad",52,59,89,"",31262
"3441",13812,"Threadfin Shad",65,53,83,"",30862
"3442",13861,"Threadfin Shad",52,59,89,"",31271
"3443",13722,"Threadfin Shad",50,0,5,"",30569
"3444",13812,"Threadfin Shad",65,53,83,"",30866
"3445",13974,"Threadfin Shad",59,0,6,"",31967
"3446",13917,"Threadfin Shad",75,59,89,"",31492
"3447",13861,"Threadfin Shad",54,59,89,"",31243
"3448",13861,"Threadfin Shad",56,59,89,"",31270
"3449",13975,"Threadfin Shad",73,0,27,"",32056
"3450",13815,"Threadfin Shad",61,0,1,"",30955
"3451",13862,"Threadfin Shad",67,0,3,"",31308
"3452",13975,"Threadfin Shad",69,0,27,"",32054
"3453",13811,"Threadfin Shad",78,0,11,"",30835
"3454",13975,"Threadfin Shad",62,0,27,"",32043
"3455",13917,"Threadfin Shad",76,59,89,"",31485
"3456",13812,"Threadfin Shad",70,53,83,"",30861
"3457",13917,"Threadfin Shad",50,59,89,"",31498
"3458",13721,"Threadfin Shad",51,0,4,"",30559
"3459",13932,"Threadfin Shad",57,0,18,"",31643
"3460",13932,"Threadfin Shad",64,0,18,"",31642
"3461",13917,"Threadfin Shad",55,59,89,"",31500
"3462",12251,"Threadfin Shad",110,0,2,"",28053
"3463",13983,"Threadfin Shad",49,0,1,"",32204
"3464",13861,"Threadfin Shad",56,59,89,"",31245
"3465",13811,"Threadfin Shad",65,0,11,"",30838
"3466",13726,"Threadfin Shad",87,0,7,"",30587
"3467",13917,"Threadfin Shad",56,59,89,"",31510
"3468",13975,"Threadfin Shad",71,0,27,"",32046
"3469",13804,"Threadfin Shad",99,0,11,"",30671
"3470",12275,"Threadfin Shad",63,0,4,"",28147
"3471",13722,"Threadfin Shad",53,0,5,"",30567
"3472",13917,"Threadfin Shad",51,59,89,"",31495
"3473",13975,"Threadfin Shad",57,0,27,"",32047
"3474",13721,"Threadfin Shad",102,0,4,"",30556
"3475",13812,"Threadfin Shad",51,53,83,"",30848
"3476",13814,"Threadfin Shad",60,0,7,"",30951
"3477",13811,"Threadfin Shad",62,0,11,"",30839
"3478",13861,"Threadfin Shad",68,59,89,"",31247
"3479",13932,"Threadfin Shad",53,0,18,"",31647
"3480",12296,"Threadfin Shad",60,0,2,"",28307
"3481",13812,"Threadfin Shad",61,53,83,"",30872
"3482",13726,"Threadfin Shad",74,0,7,"",30585
"3483",12275,"Threadfin Shad",70,0,4,"",28145
"3484",13974,"Threadfin Shad",60,0,6,"",31969
"3485",12275,"Threadfin Shad",62,0,4,"",28146
"3486",13917,"Threadfin Shad",60,59,89,"",31494
"3487",13811,"Threadfin Shad",62,0,11,"",30840
"3488",13726,"Threadfin Shad",78,0,7,"",30588
"3489",13935,"Threadfin Shad",89,0,1,"",31649
"3490",13726,"Threadfin Shad",98,0,7,"",30584
"3491",13975,"Threadfin Shad",63,0,27,"",32048
"3492",13861,"Threadfin Shad",55,59,89,"",31269
"3493",13814,"Threadfin Shad",55,0,7,"",30953
"3494",12296,"Threadfin Shad",68,0,2,"",28308
"3495",13726,"Threadfin Shad",65,0,7,"",30590
"3496",13861,"Threadfin Shad",65,59,89,"",31249
"3497",13812,"Threadfin Shad",65,53,83,"",30867
"3498",13932,"Threadfin Shad",51,0,18,"",31632
"3499",13726,"Threadfin Shad",86,0,7,"",30586
"3500",13811,"Threadfin Shad",76,0,11,"",30834
"3501",13932,"Threadfin Shad",66,0,18,"",31637
"3502",13863,"Threadfin Shad",95,0,1,"",31309
"3503",13814,"Threadfin Shad",58,0,7,"",30950
"3504",13812,"Threadfin Shad",61,53,83,"",30864
"3505",13917,"Threadfin Shad",53,59,89,"",31493
"3506",13932,"Threadfin Shad",71,0,18,"",31635
"3507",12303,"Threadfin Shad",115,0,1,"",28323
"3508",13974,"Threadfin Shad",55,0,6,"",31970
"3509",13811,"Threadfin Shad",62,0,11,"",30837
"3510",13726,"Threadfin Shad",63,0,7,"",30589
"3511",13722,"Threadfin Shad",61,0,5,"",30565
"3512",13862,"Threadfin Shad",51,0,3,"",31307
"3513",13812,"Threadfin Shad",52,53,83,"",30869
"3514",13975,"Threadfin Shad",75,0,27,"",32049
"3515",12252,"Threadfin Shad",98,0,2,"",28061
"3516",13814,"Threadfin Shad",60,0,7,"",30948
"3517",13811,"Threadfin Shad",56,0,11,"",30841
"3518",13814,"Threadfin Shad",62,0,7,"",30949
"3519",13975,"Threadfin Shad",82,0,27,"",32044
"3520",13842,"Threadfin Shad",98,0,7,"",31154
"3521",13458,"Threespine Stickleback",45,56,86,"",29735
"3522",13449,"Threespine Stickleback",24,465,495,"",29577
"3523",13459,"Threespine Stickleback",31,25,55,"",29771
"3524",12378,"Threespine Stickleback",30,0,1,"",28644
"3525",12307,"Threespine Stickleback",28,0,2,"",28363
"3526",13449,"Threespine Stickleback",24,465,495,"",29569
"3527",13941,"Threespine Stickleback",17,6,36,"",31792
"3528",13458,"Threespine Stickleback",50,56,86,"",29730
"3529",13940,"Threespine Stickleback",17,6,36,"",31719
"3530",13940,"Threespine Stickleback",18,6,36,"",31723
"3531",13940,"Threespine Stickleback",25,6,36,"",31724
"3532",13940,"Threespine Stickleback",15,6,36,"",31731
"3533",13449,"Threespine Stickleback",22,465,495,"",29587
"3534",13941,"Threespine Stickleback",21,6,36,"",31783
"3535",13940,"Threespine Stickleback",25,6,36,"",31721
"3536",13459,"Threespine Stickleback",28,25,55,"",29770
"3537",13458,"Threespine Stickleback",52,56,86,"",29726
"3538",12843,"Threespine Stickleback",20,0,2,"",29143
"3539",12493,"Threespine Stickleback",47,0,1,"",28874
"3540",13941,"Threespine Stickleback",22,6,36,"",31774
"3541",13940,"Threespine Stickleback",27,6,36,"",31718
"3542",13458,"Threespine Stickleback",49,56,86,"",29734
"3543",13940,"Threespine Stickleback",17,6,36,"",31725
"3544",13940,"Threespine Stickleback",19,6,36,"",31734
"3545",13459,"Threespine Stickleback",47,25,55,"",29785
"3546",13486,"Threespine Stickleback",54,0,1,"",30211
"3547",13459,"Threespine Stickleback",21,25,55,"",29776
"3548",13940,"Threespine Stickleback",25,6,36,"",31736
"3549",13941,"Threespine Stickleback",16,6,36,"",31788
"3550",13449,"Threespine Stickleback",25,465,495,"",29568
"3551",13459,"Threespine Stickleback",49,25,55,"",29777
"3552",13458,"Threespine Stickleback",36,56,86,"",29745
"3553",13458,"Threespine Stickleback",47,56,86,"",29728
"3554",13459,"Threespine Stickleback",43,25,55,"",29763
"3555",13459,"Threespine Stickleback",42,25,55,"",29766
"3556",13941,"Threespine Stickleback",16,6,36,"",31782
"3557",13458,"Threespine Stickleback",36,56,86,"",29740
"3558",13458,"Threespine Stickleback",50,56,86,"",29751
"3559",13940,"Threespine Stickleback",22,6,36,"",31741
"3560",13449,"Threespine Stickleback",19,465,495,"",29573
"3561",12274,"Threespine Stickleback",32,0,1,"",28143
"3562",13459,"Threespine Stickleback",51,25,55,"",29767
"3563",13459,"Threespine Stickleback",43,25,55,"",29782
"3564",13458,"Threespine Stickleback",45,56,86,"",29741
"3565",12843,"Threespine Stickleback",38,0,2,"",29142
"3566",13458,"Threespine Stickleback",49,56,86,"",29753
"3567",13941,"Threespine Stickleback",11,6,36,"",31801
"3568",13462,"Threespine Stickleback",41,0,1,"",29893
"3569",13940,"Threespine Stickleback",18,6,36,"",31735
"3570",13458,"Threespine Stickleback",20,56,86,"",29744
"3571",13449,"Threespine Stickleback",20,465,495,"",29595
"3572",13449,"Threespine Stickleback",22,465,495,"",29592
"3573",13940,"Threespine Stickleback",9,6,36,"",31732
"3574",13458,"Threespine Stickleback",42,56,86,"",29743
"3575",12307,"Threespine Stickleback",29,0,2,"",28362
"3576",13941,"Threespine Stickleback",12,6,36,"",31786
"3577",13449,"Threespine Stickleback",27,465,495,"",29593
"3578",13459,"Threespine Stickleback",46,25,55,"",29775
"3579",13941,"Threespine Stickleback",17,6,36,"",31787
"3580",12845,"Threespine Stickleback",39,1,2,"",29149
"3581",12449,"Threespine Stickleback",49,0,2,"",28814
"3582",12402,"Threespine Stickleback",31,0,1,"",28761
"3583",13941,"Threespine Stickleback",17,6,36,"",31793
"3584",13458,"Threespine Stickleback",44,56,86,"",29739
"3585",13941,"Threespine Stickleback",20,6,36,"",31790
"3586",12449,"Threespine Stickleback",27,0,2,"",28813
"3587",13449,"Threespine Stickleback",27,465,495,"",29585
"3588",13458,"Threespine Stickleback",61,56,86,"",29733
"3589",13941,"Threespine Stickleback",19,6,36,"",31776
"3590",13449,"Threespine Stickleback",21,465,495,"",29591
"3591",13941,"Threespine Stickleback",17,6,36,"",31785
"3592",13941,"Threespine Stickleback",18,6,36,"",31791
"3593",12368,"Threespine Stickleback",33,0,2,"",28505
"3594",13458,"Threespine Stickleback",34,56,86,"",29729
"3595",13449,"Threespine Stickleback",19,465,495,"",29571
"3596",13488,"Threespine Stickleback",31,0,2,"",30270
"3597",13488,"Threespine Stickleback",22,0,2,"",30271
"3598",13941,"Threespine Stickleback",16,6,36,"",31802
"3599",13459,"Threespine Stickleback",30,25,55,"",29780
"3600",13459,"Threespine Stickleback",32,25,55,"",29758
"3601",13940,"Threespine Stickleback",23,6,36,"",31722
"3602",13449,"Threespine Stickleback",19,465,495,"",29582
"3603",13941,"Threespine Stickleback",25,6,36,"",31804
"3604",13458,"Threespine Stickleback",51,56,86,"",29724
"3605",13449,"Threespine Stickleback",15,465,495,"",29594
"3606",13941,"Threespine Stickleback",20,6,36,"",31778
"3607",13940,"Threespine Stickleback",23,6,36,"",31714
"3608",13459,"Threespine Stickleback",35,25,55,"",29764
"3609",13449,"Threespine Stickleback",20,465,495,"",29584
"3610",13449,"Threespine Stickleback",24,465,495,"",29572
"3611",13458,"Threespine Stickleback",49,56,86,"",29725
"3612",12482,"Threespine Stickleback",34,0,3,"",28862
"3613",13941,"Threespine Stickleback",19,6,36,"",31784
"3614",13449,"Threespine Stickleback",23,465,495,"",29580
"3615",13458,"Threespine Stickleback",55,56,86,"",29738
"3616",13449,"Threespine Stickleback",24,465,495,"",29581
"3617",13976,"Threespine Stickleback",39,0,1,"",32100
"3618",12259,"Threespine Stickleback",44,0,1,"",28088
"3619",13459,"Threespine Stickleback",30,25,55,"",29769
"3620",12368,"Threespine Stickleback",37,0,2,"",28504
"3621",13940,"Threespine Stickleback",18,6,36,"",31727
"3622",13940,"Threespine Stickleback",26,6,36,"",31716
"3623",13941,"Threespine Stickleback",15,6,36,"",31809
"3624",13449,"Threespine Stickleback",28,465,495,"",29570
"3625",13449,"Threespine Stickleback",29,465,495,"",29567
"3626",13940,"Threespine Stickleback",22,6,36,"",31720
"3627",13459,"Threespine Stickleback",37,25,55,"",29784
"3628",13470,"Threespine Stickleback",45,0,1,"",29927
"3629",13449,"Threespine Stickleback",29,465,495,"",29575
"3630",13459,"Threespine Stickleback",31,25,55,"",29772
"3631",13458,"Threespine Stickleback",48,56,86,"",29737
"3632",13941,"Threespine Stickleback",15,6,36,"",31807
"3633",13459,"Threespine Stickleback",21,25,55,"",29759
"3634",13941,"Threespine Stickleback",23,6,36,"",31780
"3635",13458,"Threespine Stickleback",49,56,86,"",29736
"3636",13459,"Threespine Stickleback",20,25,55,"",29774
"3637",13940,"Threespine Stickleback",23,6,36,"",31729
"3638",13941,"Threespine Stickleback",19,6,36,"",31775
"3639",13458,"Threespine Stickleback",32,56,86,"",29750
"3640",13940,"Threespine Stickleback",24,6,36,"",31730
"3641",13459,"Threespine Stickleback",43,25,55,"",29757
"3642",13459,"Threespine Stickleback",52,25,55,"",29765
"3643",13449,"Threespine Stickleback",23,465,495,"",29586
"3644",13940,"Threespine Stickleback",23,6,36,"",31742
"3645",13940,"Threespine Stickleback",15,6,36,"",31733
"3646",13459,"Threespine Stickleback",50,25,55,"",29779
"3647",13459,"Threespine Stickleback",20,25,55,"",29762
"3648",13458,"Threespine Stickleback",50,56,86,"",29742
"3649",13458,"Threespine Stickleback",48,56,86,"",29752
"3650",13458,"Threespine Stickleback",51,56,86,"",29727
"3651",13940,"Threespine Stickleback",25,6,36,"",31713
"3652",13459,"Threespine Stickleback",38,25,55,"",29760
"3653",13940,"Threespine Stickleback",25,6,36,"",31739
"3654",13458,"Threespine Stickleback",22,56,86,"",29749
"3655",13941,"Threespine Stickleback",25,6,36,"",31777
"3656",13449,"Threespine Stickleback",23,465,495,"",29566
"3657",13459,"Threespine Stickleback",32,25,55,"",29778
"3658",12482,"Threespine Stickleback",48,0,3,"",28863
"3659",12482,"Threespine Stickleback",45,0,3,"",28864
"3660",13940,"Threespine Stickleback",14,6,36,"",31737
"3661",13449,"Threespine Stickleback",22,465,495,"",29574
"3662",13458,"Threespine Stickleback",28,56,86,"",29747
"3663",13459,"Threespine Stickleback",17,25,55,"",29786
"3664",13458,"Threespine Stickleback",38,56,86,"",29748
"3665",13459,"Threespine Stickleback",40,25,55,"",29783
"3666",13940,"Threespine Stickleback",25,6,36,"",31726
"3667",13449,"Threespine Stickleback",21,465,495,"",29576
"3668",13940,"Threespine Stickleback",25,6,36,"",31740
"3669",13941,"Threespine Stickleback",21,6,36,"",31789
"3670",13481,"Threespine Stickleback",46,0,1,"",30129
"3671",13449,"Threespine Stickleback",23,465,495,"",29583
"3672",12489,"Threespine Stickleback",23,0,1,"",28870
"3673",13459,"Threespine Stickleback",35,25,55,"",29773
"3674",12278,"Threespine Stickleback",48,0,1,"",28163
"3675",13940,"Threespine Stickleback",23,6,36,"",31738
"3676",13941,"Threespine Stickleback",19,6,36,"",31779
"3677",13449,"Threespine Stickleback",19,465,495,"",29579
"3678",13940,"Threespine Stickleback",24,6,36,"",31717
"3679",13940,"Threespine Stickleback",24,6,36,"",31715
"3680",13449,"Threespine Stickleback",21,465,495,"",29589
"3681",13812,"Threespine Stickleback",42,0,1,"",30917
