"","SampleID_key","CommonName","FishLength","PlusCount","TotalCatch","FishLengthComments","EntryOrder"
"1488",12161,"Mississippi Silverside",71,68,98,"",26922
"1489",12214,"Mississippi Silverside",49,90,120,"",27620
"1490",12126,"Mississippi Silverside",68,896,926,"",26587
"1491",12126,"Mississippi Silverside",61,896,926,"",26588
"1492",12192,"Mississippi Silverside",63,0,2,"",27400
"1493",12103,"Mississippi Silverside",53,83,113,"",26231
"1494",12175,"Mississippi Silverside",52,129,159,"",27251
"1495",12163,"Mississippi Silverside",61,141,171,"",26961
"1496",12126,"Mississippi Silverside",85,896,926,"",26572
"1497",12163,"Mississippi Silverside",58,141,171,"",26960
"1498",12126,"Mississippi Silverside",87,896,926,"",26586
"1499",12163,"Mississippi Silverside",56,141,171,"",26938
"1500",12163,"Mississippi Silverside",68,141,171,"",26935
"1501",12163,"Mississippi Silverside",40,141,171,"",26940
"1502",12176,"Mississippi Silverside",53,0,18,"",27296
"1503",12176,"Mississippi Silverside",56,0,18,"",27301
"1504",12223,"Mississippi Silverside",73,71,101,"",27889
"1505",12176,"Mississippi Silverside",56,0,18,"",27290
"1506",12176,"Mississippi Silverside",59,0,18,"",27300
"1507",12118,"Mississippi Silverside",62,51,81,"",26471
"1508",12163,"Mississippi Silverside",50,141,171,"",26949
"1509",12129,"Mississippi Silverside",55,0,17,"",26632
"1510",12129,"Mississippi Silverside",76,0,17,"",26634
"1511",12176,"Mississippi Silverside",52,0,18,"",27303
"1512",12176,"Mississippi Silverside",54,0,18,"",27294
"1513",12129,"Mississippi Silverside",53,0,17,"",26631
"1514",12129,"Mississippi Silverside",54,0,17,"",26633
"1515",12215,"Mississippi Silverside",48,55,85,"",27642
"1516",12215,"Mississippi Silverside",56,55,85,"",27660
"1517",12177,"Mississippi Silverside",62,0,11,"",27309
"1518",12129,"Mississippi Silverside",57,0,17,"",26640
"1519",12169,"Mississippi Silverside",68,2,28,"",27091
"1520",12129,"Mississippi Silverside",62,0,17,"",26643
"1521",12129,"Mississippi Silverside",62,0,17,"",26635
"1522",12163,"Mississippi Silverside",54,141,171,"",26943
"1523",12177,"Mississippi Silverside",57,0,11,"",27311
"1524",12146,"Mississippi Silverside",30,0,3,"",26736
"1525",12169,"Mississippi Silverside",59,2,28,"",27078
"1526",12181,"Mississippi Silverside",56,0,14,"",27329
"1527",12181,"Mississippi Silverside",57,0,14,"",27334
"1528",12181,"Mississippi Silverside",58,0,14,"",27332
"1529",12181,"Mississippi Silverside",53,0,14,"",27323
"1530",12181,"Mississippi Silverside",57,0,14,"",27331
"1531",12181,"Mississippi Silverside",69,0,14,"",27333
"1532",12216,"Mississippi Silverside",53,201,231,"",27674
"1533",12181,"Mississippi Silverside",58,0,14,"",27330
"1534",12181,"Mississippi Silverside",61,0,14,"",27327
"1535",12181,"Mississippi Silverside",84,0,14,"",27325
"1536",12216,"Mississippi Silverside",57,201,231,"",27666
"1537",12129,"Mississippi Silverside",57,0,17,"",26628
"1538",12164,"Mississippi Silverside",54,283,313,"",26985
"1539",12181,"Mississippi Silverside",48,0,14,"",27324
"1540",12216,"Mississippi Silverside",56,201,231,"",27680
"1541",12164,"Mississippi Silverside",49,283,313,"",26983
"1542",12164,"Mississippi Silverside",67,283,313,"",26984
"1543",12216,"Mississippi Silverside",60,201,231,"",27677
"1544",12182,"Mississippi Silverside",46,0,16,"",27346
"1545",12182,"Mississippi Silverside",50,0,16,"",27338
"1546",12164,"Mississippi Silverside",33,283,313,"",26998
"1547",12164,"Mississippi Silverside",53,283,313,"",26981
"1548",12182,"Mississippi Silverside",38,0,16,"",27348
"1549",12182,"Mississippi Silverside",57,0,16,"",27339
"1550",12164,"Mississippi Silverside",84,283,313,"",26986
"1551",12164,"Mississippi Silverside",56,283,313,"",27001
"1552",12216,"Mississippi Silverside",54,201,231,"",27690
"1553",12164,"Mississippi Silverside",72,283,313,"",27003
"1554",12224,"Mississippi Silverside",71,6,36,"",27914
"1555",12182,"Mississippi Silverside",56,0,16,"",27335
"1556",12182,"Mississippi Silverside",56,0,16,"",27342
"1557",12170,"Mississippi Silverside",60,510,540,"",27097
"1558",12182,"Mississippi Silverside",71,0,16,"",27350
"1559",12183,"Mississippi Silverside",41,0,5,"",27352
"1560",12153,"Mississippi Silverside",53,0,2,"",26765
"1561",12164,"Mississippi Silverside",73,283,313,"",26990
"1562",12183,"Mississippi Silverside",41,0,5,"",27351
"1563",12170,"Mississippi Silverside",78,510,540,"",27111
"1564",12164,"Mississippi Silverside",74,283,313,"",26980
"1565",12164,"Mississippi Silverside",68,283,313,"",26993
"1566",12164,"Mississippi Silverside",66,283,313,"",26991
"1567",12164,"Mississippi Silverside",48,283,313,"",26992
"1568",12164,"Mississippi Silverside",82,283,313,"",26978
"1569",12141,"Mississippi Silverside",83,0,4,"",26665
"1570",12165,"Mississippi Silverside",87,0,2,"",27004
"1571",12184,"Mississippi Silverside",81,30,60,"",27359
"1572",12167,"Mississippi Silverside",71,144,174,"",27013
"1573",12167,"Mississippi Silverside",74,144,174,"",27030
"1574",12170,"Mississippi Silverside",65,510,540,"",27093
"1575",12184,"Mississippi Silverside",64,30,60,"",27361
"1576",12184,"Mississippi Silverside",61,30,60,"",27357
"1577",12143,"Mississippi Silverside",69,7,37,"",26692
"1578",12184,"Mississippi Silverside",53,30,60,"",27380
"1579",12184,"Mississippi Silverside",50,30,60,"",27376
"1580",12202,"Mississippi Silverside",53,24,54,"",27486
"1581",12111,"Mississippi Silverside",102,0,5,"",26317
"1582",12202,"Mississippi Silverside",65,24,54,"",27465
"1583",12167,"Mississippi Silverside",50,144,174,"",27007
"1584",12167,"Mississippi Silverside",69,144,174,"",27031
"1585",12184,"Mississippi Silverside",58,30,60,"",27385
"1586",12184,"Mississippi Silverside",43,30,60,"",27381
"1587",12184,"Mississippi Silverside",58,30,60,"",27379
"1588",12209,"Mississippi Silverside",82,0,9,"",27521
"1589",12184,"Mississippi Silverside",54,30,60,"",27372
"1590",12219,"Mississippi Silverside",58,196,226,"",27729
"1591",12219,"Mississippi Silverside",63,196,226,"",27734
"1592",12184,"Mississippi Silverside",52,30,60,"",27373
"1593",12184,"Mississippi Silverside",54,30,60,"",27375
"1594",12167,"Mississippi Silverside",80,144,174,"",27025
"1595",12167,"Mississippi Silverside",71,144,174,"",27033
"1596",12185,"Mississippi Silverside",39,1,3,"",27388
"1597",12143,"Mississippi Silverside",81,7,37,"",26676
"1598",12205,"Mississippi Silverside",51,4,34,"",27493
"1599",12143,"Mississippi Silverside",68,7,37,"",26701
"1600",12167,"Mississippi Silverside",75,144,174,"",27028
"1601",12222,"Mississippi Silverside",41,388,418,"",27867
"1602",12187,"Mississippi Silverside",69,0,4,"",27389
"1603",12188,"Mississippi Silverside",59,0,2,"",27394
"1604",12118,"Mississippi Silverside",54,51,81,"",26521
"1605",12171,"Mississippi Silverside",53,149,179,"",27156
"1606",12188,"Mississippi Silverside",61,0,2,"",27393
"1607",12222,"Mississippi Silverside",61,388,418,"",27844
"1608",12169,"Mississippi Silverside",63,2,28,"",27073
"1609",12219,"Mississippi Silverside",63,196,226,"",27727
"1610",12143,"Mississippi Silverside",70,7,37,"",26678
"1611",12143,"Mississippi Silverside",64,7,37,"",26704
"1612",12143,"Mississippi Silverside",80,7,37,"",26697
"1613",12222,"Mississippi Silverside",68,388,418,"",27842
"1614",12144,"Mississippi Silverside",61,0,4,"",26707
"1615",12219,"Mississippi Silverside",53,196,226,"",27740
"1616",12194,"Mississippi Silverside",54,0,1,"",27401
"1617",12219,"Mississippi Silverside",57,196,226,"",27718
"1618",12219,"Mississippi Silverside",60,196,226,"",27741
"1619",12169,"Mississippi Silverside",45,2,28,"",27075
"1620",12196,"Mississippi Silverside",81,0,6,"",27402
"1621",12220,"Mississippi Silverside",58,20,50,"",27778
"1622",12169,"Mississippi Silverside",65,2,28,"",27086
"1623",12223,"Mississippi Silverside",95,71,101,"",27893
"1624",12169,"Mississippi Silverside",60,2,28,"",27088
"1625",12215,"Mississippi Silverside",42,55,85,"",27646
"1626",12223,"Mississippi Silverside",59,71,101,"",27891
"1627",12197,"Mississippi Silverside",33,0,3,"",27409
"1628",12149,"Mississippi Silverside",62,0,1,"",26753
"1629",12118,"Mississippi Silverside",49,51,81,"",26516
"1630",12223,"Mississippi Silverside",72,71,101,"",27897
"1631",12198,"Mississippi Silverside",40,100,130,"",27413
"1632",12198,"Mississippi Silverside",64,100,130,"",27431
"1633",12119,"Mississippi Silverside",49,17,47,"",26358
"1634",12119,"Mississippi Silverside",64,17,47,"",26357
"1635",12198,"Mississippi Silverside",48,100,130,"",27414
"1636",12119,"Mississippi Silverside",62,17,47,"",26350
"1637",12169,"Mississippi Silverside",68,2,28,"",27092
"1638",12220,"Mississippi Silverside",77,20,50,"",27783
"1639",12119,"Mississippi Silverside",61,17,47,"",26344
"1640",12163,"Mississippi Silverside",55,141,171,"",26959
"1641",12223,"Mississippi Silverside",71,71,101,"",27886
"1642",12220,"Mississippi Silverside",74,20,50,"",27772
"1643",12198,"Mississippi Silverside",64,100,130,"",27439
"1644",12198,"Mississippi Silverside",46,100,130,"",27432
"1645",12211,"Mississippi Silverside",57,35,65,"",27541
"1646",12211,"Mississippi Silverside",52,35,65,"",27554
"1647",12198,"Mississippi Silverside",32,100,130,"",27433
"1648",12198,"Mississippi Silverside",52,100,130,"",27435
"1649",12198,"Mississippi Silverside",57,100,130,"",27430
"1650",12198,"Mississippi Silverside",54,100,130,"",27424
"1651",12198,"Mississippi Silverside",47,100,130,"",27428
"1652",12220,"Mississippi Silverside",66,20,50,"",27767
"1653",12169,"Mississippi Silverside",77,2,28,"",27070
"1654",12198,"Mississippi Silverside",58,100,130,"",27421
"1655",12119,"Mississippi Silverside",41,17,47,"",26361
"1656",12169,"Mississippi Silverside",56,2,28,"",27089
"1657",11547,"Mississippi Silverside",73,0,27,"",25905
"1658",12173,"Mississippi Silverside",72,0,26,"",27216
"1659",12211,"Mississippi Silverside",73,35,65,"",27564
"1660",12119,"Mississippi Silverside",57,17,47,"",26339
"1661",12198,"Mississippi Silverside",63,100,130,"",27417
"1662",12170,"Mississippi Silverside",65,510,540,"",27119
"1663",12170,"Mississippi Silverside",75,510,540,"",27113
"1664",12211,"Mississippi Silverside",60,35,65,"",27548
"1665",12199,"Mississippi Silverside",68,0,12,"",27447
"1666",12199,"Mississippi Silverside",86,0,12,"",27453
"1667",12220,"Mississippi Silverside",53,20,50,"",27757
"1668",12221,"Mississippi Silverside",63,894,924,"",27808
"1669",12199,"Mississippi Silverside",48,0,12,"",27444
"1670",12151,"Mississippi Silverside",65,0,6,"",26759
"1671",12151,"Mississippi Silverside",82,0,6,"",26756
"1672",12119,"Mississippi Silverside",63,17,47,"",26333
"1673",12170,"Mississippi Silverside",70,510,540,"",27100
"1674",12119,"Mississippi Silverside",57,17,47,"",26335
"1675",12216,"Mississippi Silverside",58,201,231,"",27692
"1676",12151,"Mississippi Silverside",69,0,6,"",26755
"1677",12170,"Mississippi Silverside",62,510,540,"",27107
"1678",12216,"Mississippi Silverside",56,201,231,"",27688
"1679",12216,"Mississippi Silverside",59,201,231,"",27687
"1680",12202,"Mississippi Silverside",52,24,54,"",27469
"1681",12216,"Mississippi Silverside",57,201,231,"",27685
"1682",12202,"Mississippi Silverside",46,24,54,"",27460
"1683",12202,"Mississippi Silverside",62,24,54,"",27468
"1684",12174,"Mississippi Silverside",61,0,27,"",27220
"1685",12170,"Mississippi Silverside",72,510,540,"",27116
"1686",12158,"Mississippi Silverside",93,8,38,"",26773
"1687",12170,"Mississippi Silverside",76,510,540,"",27104
"1688",12202,"Mississippi Silverside",53,24,54,"",27471
"1689",12170,"Mississippi Silverside",56,510,540,"",27096
"1690",12158,"Mississippi Silverside",71,8,38,"",26784
"1691",12202,"Mississippi Silverside",72,24,54,"",27478
"1692",12170,"Mississippi Silverside",67,510,540,"",27105
"1693",12170,"Mississippi Silverside",70,510,540,"",27094
"1694",12202,"Mississippi Silverside",70,24,54,"",27457
"1695",12184,"Mississippi Silverside",63,30,60,"",27368
"1696",12171,"Mississippi Silverside",68,149,179,"",27149
"1697",12202,"Mississippi Silverside",72,24,54,"",27467
"1698",12202,"Mississippi Silverside",64,24,54,"",27464
"1699",12171,"Mississippi Silverside",70,149,179,"",27146
"1700",12202,"Mississippi Silverside",50,24,54,"",27473
"1701",12225,"Mississippi Silverside",55,70,100,"",27959
"1702",12202,"Mississippi Silverside",46,24,54,"",27479
"1703",12143,"Mississippi Silverside",64,7,37,"",26694
"1704",12202,"Mississippi Silverside",72,24,54,"",27484
"1705",12202,"Mississippi Silverside",50,24,54,"",27485
"1706",12221,"Mississippi Silverside",69,894,924,"",27821
"1707",12202,"Mississippi Silverside",76,24,54,"",27463
"1708",12209,"Mississippi Silverside",75,0,9,"",27523
"1709",12215,"Mississippi Silverside",43,55,85,"",27659
"1710",12222,"Mississippi Silverside",55,388,418,"",27856
"1711",12214,"Mississippi Silverside",33,90,120,"",27628
"1712",12171,"Mississippi Silverside",50,149,179,"",27147
"1713",12222,"Mississippi Silverside",89,388,418,"",27855
"1714",12222,"Mississippi Silverside",42,388,418,"",27854
"1715",12205,"Mississippi Silverside",57,4,34,"",27496
"1716",12222,"Mississippi Silverside",65,388,418,"",27839
"1717",12184,"Mississippi Silverside",54,30,60,"",27378
"1718",12222,"Mississippi Silverside",52,388,418,"",27845
"1719",12214,"Mississippi Silverside",47,90,120,"",27615
"1720",12205,"Mississippi Silverside",68,4,34,"",27511
"1721",12205,"Mississippi Silverside",65,4,34,"",27512
"1722",12187,"Mississippi Silverside",74,0,4,"",27392
"1723",12205,"Mississippi Silverside",74,4,34,"",27498
"1724",12205,"Mississippi Silverside",50,4,34,"",27497
"1725",12205,"Mississippi Silverside",71,4,34,"",27491
"1726",12126,"Mississippi Silverside",86,896,926,"",26596
"1727",12205,"Mississippi Silverside",44,4,34,"",27504
"1728",12175,"Mississippi Silverside",43,129,159,"",27263
"1729",12172,"Mississippi Silverside",54,11,41,"",27187
"1730",12222,"Mississippi Silverside",44,388,418,"",27848
"1731",12214,"Mississippi Silverside",44,90,120,"",27603
"1732",12222,"Mississippi Silverside",55,388,418,"",27851
"1733",12205,"Mississippi Silverside",68,4,34,"",27513
"1734",12161,"Mississippi Silverside",59,68,98,"",26926
"1735",12214,"Mississippi Silverside",48,90,120,"",27616
"1736",12222,"Mississippi Silverside",72,388,418,"",27846
"1737",12222,"Mississippi Silverside",70,388,418,"",27860
"1738",12222,"Mississippi Silverside",50,388,418,"",27849
"1739",12222,"Mississippi Silverside",56,388,418,"",27858
"1740",12222,"Mississippi Silverside",47,388,418,"",27866
"1741",12222,"Mississippi Silverside",49,388,418,"",27850
"1742",12176,"Mississippi Silverside",51,0,18,"",27299
"1743",12223,"Mississippi Silverside",54,71,101,"",27896
"1744",12176,"Mississippi Silverside",43,0,18,"",27307
"1745",12205,"Mississippi Silverside",77,4,34,"",27509
"1746",12220,"Mississippi Silverside",63,20,50,"",27777
"1747",12163,"Mississippi Silverside",55,141,171,"",26939
"1748",12211,"Mississippi Silverside",63,35,65,"",27539
"1749",12211,"Mississippi Silverside",57,35,65,"",27558
"1750",12176,"Mississippi Silverside",48,0,18,"",27291
"1751",12176,"Mississippi Silverside",45,0,18,"",27292
"1752",12223,"Mississippi Silverside",55,71,101,"",27890
"1753",12223,"Mississippi Silverside",68,71,101,"",27877
"1754",12215,"Mississippi Silverside",46,55,85,"",27647
"1755",12215,"Mississippi Silverside",44,55,85,"",27639
"1756",12176,"Mississippi Silverside",43,0,18,"",27306
"1757",12223,"Mississippi Silverside",85,71,101,"",27898
"1758",12169,"Mississippi Silverside",59,2,28,"",27087
"1759",12210,"Mississippi Silverside",106,0,2,"",27529
"1760",12223,"Mississippi Silverside",62,71,101,"",27885
"1761",12169,"Mississippi Silverside",68,2,28,"",27090
"1762",12177,"Mississippi Silverside",70,0,11,"",27312
"1763",12223,"Mississippi Silverside",50,71,101,"",27899
"1764",12163,"Mississippi Silverside",45,141,171,"",26947
"1765",12173,"Mississippi Silverside",62,0,26,"",27193
"1766",12211,"Mississippi Silverside",67,35,65,"",27552
"1767",12169,"Mississippi Silverside",61,2,28,"",27077
"1768",12211,"Mississippi Silverside",54,35,65,"",27561
"1769",12211,"Mississippi Silverside",31,35,65,"",27562
"1770",12223,"Mississippi Silverside",70,71,101,"",27871
"1771",12211,"Mississippi Silverside",62,35,65,"",27536
"1772",12223,"Mississippi Silverside",73,71,101,"",27876
"1773",12211,"Mississippi Silverside",51,35,65,"",27537
"1774",12211,"Mississippi Silverside",50,35,65,"",27565
"1775",12211,"Mississippi Silverside",96,35,65,"",27550
"1776",12223,"Mississippi Silverside",70,71,101,"",27881
"1777",12211,"Mississippi Silverside",51,35,65,"",27547
"1778",12211,"Mississippi Silverside",50,35,65,"",27538
"1779",12169,"Mississippi Silverside",71,2,28,"",27082
"1780",12181,"Mississippi Silverside",56,0,14,"",27328
"1781",12211,"Mississippi Silverside",58,35,65,"",27559
"1782",12224,"Mississippi Silverside",75,6,36,"",27922
"1783",12211,"Mississippi Silverside",70,35,65,"",27542
"1784",12211,"Mississippi Silverside",58,35,65,"",27549
"1785",12182,"Mississippi Silverside",57,0,16,"",27347
"1786",12224,"Mississippi Silverside",80,6,36,"",27904
"1787",12224,"Mississippi Silverside",74,6,36,"",27912
"1788",12225,"Mississippi Silverside",62,70,100,"",27958
"1789",12219,"Mississippi Silverside",74,196,226,"",27736
"1790",12224,"Mississippi Silverside",90,6,36,"",27919
"1791",12224,"Mississippi Silverside",84,6,36,"",27931
"1792",12216,"Mississippi Silverside",52,201,231,"",27678
"1793",12224,"Mississippi Silverside",80,6,36,"",27921
"1794",12211,"Mississippi Silverside",63,35,65,"",27557
"1795",12224,"Mississippi Silverside",70,6,36,"",27908
"1796",12151,"Mississippi Silverside",61,0,6,"",26757
"1797",12170,"Mississippi Silverside",50,510,540,"",27103
"1798",12216,"Mississippi Silverside",64,201,231,"",27675
"1799",12202,"Mississippi Silverside",51,24,54,"",27458
"1800",12202,"Mississippi Silverside",85,24,54,"",27459
"1801",12224,"Mississippi Silverside",75,6,36,"",27928
"1802",12221,"Mississippi Silverside",59,894,924,"",27830
"1803",12212,"Mississippi Silverside",58,124,154,"",27584
"1804",12224,"Mississippi Silverside",85,6,36,"",27915
"1805",12217,"Mississippi Silverside",60,0,2,"",27709
"1806",12224,"Mississippi Silverside",67,6,36,"",27930
"1807",12224,"Mississippi Silverside",78,6,36,"",27925
"1808",12212,"Mississippi Silverside",47,124,154,"",27591
"1809",12174,"Mississippi Silverside",66,0,27,"",27240
"1810",12225,"Mississippi Silverside",62,70,100,"",27962
"1811",12184,"Mississippi Silverside",65,30,60,"",27370
"1812",12212,"Mississippi Silverside",55,124,154,"",27587
"1813",12225,"Mississippi Silverside",50,70,100,"",27952
"1814",12202,"Mississippi Silverside",63,24,54,"",27461
"1815",12184,"Mississippi Silverside",56,30,60,"",27382
"1816",12221,"Mississippi Silverside",29,894,924,"",27834
"1817",12184,"Mississippi Silverside",53,30,60,"",27386
"1818",12202,"Mississippi Silverside",56,24,54,"",27475
"1819",12212,"Mississippi Silverside",50,124,154,"",27572
"1820",12225,"Mississippi Silverside",78,70,100,"",27939
"1821",12225,"Mississippi Silverside",68,70,100,"",27951
"1822",12221,"Mississippi Silverside",65,894,924,"",27810
"1823",12225,"Mississippi Silverside",60,70,100,"",27950
"1824",12221,"Mississippi Silverside",60,894,924,"",27833
"1825",12225,"Mississippi Silverside",52,70,100,"",27937
"1826",12213,"Mississippi Silverside",53,0,4,"",27597
"1827",12213,"Mississippi Silverside",53,0,4,"",27598
"1828",12216,"Mississippi Silverside",63,201,231,"",27664
"1829",12215,"Mississippi Silverside",44,55,85,"",27658
"1830",12220,"Mississippi Silverside",67,20,50,"",27779
"1831",12197,"Mississippi Silverside",30,0,3,"",27410
"1832",12219,"Mississippi Silverside",80,196,226,"",27735
"1833",12175,"Mississippi Silverside",52,129,159,"",27271
"1834",12225,"Mississippi Silverside",43,70,100,"",27948
"1835",12176,"Mississippi Silverside",56,0,18,"",27305
"1836",12225,"Mississippi Silverside",68,70,100,"",27947
"1837",12214,"Mississippi Silverside",38,90,120,"",27621
"1838",12225,"Mississippi Silverside",84,70,100,"",27957
"1839",12225,"Mississippi Silverside",77,70,100,"",27955
"1840",12167,"Mississippi Silverside",85,144,174,"",27006
"1841",12222,"Mississippi Silverside",80,388,418,"",27852
"1842",12167,"Mississippi Silverside",72,144,174,"",27023
"1843",12222,"Mississippi Silverside",48,388,418,"",27863
"1844",12187,"Mississippi Silverside",74,0,4,"",27390
"1845",12214,"Mississippi Silverside",43,90,120,"",27623
"1846",12175,"Mississippi Silverside",74,129,159,"",27247
"1847",12143,"Mississippi Silverside",61,7,37,"",26688
"1848",12161,"Mississippi Silverside",39,68,98,"",26913
"1849",12219,"Mississippi Silverside",45,196,226,"",27715
"1850",12175,"Mississippi Silverside",55,129,159,"",27250
"1851",12161,"Mississippi Silverside",70,68,98,"",26917
"1852",12214,"Mississippi Silverside",25,90,120,"",27619
"1853",12219,"Mississippi Silverside",98,196,226,"",27716
"1854",12161,"Mississippi Silverside",53,68,98,"",26921
"1855",12192,"Mississippi Silverside",70,0,2,"",27399
"1856",12219,"Mississippi Silverside",57,196,226,"",27732
"1857",12126,"Mississippi Silverside",68,896,926,"",26571
"1858",12214,"Mississippi Silverside",28,90,120,"",27618
"1859",12214,"Mississippi Silverside",36,90,120,"",27602
"1860",12163,"Mississippi Silverside",42,141,171,"",26941
"1861",12176,"Mississippi Silverside",55,0,18,"",27295
"1862",12163,"Mississippi Silverside",66,141,171,"",26936
"1863",12219,"Mississippi Silverside",53,196,226,"",27721
"1864",12176,"Mississippi Silverside",60,0,18,"",27298
"1865",12196,"Mississippi Silverside",47,0,6,"",27407
"1866",12215,"Mississippi Silverside",42,55,85,"",27631
"1867",12223,"Mississippi Silverside",78,71,101,"",27894
"1868",12184,"Mississippi Silverside",72,30,60,"",27364
"1869",12216,"Mississippi Silverside",51,201,231,"",27681
"1870",12182,"Mississippi Silverside",92,0,16,"",27337
"1871",12182,"Mississippi Silverside",43,0,16,"",27343
"1872",12169,"Mississippi Silverside",78,2,28,"",27080
"1873",12163,"Mississippi Silverside",41,141,171,"",26962
"1874",12163,"Mississippi Silverside",45,141,171,"",26937
"1875",12182,"Mississippi Silverside",62,0,16,"",27341
"1876",12198,"Mississippi Silverside",56,100,130,"",27426
"1877",12169,"Mississippi Silverside",75,2,28,"",27072
"1878",12176,"Mississippi Silverside",58,0,18,"",27304
"1879",12215,"Mississippi Silverside",45,55,85,"",27648
"1880",12198,"Mississippi Silverside",59,100,130,"",27423
"1881",12215,"Mississippi Silverside",64,55,85,"",27636
"1882",12216,"Mississippi Silverside",63,201,231,"",27689
"1883",12198,"Mississippi Silverside",58,100,130,"",27412
"1884",12163,"Mississippi Silverside",71,141,171,"",26946
"1885",12177,"Mississippi Silverside",66,0,11,"",27313
"1886",12177,"Mississippi Silverside",99,0,11,"",27310
"1887",12215,"Mississippi Silverside",48,55,85,"",27649
"1888",12223,"Mississippi Silverside",64,71,101,"",27880
"1889",12198,"Mississippi Silverside",70,100,130,"",27429
"1890",12220,"Mississippi Silverside",68,20,50,"",27780
"1891",12215,"Mississippi Silverside",52,55,85,"",27634
"1892",12215,"Mississippi Silverside",47,55,85,"",27652
"1893",12220,"Mississippi Silverside",75,20,50,"",27782
"1894",12216,"Mississippi Silverside",50,201,231,"",27673
"1895",12216,"Mississippi Silverside",68,201,231,"",27665
"1896",12198,"Mississippi Silverside",44,100,130,"",27436
"1897",12216,"Mississippi Silverside",52,201,231,"",27672
"1898",12216,"Mississippi Silverside",55,201,231,"",27670
"1899",12216,"Mississippi Silverside",58,201,231,"",27671
"1900",12223,"Mississippi Silverside",48,71,101,"",27884
"1901",12211,"Mississippi Silverside",58,35,65,"",27563
"1902",12181,"Mississippi Silverside",82,0,14,"",27321
"1903",12216,"Mississippi Silverside",26,201,231,"",27684
"1904",12220,"Mississippi Silverside",60,20,50,"",27770
"1905",12182,"Mississippi Silverside",45,0,16,"",27345
"1906",12220,"Mississippi Silverside",69,20,50,"",27764
"1907",12224,"Mississippi Silverside",64,6,36,"",27910
"1908",12216,"Mississippi Silverside",54,201,231,"",27667
"1909",12225,"Mississippi Silverside",63,70,100,"",27934
"1910",12221,"Mississippi Silverside",86,894,924,"",27819
"1911",12223,"Mississippi Silverside",57,71,101,"",27895
"1912",12216,"Mississippi Silverside",50,201,231,"",27676
"1913",12170,"Mississippi Silverside",62,510,540,"",27118
"1914",12182,"Mississippi Silverside",45,0,16,"",27349
"1915",12214,"Mississippi Silverside",43,90,120,"",27630
"1916",12199,"Mississippi Silverside",71,0,12,"",27452
"1917",12219,"Mississippi Silverside",61,196,226,"",27738
"1918",12170,"Mississippi Silverside",48,510,540,"",27108
"1919",12170,"Mississippi Silverside",47,510,540,"",27117
"1920",12220,"Mississippi Silverside",54,20,50,"",27761
"1921",12220,"Mississippi Silverside",47,20,50,"",27776
"1922",12185,"Mississippi Silverside",42,1,3,"",27387
"1923",12220,"Mississippi Silverside",63,20,50,"",27763
"1924",12170,"Mississippi Silverside",60,510,540,"",27109
"1925",12217,"Mississippi Silverside",71,0,2,"",27708
"1926",12221,"Mississippi Silverside",71,894,924,"",27828
"1927",12202,"Mississippi Silverside",57,24,54,"",27480
"1928",12183,"Mississippi Silverside",36,0,5,"",27354
"1929",12183,"Mississippi Silverside",44,0,5,"",27355
"1930",12184,"Mississippi Silverside",68,30,60,"",27358
"1931",12184,"Mississippi Silverside",45,30,60,"",27384
"1932",12202,"Mississippi Silverside",72,24,54,"",27483
"1933",12165,"Mississippi Silverside",70,0,2,"",27005
"1934",12184,"Mississippi Silverside",62,30,60,"",27366
"1935",12221,"Mississippi Silverside",75,894,924,"",27831
"1936",12202,"Mississippi Silverside",70,24,54,"",27476
"1937",12221,"Mississippi Silverside",58,894,924,"",27809
"1938",12202,"Mississippi Silverside",56,24,54,"",27474
"1939",12221,"Mississippi Silverside",59,894,924,"",27820
"1940",12221,"Mississippi Silverside",61,894,924,"",27817
"1941",12167,"Mississippi Silverside",70,144,174,"",27014
"1942",12202,"Mississippi Silverside",59,24,54,"",27472
"1943",12221,"Mississippi Silverside",50,894,924,"",27836
"1944",12221,"Mississippi Silverside",84,894,924,"",27824
"1945",12215,"Mississippi Silverside",44,55,85,"",27645
"1946",12221,"Mississippi Silverside",89,894,924,"",27818
"1947",12184,"Mississippi Silverside",57,30,60,"",27360
"1948",12221,"Mississippi Silverside",57,894,924,"",27822
"1949",12221,"Mississippi Silverside",52,894,924,"",27816
"1950",12176,"Mississippi Silverside",53,0,18,"",27297
"1951",12224,"Mississippi Silverside",57,6,36,"",27926
"1952",12199,"Mississippi Silverside",55,0,12,"",27445
"1953",12215,"Mississippi Silverside",63,55,85,"",27632
"1954",12225,"Mississippi Silverside",65,70,100,"",27945
"1955",12176,"Mississippi Silverside",53,0,18,"",27302
"1956",12215,"Mississippi Silverside",54,55,85,"",27637
"1957",12215,"Mississippi Silverside",50,55,85,"",27654
"1958",12184,"Mississippi Silverside",69,30,60,"",27374
"1959",12219,"Mississippi Silverside",70,196,226,"",27733
"1960",12219,"Mississippi Silverside",56,196,226,"",27717
"1961",12219,"Mississippi Silverside",89,196,226,"",27714
"1962",12223,"Mississippi Silverside",68,71,101,"",27875
"1963",12220,"Mississippi Silverside",70,20,50,"",27773
"1964",12187,"Mississippi Silverside",82,0,4,"",27391
"1965",12219,"Mississippi Silverside",90,196,226,"",27726
"1966",12219,"Mississippi Silverside",58,196,226,"",27724
"1967",12219,"Mississippi Silverside",64,196,226,"",27730
"1968",12222,"Mississippi Silverside",51,388,418,"",27853
