EventID,StationCode,Datetime,SampleDate,WaterTemp,SpecificConductance,Conductivity,Turbidity,DO,pH,Secchi,Tide,WeatherCode,VegetationRank,SubstrateCode,HabitatType,MicrocystisRank,MethodCode,GearCode,GearConditionCode,SampleAltered,FieldComments,Flag_WQ,Comment_WQ,Duplicated
9768,PCS,6/21/2022 11:20,6/21/2022,24.2,273,269,24.8,7.9,8.2,0.37,Flood,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,AM = Amanda Maguire,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9769,PCS,6/22/2022 8:33,6/22/2022,24.5,256,254,21,8.04,8.11,0.37,Flood,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,Sonia Miller=SM,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9770,PCS,6/23/2022 9:30,6/23/2022,25.1,244,244,21.3,8.09,8.24,0.33,Low,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,KR = Katie Rein,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9771,PCS,6/24/2022 8:31,6/24/2022,24.8,232,231,19.7,7.53,8.23,0.4,Ebb,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9794,PCS,6/27/2022 13:30,6/27/2022,27.5,229,240,26.2,8.71,8.69,0.32,Low,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9795,PCS,6/28/2022 8:25,6/28/2022,25.1,216,216,21.7,7.56,8.67,0.39,Ebb,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9796,PCS,6/29/2022 8:20,6/29/2022,24.8,209,209,21.9,7.59,8.49,0.35,Ebb,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9797,PCS,6/30/2022 9:05,6/30/2022,23.6,201,196,18,7.75,8.32,0.31,High,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9845,PCS,10/3/2022 9:05,10/3/2022,20.7,230,211,23.6,7.07,7.74,0.29,Low,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9846,PCS,10/4/2022 11:07,10/4/2022,22,216,203,35.8,7.6,7.63,0.25,Flood,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9847,PCS,10/5/2022 8:40,10/5/2022,20.5,217,198,26.9,6.98,7.44,0.28,Flood,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9848,PCS,10/6/2022 8:25,10/6/2022,20.7,215,197,29.2,6.83,7.78,0.27,Ebb,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,Smushed HCH added to + count,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9849,PCS,10/7/2022 8:45,10/7/2022,21,204,188,28.6,6.9,7.78,0.28,Ebb,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9865,PCS,10/10/2022 12:11,10/10/2022,24,203,199,22.4,7.9,7.97,0.37,Ebb,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9866,PCS,10/11/2022 9:30,10/11/2022,21.6,206,192,28,7.1,7.81,0.32,Ebb,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9868,PCS,10/12/2022 6:58,10/12/2022,20.5,203,185,28.2,7.16,7.83,0.28,Flood,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9869,PCS,10/13/2022 7:51,10/13/2022,19.9,210,196,30,7.3,7.8,0.26,Flood,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9870,PCS,10/14/2022 8:26,10/14/2022,19.7,254,229,23.4,7.31,7.51,0.27,Flood,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9871,PCS,10/17/2022 8:33,10/17/2022,18.1,212,184,25.2,7.65,7.63,0.32,Flood,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9872,PCS,10/18/2022 11:05,10/18/2022,18.8,213,188,21.6,7.97,7.96,0.29,Flood,CLD,1,NA,NA,NA,FKTR,FKTR,1,NA,"""YSI from another group. Turbidity in FNU""","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9873,PCS,10/19/2022 11:43,10/19/2022,21,217,201,21.7,7.98,7.76,0.31,Ebb,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9874,PCS,10/20/2022 8:25,10/20/2022,18.5,218,191,19.8,7.16,7.42,0.35,Ebb,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9875,PCS,10/21/2022 7:37,10/21/2022,18.6,214,187,22.3,6.99,7.36,0.39,Flood,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9884,PCS,10/24/2022 12:30,10/24/2022,17.2,222,189,24.3,8.73,7.84,0.32,Flood,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9886,PCS,10/26/2022 8:24,10/26/2022,15.9,225,186,21.9,7.73,7.7,0.33,Ebb,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9887,PCS,10/27/2022 7:03,10/27/2022,15.2,230,187,25.3,7.55,7.68,0.32,Flood,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9888,PCS,10/28/2022 8:00,10/28/2022,15.1,240,195,22.7,7.37,7.69,0.31,Flood,CLR,2,NA,NA,NA,FKTR,FKTR,2,NA,"From data sheet: ""ACHN escaped from the mammal escape door""","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9889,PCS,10/31/2022 10:58,10/31/2022,16,248,206,18.1,8.81,7.81,0.41,Flood,CLD,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9890,PCS,11/1/2022 8:34,11/1/2022,15,244,198,24.5,8.51,7.8,0.34,Low,CLD,1,NA,NA,NA,FKTR,FKTR,1,NA,"Data sheet tide: ""Slack""","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9891,PCS,11/2/2022 8:29,11/2/2022,14,239,189,24.1,8.46,7.84,0.27,Low,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,CNB: Christine N Brown,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9892,PCS,11/3/2022 12:52,11/3/2022,13.8,237,187,27.9,8.51,7.75,0.23,Flood,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9893,PCS,11/4/2022 7:27,11/4/2022,12.5,237,181,21.5,7.92,7.68,0.39,Ebb,CLD,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9894,PCS,11/7/2022 12:29,11/7/2022,13.7,317,248,22.5,7.52,7.65,0.31,Flood,CLD,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9895,PCS,11/8/2022 9:35,11/8/2022,12.8,299,229,12.5,7.81,7.49,0.47,Ebb,CLD,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9896,PCS,11/9/2022 9:17,11/9/2022,12.2,295,223,11.3,8.05,7.63,0.5,Flood,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9897,PCS,11/10/2022 8:30,11/10/2022,11.7,295,220,11.1,7.99,7.56,0.59,Flood,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,3","NA,NA,NA,NA,NA,NA,Secchi",not duplicated
9905,PCS,11/14/2022 13:05,11/14/2022,12.6,296,226,16.9,9.17,7.77,0.57,Ebb,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9906,PCS,11/15/2022 13:48,11/15/2022,11.5,328,244,14.2,9.62,7.91,NA,Flood,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,No secchi,"1,1,1,1,1,1,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
9907,PCS,11/16/2022 11:09,11/16/2022,11.5,303,225,12.4,9.36,7.82,0.53,Flood,CLR,1,NA,NA,NA,FKTR,FKTR,2,NA,Adult salmon escaped from middle section of fyke - patched,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9908,PCS,11/17/2022 9:44,11/17/2022,10.7,308,223,13.8,9.17,7.72,0.48,Flood,CLR,1,NA,NA,NA,FKTR,FKTR,2,NA,Unknown fish escaped from middle of fyke. Patched hole,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9909,PCS,11/18/2022 9:23,11/18/2022,10.6,313,227,13.2,9.12,7.76,0.58,Flood,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,"Repositioned fyke, pulled upstream ~4ft.","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9910,PCS,11/21/2022 10:26,11/21/2022,9.9,316,225,13,9.69,7.79,0.47,Low,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9911,PCS,11/21/2022 14:17,11/21/2022,11.1,315,231,15,9.84,7.78,0.56,Flood,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,Pulled due to sea lion activity near fyke. Fyke in water for 4 hours.,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9921,PCS,11/30/2022 10:52,11/30/2022,9.2,454,317,11.2,8.52,7.8,0.52,Flood,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,Drove down to STTD to check the sealion presence. No detection so set the trap back (Wed).,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9922,PCS,12/1/2022 9:22,12/1/2022,8.9,460,314,13.5,9.28,7.87,0.53,Flood,RAN,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9923,PCS,12/2/2022 9:56,12/2/2022,8.2,451,307,9.8,9.26,7.76,0.71,Flood,FOG,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,3","NA,NA,NA,NA,NA,NA,Secchi",not duplicated
9931,PCS,12/5/2022 10:00,12/5/2022,8.7,491,338,3.2,9.6,7.62,NA,Slack,CLD,1,NA,NA,NA,FKTR,FKTR,1,NA,"Too clear for secchi >1m, Took temp reading after set.","1,1,1,1,1,1,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
9932,PCS,12/6/2022 11:06,12/6/2022,9.3,478,335,8.7,9.76,7.59,NA,Ebb,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,"Too clear for secchi, saw family of otters nearby fyke eating fish.","1,1,1,1,1,1,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
9933,PCS,12/7/2022 9:13,12/7/2022,8.8,479,331,13.3,9.26,7.58,0.58,Ebb,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9934,PCS,12/8/2022 9:23,12/8/2022,8.8,491,339,13.2,9.25,7.67,0.72,High,CLD,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,3","NA,NA,NA,NA,NA,NA,Secchi",not duplicated
9935,PCS,12/9/2022 9:26,12/9/2022,9,503,349,13.1,9.43,7.62,0.61,High,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,3","NA,NA,NA,NA,NA,NA,Secchi",not duplicated
9936,PCS,12/12/2022 9:20,12/12/2022,8.9,439,304,16.7,8.27,7.57,0.36,Flood,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9937,PCS,12/13/2022 12:31,12/13/2022,9.5,439,309,19.4,7.84,7.43,0.35,Ebb,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9938,PCS,12/14/2022 10:16,12/14/2022,8.2,453,308,13.7,6.52,7.28,0.49,High,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,Family of otters seen near fyke. No catch.,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9939,PCS,12/15/2022 9:48,12/15/2022,8.1,446,302,11.6,5.12,7.45,0.51,Flood,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,BKS in middle of fyke,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9940,PCS,12/16/2022 9:31,12/16/2022,7.8,428,288,7.7,6.13,7.26,NA,Ebb,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,Too shallow/clear for secchi. No catch.,"1,1,1,1,1,1,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
9951,PCS,12/21/2022 11:24,12/21/2022,7.7,451,302,9.5,8.81,7.34,0.87,Flood,FOG,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,3","NA,NA,NA,NA,NA,NA,Secchi",not duplicated
9953,PCS,12/22/2022 9:24,12/22/2022,7.6,458,305,7.1,8.38,7.32,NA,Ebb,FOG,1,NA,NA,NA,FKTR,FKTR,1,NA,Too clear/shallow for secchi. No catch.,"1,1,1,1,1,1,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
9954,PCS,12/23/2022 9:26,12/23/2022,7.6,468,313,7.1,8.62,7.32,NA,Ebb,CLD,2,NA,NA,NA,FKTR,FKTR,1,NA,Too clear/shallow for secchi. No catch,"1,1,1,1,1,1,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
9955,PCS,12/27/2022 11:06,12/27/2022,8.3,496,337,20.9,8.36,7.82,0.35,Flood,RAN,2,NA,NA,NA,FKTR,FKTR,1,NA,Very windy,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9956,PCS,12/28/2022 12:38,12/28/2022,8.9,520,359,7.3,7.34,7.78,0.59,Ebb,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,We caught fish!,"1,1,1,1,1,1,3","NA,NA,NA,NA,NA,NA,Secchi",not duplicated
9957,PCS,12/29/2022 10:08,12/29/2022,8.5,490,335,13.2,7.24,7.82,0.45,Flood,RAN,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9958,PCS,12/30/2022 9:51,12/30/2022,9.1,462,332,12.4,7.52,7.78,0.53,Flood,RAN,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9990,PCS,1/23/2023 15:34,1/23/2023,8.6,297,204,137.5,10.62,7.65,0.06,Overtopping,CLR,2,NA,NA,NA,FKTR,FKTR,1,Y,"Had to remove much debris before setting. On first drop off, not middle.","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9991,PCS,1/24/2023 14:54,1/24/2023,8.4,349,238,122.7,9.53,7.67,0.09,Overtopping,CLR,NA,NA,NA,NA,FKTR,FKTR,1,Y,Fyke pushed in but not all the way to main channel due to water height,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9992,PCS,1/25/2023 14:16,1/25/2023,8.6,372,255,106.3,8.58,7.56,0.09,Overtopping,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
9993,PCS,1/26/2023 14:21,1/26/2023,9.3,396,277,92.5,8.47,7.86,0.08,Overtopping,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,Pulled day early because we saw a sealion.,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10046,PCS,2/15/2023 10:56,2/15/2023,9.8,709,504,28.1,9.79,7.93,0.31,Flood,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10047,PCS,2/16/2023 10:34,2/16/2023,9.6,751,531,25.2,10.05,7.99,0.3,Flood,CLD,2,NA,NA,NA,FKTR,FKTR,1,NA,Pulled fyke due to sea lion presence while checking,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10048,PCS,2/21/2023 13:15,2/21/2023,11.7,713,532,29.4,9.81,8.07,0.27,Ebb,CLD,2,NA,NA,NA,FKTR,FKTR,1,NA,Very windy.,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10049,PCS,2/22/2023 12:30,2/22/2023,11.3,741,548,26.4,9.89,8.05,0.23,Ebb,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10052,PCS,2/23/2023 12:28,2/23/2023,10.1,752,538,26,9.92,8.02,0.31,Ebb,CLD,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10051,PCS,2/24/2023 11:20,2/24/2023,9,772,536,26.7,10.47,8.06,0.31,Ebb,CLD,1,NA,NA,NA,FKTR,FKTR,1,NA,Caught sea lion (dead).,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10100,PCS,3/27/2023 16:44,3/27/2023,13.4,304,236,74.2,9.17,7.66,0.13,Overtopping,CLD,2,NA,NA,NA,FKTR,FKTR,2,Y,Fixed fyke and installed mammal excluder. Not in middle of Toe Drain,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10101,PCS,3/28/2023 12:28,3/28/2023,12.2,368,278,75.2,9.05,7.78,0.15,Overtopping,RAN,1,NA,NA,NA,FKTR,FKTR,1,Y,Fyke not in the middle of channel,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10102,PCS,3/29/2023 12:12,3/29/2023,10.8,407,297,54.9,9.6,7.96,0.17,Overtopping,CLD,2,NA,NA,NA,FKTR,FKTR,1,Y,Fyke not in middle of channel,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10103,PCS,3/30/2023 10:06,3/30/2023,10.9,435,317,61.7,9.77,7.98,0.17,Overtopping,CLR,2,NA,NA,NA,FKTR,FKTR,1,Y,Over bank. Trap wasn't in the middle of the channel,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10108,PCS,4/3/2023 12:02,4/3/2023,13.9,454,378,86,10.12,8.18,0.12,Overtopping,CLR,1,NA,NA,NA,FKTR,FKTR,1,Y,Too deep to go to middle of channel. Very windy,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10109,PCS,4/4/2023 13:45,4/4/2023,13.3,489,379,34.9,10.62,8.36,0.25,Overtopping,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10110,PCS,4/5/2023 12:21,4/5/2023,13.9,512,403,51.7,11.25,8.47,0.24,Overtopping,CLR,1,NA,NA,NA,FKTR,FKTR,1,Y,Too deep to get to center of channel,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10111,PCS,4/6/2023 8:52,4/6/2023,14,522,412,25,11.22,8.48,0.36,Overtopping,CLR,2,NA,NA,NA,FKTR,FKTR,1,Y,Fyke not in the middle of channel,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10112,PCS,4/7/2023 11:44,4/7/2023,14.9,528,426,22.5,10.9,8.51,0.41,Overtopping,CLD,2,NA,NA,NA,FKTR,FKTR,1,Y,Trap is not in middle of channel,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10133,PCS,4/10/2023 11:20,4/10/2023,18.7,559,491,44.9,9.85,8.35,0.39,OB,CLR,1,NA,NA,NA,FKTR,FKTR,1,Y,Too deep to push to center of the channel,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10134,PCS,4/11/2023 8:20,4/11/2023,18.4,567,496,18.2,8.57,8.29,0.32,Overtopping,CLR,1,NA,NA,NA,FKTR,FKTR,1,Y,Fyke not in middle of channel.,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10135,PCS,4/12/2023 9:00,4/12/2023,17.7,574,494,17.3,8.5,8.33,0.42,Overtopping,CLR,2,NA,NA,NA,FKTR,FKTR,1,Y,Moved fyke upstream. Trap not in middle of channel.,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10136,PCS,4/13/2023 11:04,4/13/2023,16.2,586,487,23.3,9.08,8.34,0.35,Overtopping,CLR,1,NA,NA,NA,FKTR,FKTR,1,Y,Fyke was not in middle of channel when pulled to check.,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10142,PCS,4/17/2023 12:38,4/17/2023,17.2,655,558,20.6,8.71,8.3,0.23,Low,CLD,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10144,PCS,4/19/2023 10:07,4/19/2023,16.5,665,558,23.4,8.87,8.26,0.39,Ebb,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10145,PCS,4/20/2023 10:44,4/20/2023,17.3,688,587,22.7,9.14,8.29,0.4,Ebb,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10146,PCS,4/21/2023 10:05,4/21/2023,17.9,701,606,22.6,8.89,8.25,0.41,Ebb,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10158,PCS,4/24/2023 9:33,4/24/2023,20.6,722,661,20.6,7.74,8.18,0.41,High,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10159,PCS,4/25/2023 12:08,4/25/2023,21.3,722,672,19.8,7.61,8.07,0.49,Ebb,CLR,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10160,PCS,4/26/2023 9:49,4/26/2023,21.2,736,683,18.6,6.72,7.96,0.49,High,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10162,PCS,4/28/2023 10:58,4/28/2023,23.4,766,744,18.7,6.66,7.86,0.37,Flood,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10171,PCS,5/1/2023 11:11,5/1/2023,20,651,589,27.1,6.68,7.81,NA,Flood,CLD,1,NA,NA,NA,FKTR,FKTR,1,NA,Secchi was forgotten.,"1,1,1,1,1,1,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
10172,PCS,5/2/2023 11:59,5/2/2023,19,687,608,23.6,6.6,7.8,0.39,Low,CLD,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10173,PCS,5/3/2023 10:40,5/3/2023,18.8,679,598,27.4,6.45,7.75,0.27,Ebb,CLD,2,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10174,PCS,5/4/2023 9:55,5/4/2023,18,670,581,24,5.96,7.67,0.38,Ebb,CLD,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10175,PCS,5/5/2023 11:31,5/5/2023,17.8,587,507,32.2,6.47,7.66,0.2,Ebb,CLD,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10189,PCS,5/8/2023 9:29,5/8/2023,17.4,526,450,34.5,6.76,7.66,0.24,Ebb,CLD,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10190,PCS,5/9/2023 10:51,5/9/2023,18.2,474,412,51.7,6.22,7.63,0.18,Ebb,CLD,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10191,PCS,5/10/2023 11:33,5/10/2023,18.5,484,424,43.2,7.5,7.76,0.15,Ebb,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10192,PCS,5/11/2023 11:59,5/11/2023,19.9,483,436,35.3,6.91,7.79,0.24,Ebb,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
10193,PCS,5/12/2023 12:00,5/12/2023,20.9,507,467,30.4,7.31,7.85,0.25,High,CLR,1,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
