"","OrganismCode","EventID","StationCode","Datetime","SampleDate","WaterTemp","SpecificConductance","Conductivity","Turbidity","DO","pH","Secchi","WeatherCode","VegetationRank","MicrocystisRank","MethodCode","GearCode","GearConditionCode","SampleAltered","SampleDate2","year","month","SampleID","Count","ï..OrganismID","OrganismCode.y","FishCode","Code_UCDAVIS","CommonName","Category","Species","Genus","Family","Order","Class","Phylum","Native","State.Status","Federal.Status","Status.Abrev","LifeStage","FishDiet","Legend_Clams","Legend_Fish_Color_hex","Legend_Fish","Legend_Macro","Legend_Meso","Analy","Analy2","CN","Season"
"2720","STB",10174,"PCS","5/4/2023 9:55","5/4/2023",18,670,581,24,5.96,7.67,0.38,"CLD",1,NA,"FKTR","FKTR",1,NA,2023-05-04,2023,5,"20230504_0955_PCS_STB",0,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Spring"
"2721","STB",10259,"PCS","6/9/2023 10:09","6/9/2023",21.8,675,634,44.3,5.72,7.75,0.24,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-06-09,2023,6,"20230609_1009_PCS_STB",2,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Summer"
"2722","STB",10229,"PCS","6/2/2023 10:15","6/2/2023",22.6,726,692,40,4.92,7.69,0.25,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-06-02,2023,6,"20230602_1015_PCS_STB",0,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Summer"
"2723","STB",10378,"PCS","2023-10-24 08:17:00","2023-10-24",18.6,215,189,27.8,7.36,7.45,0.34,"FOG",2,NA,"FKTR","FKTR",1,NA,2023-10-24,2023,10,"20231024_0817_PCS_STB",2,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Fall"
"2724","STB",10172,"PCS","5/2/2023 11:59","5/2/2023",19,687,608,23.6,6.6,7.8,0.39,"CLD",2,NA,"FKTR","FKTR",1,NA,2023-05-02,2023,5,"20230502_1159_PCS_STB",1,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Spring"
"2725","STB",10159,"PCS","4/25/2023 12:08","4/25/2023",21.3,722,672,19.8,7.61,8.07,0.49,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-04-25,2023,4,"20230425_1208_PCS_STB",0,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Spring"
"2726","STB",10201,"PCS","5/17/2023 11:02","5/17/2023",25.3,647,651,22.3,6.27,7.66,0.33,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-05-17,2023,5,"20230517_1102_PCS_STB",0,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Spring"
"2727","STB",10285,"PCS","6/28/2023 10:13","6/28/2023",22.7,694,663,36.5,7.12,8,0.28,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-06-28,2023,6,"20230628_1013_PCS_STB",4,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Summer"
"2728","STB",10049,"PCS","2/22/2023 12:30","2/22/2023",11.3,741,548,26.4,9.89,8.05,0.23,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-02-22,2023,2,"20230222_1230_PCS_STB",0,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Winter"
"2729","STB",10288,"PCS","5/24/2023 9:31","5/24/2023",22.3,727,689,29.7,6.18,7.83,0.27,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-05-24,2023,5,"20230524_0931_PCS_STB",1,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Spring"
"2730","STB",10144,"PCS","4/19/2023 10:07","4/19/2023",16.5,665,558,23.4,8.87,8.26,0.39,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-04-19,2023,4,"20230419_1007_PCS_STB",0,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Spring"
"2731","STB",10190,"PCS","5/9/2023 10:51","5/9/2023",18.2,474,412,51.7,6.22,7.63,0.18,"CLD",1,NA,"FKTR","FKTR",1,NA,2023-05-09,2023,5,"20230509_1051_PCS_STB",2,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Spring"
"2732","STB",10103,"PCS","3/30/2023 10:06","3/30/2023",10.9,435,317,61.7,9.77,7.98,0.17,"CLR",2,NA,"FKTR","FKTR",1,"Y",2023-03-30,2023,3,"20230330_1006_PCS_STB",1,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Spring"
"2733","STB",10428,"PCS","2023-12-05 12:02:00","2023-12-05",12.6,353,269,20,7.18,7.38,0.4,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-12-05,2023,12,"20231205_1202_PCS_STB",1,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Fall"
"2734","STB",10284,"PCS","6/27/2023 8:52","6/27/2023",21.1,699,647,36.3,6.83,7.98,0.23,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-06-27,2023,6,"20230627_0852_PCS_STB",3,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Summer"
"2735","STB",10051,"PCS","2/24/2023 11:20","2/24/2023",9,772,536,26.7,10.47,8.06,0.31,"CLD",1,NA,"FKTR","FKTR",1,NA,2023-02-24,2023,2,"20230224_1120_PCS_STB",0,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Winter"
"2736","STB",10135,"PCS","4/12/2023 9:00","4/12/2023",17.7,574,494,17.3,8.5,8.33,0.42,"CLR",2,NA,"FKTR","FKTR",1,"Y",2023-04-12,2023,4,"20230412_0900_PCS_STB",0,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Spring"
"2737","STB",10203,"PCS","5/19/2023 12:13","5/19/2023",25.2,743,747,19.2,5.79,7.73,0.34,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-05-19,2023,5,"20230519_1213_PCS_STB",5,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Spring"
"2738","STB",10101,"PCS","3/28/2023 12:28","3/28/2023",12.2,368,278,75.2,9.05,7.78,0.15,"RAN",1,NA,"FKTR","FKTR",1,"Y",2023-03-28,2023,3,"20230328_1228_PCS_STB",1,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Spring"
"2739","STB",10110,"PCS","4/5/2023 12:21","4/5/2023",13.9,512,403,51.7,11.25,8.47,0.24,"CLR",1,NA,"FKTR","FKTR",1,"Y",2023-04-05,2023,4,"20230405_1221_PCS_STB",1,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Spring"
"2740","STB",10348,"PCS","2023-10-03 12:42:00","2023-10-03",22.2,659,624,30.7,8,8.07,0.21,"CLR",2,NA,"FKTR","FKTR",NA,NA,2023-10-03,2023,10,"20231003_1242_PCS_STB",2,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Fall"
"2741","STB",10191,"PCS","5/10/2023 11:33","5/10/2023",18.5,484,424,43.2,7.5,7.76,0.15,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-05-10,2023,5,"20230510_1133_PCS_STB",1,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Spring"
"2742","STB",10430,"PCS","2023-12-07 09:50:00","2023-12-07",10.9,511,373,15.9,6.29,7.42,0.54,"CLD",2,NA,"FKTR","FKTR",1,NA,2023-12-07,2023,12,"20231207_0950_PCS_STB",1,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Fall"
"2743","STB",10452,"PCS","2023-12-29 10:01:00","2023-12-29",11.4,509,376,18.3,4.9,7.24,0.38,"CLD",2,NA,"FKTR","FKTR",1,NA,2023-12-29,2023,12,"20231229_1001_PCS_STB",2,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Fall"
"2744","STB",9993,"PCS","1/26/2023 14:21","1/26/2023",9.3,396,277,92.5,8.47,7.86,0.08,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-01-26,2023,1,"20230126_1421_PCS_STB",1,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Winter"
"2745","STB",10415,"PCS","2023-11-29 10:29:00","2023-11-29",10,364,259,12.8,9.3,7.74,0.57,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-11-29,2023,11,"20231129_1029_PCS_STB",8,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Fall"
"2746","STB",10261,"PCS","6/13/2023 9:59","6/13/2023",21.6,704,658,43.7,5.89,7.78,0.22,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-06-13,2023,6,"20230613_0959_PCS_STB",0,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Summer"
"2747","STB",10267,"PCS","6/22/2023 13:00","6/22/2023",23,769,740,28.3,6.17,7.96,0.3,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-06-22,2023,6,"20230622_1300_PCS_STB",0,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Summer"
"2748","STB",10366,"PCS","2023-10-19 09:13:00","2023-10-19",19.6,214,192,33.7,7.3,7.66,0.18,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-10-19,2023,10,"20231019_0913_PCS_STB",6,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Fall"
"2749","STB",10136,"PCS","4/13/2023 11:04","4/13/2023",16.2,586,487,23.3,9.08,8.34,0.35,"CLR",1,NA,"FKTR","FKTR",1,"Y",2023-04-13,2023,4,"20230413_1104_PCS_STB",0,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Spring"
"2750","STB",10111,"PCS","4/6/2023 8:52","4/6/2023",14,522,412,25,11.22,8.48,0.36,"CLR",2,NA,"FKTR","FKTR",1,"Y",2023-04-06,2023,4,"20230406_0852_PCS_STB",0,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Spring"
"2751","STB",10047,"PCS","2/16/2023 10:34","2/16/2023",9.6,751,531,25.2,10.05,7.99,0.3,"CLD",2,NA,"FKTR","FKTR",1,NA,2023-02-16,2023,2,"20230216_1034_PCS_STB",0,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Winter"
"2752","STB",10364,"PCS","2023-10-17 07:24:00","2023-10-17",18.5,207,181,34.9,7.25,7.18,0.27,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-10-17,2023,10,"20231017_0724_PCS_STB",3,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Fall"
"2753","STB",10287,"PCS","6/30/2023 7:25","6/30/2023",22.7,482,460,29.5,6.15,7.91,0.29,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-06-30,2023,6,"20230630_0725_PCS_STB",0,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Summer"
"2754","STB",10367,"PCS","2023-10-20 08:37:00","2023-10-20",19.8,212,191,32.3,7.36,7.67,0.24,"CLD",2,NA,"FKTR","FKTR",NA,NA,2023-10-20,2023,10,"20231020_0837_PCS_STB",1,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Fall"
"2755","STB",10146,"PCS","4/21/2023 10:05","4/21/2023",17.9,701,606,22.6,8.89,8.25,0.41,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-04-21,2023,4,"20230421_1005_PCS_STB",1,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Spring"
"2756","STB",10160,"PCS","4/26/2023 9:49","4/26/2023",21.2,736,683,18.6,6.72,7.96,0.49,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-04-26,2023,4,"20230426_0949_PCS_STB",0,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Spring"
"2757","STB",10380,"PCS","2023-10-26 08:03:00","2023-10-26",16.6,223,187,29.2,7.77,7.41,0.24,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-10-26,2023,10,"20231026_0803_PCS_STB",1,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Fall"
"2758","STB",10369,"PCS","2023-10-22 08:42:00","2023-10-22",18.9,212,188,35.9,7.49,7.63,0.27,"CLD",2,NA,"FKTR","FKTR",1,NA,2023-10-22,2023,10,"20231022_0842_PCS_STB",1,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Fall"
"2759","STB",10429,"PCS","2023-12-06 10:26:00","2023-12-06",11.2,422,310,30.8,6.75,7.28,0.31,"CLD",2,NA,"FKTR","FKTR",1,NA,2023-12-06,2023,12,"20231206_1026_PCS_STB",2,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Fall"
"2760","STB",10256,"PCS","6/6/2023 9:54","6/6/2023",22.2,736,697,33.9,4.98,7.75,0.28,"CLD",2,NA,"FKTR","FKTR",1,NA,2023-06-06,2023,6,"20230606_0954_PCS_STB",0,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Summer"
"2761","STB",10431,"PCS","2023-12-08 10:57:00","2023-12-08",10.7,572,416,11.4,6.06,7.26,0.53,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-12-08,2023,12,"20231208_1057_PCS_STB",1,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Fall"
"2762","STB",10264,"PCS","6/16/2023 10:29","6/16/2023",23.5,740,719,28.8,5.24,7.81,0.3,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-06-16,2023,6,"20230616_1029_PCS_STB",1,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Summer"
"2763","STB",10224,"PCS","5/25/2023 10:03","5/25/2023",21.3,711,661,32.3,6.41,7.86,0.24,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-05-25,2023,5,"20230525_1003_PCS_STB",3,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Spring"
"2764","STB",10265,"PCS","6/20/2023 8:59","6/20/2023",21.7,774,725,31.7,5.96,7.87,0.28,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-06-20,2023,6,"20230620_0859_PCS_STB",0,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Summer"
"2765","STB",10450,"PCS","2023-12-27 13:25:00","2023-12-27",11.2,498,367,22.9,4.73,7.41,0.4,"CLD",2,NA,"FKTR","FKTR",1,NA,2023-12-27,2023,12,"20231227_1325_PCS_STB",1,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Fall"
"2766","STB",10368,"PCS","2023-10-21 08:03:00","2023-10-21",19.1,214,190,34.7,7.34,7.57,0.27,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-10-21,2023,10,"20231021_0803_PCS_STB",3,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Fall"
"2767","STB",10416,"PCS","2023-11-30 09:55:00","2023-11-30",9.9,372,265,16.5,9.25,7.7,0.49,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-11-30,2023,11,"20231130_0955_PCS_STB",3,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Fall"
"2768","STB",10381,"PCS","2023-10-27 08:50:00","2023-10-27",16.3,234,195,27.4,7.57,7.62,0.31,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-10-27,2023,10,"20231027_0850_PCS_STB",1,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Fall"
"2769","STB",10441,"PCS","2023-12-22 11:17:00","2023-12-22",12.1,546,411,17.8,4.7,7.42,0.4,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-12-22,2023,12,"20231222_1117_PCS_STB",1,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Fall"
"2770","STB",10200,"PCS","5/16/2023 11:30","5/16/2023",24.3,579,572,25.9,6.22,7.7,0.28,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-05-16,2023,5,"20230516_1130_PCS_STB",1,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Spring"
"2771","STB",10263,"PCS","6/15/2023 10:19","6/15/2023",23.3,734,709,30.6,5.53,7.84,0.27,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-06-15,2023,6,"20230615_1019_PCS_STB",4,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Summer"
"2772","STB",10227,"PCS","5/31/2023 10:04","5/31/2023",21,811,749,33.9,7.33,8.01,0.25,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-05-31,2023,5,"20230531_1004_PCS_STB",0,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Spring"
"2773","STB",10162,"PCS","4/28/2023 10:58","4/28/2023",23.4,766,744,18.7,6.66,7.86,0.37,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-04-28,2023,4,"20230428_1058_PCS_STB",0,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Spring"
"2774","STB",9992,"PCS","1/25/2023 14:16","1/25/2023",8.6,372,255,106.3,8.58,7.56,0.09,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-01-25,2023,1,"20230125_1416_PCS_STB",2,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Winter"
"2775","STB",10384,"PCS","2023-10-31 13:43:00","2023-10-31",15.7,267,216,43.5,8.35,7.75,0.24,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-10-31,2023,10,"20231031_1343_PCS_STB",3,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Fall"
"2776","STB",10451,"PCS","2023-12-28 08:33:00","2023-12-28",11,512,375,20.2,4.89,7.39,0.37,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-12-28,2023,12,"20231228_0833_PCS_STB",1,480,"238","STRBAS","SB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass","Fall"
