"","OrganismCode","EventID","StationCode","Datetime","SampleDate","WaterTemp","SpecificConductance","Conductivity","Turbidity","DO","pH","Secchi","WeatherCode","VegetationRank","MicrocystisRank","MethodCode","GearCode","GearConditionCode","SampleAltered","SampleDate2","year","month","SampleID","Count","OrganismID","OrganismCode.y","FishCode","Code_UCDAVIS","CommonName","Category","Species","Genus","Family","Order","Class","Phylum","Native","State.Status","Federal.Status","Status.Abrev","LifeStage","FishDiet","Legend_Clams","Legend_Fish_Color_hex","Legend_Fish","Legend_Macro","Legend_Meso","Analy","Analy2","CN","Season"
"3513","SPB",10232,"STTD","6/1/2023 8:53","6/1/2023",19.6,733,658,33.5,6.61,7.91,0.26,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-06-01,2023,6,"20230601_0853_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Summer"
"3514","SPB",10056,"STTD","2/24/2023 10:11","2/24/2023",8.4,670,458,49.4,11.02,8.16,0.16,"CLD",2,NA,"RSTR","RSTR8",1,NA,2023-02-24,2023,2,"20230224_1011_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Winter"
"3515","SPB",10219,"STTD","5/24/2023 8:21","5/24/2023",20.6,338,309,13.5,8.57,8.64,0.54,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-05-24,2023,5,"20230524_0821_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Spring"
"3516","SPB",10207,"STTD","5/18/2023 9:40","5/18/2023",22.6,547,521,36.4,4.61,7.69,0.2,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-05-18,2023,5,"20230518_0940_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Spring"
"3517","SPB",10018,"STTD","2/2/2023 10:34","2/2/2023",6.7,470,305,91.8,9.18,7.57,0.12,"CLD",2,NA,"RSTR","RSTR8",1,NA,2023-02-02,2023,2,"20230202_1034_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Winter"
"3518","SPB",10031,"STTD","2/9/2023 10:05","2/9/2023",10.2,622,445,38.2,8.57,7.68,0.22,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-02-09,2023,2,"20230209_1005_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Winter"
"3519","SPB",9998,"STTD","1/24/2023 12:58","1/24/2023",8.1,284,192,130.6,9.6,7.57,0.08,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-01-24,2023,1,"20230124_1258_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Winter"
"3520","SPB",10044,"STTD","2/16/2023 9:38","2/16/2023",9.5,715,503,21,9.81,7.97,0.3,"CLD",2,NA,"RSTR","RSTR8",1,NA,2023-02-16,2023,2,"20230216_0938_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Winter"
"3521","SPB",10236,"STTD","6/7/2023 8:25","6/7/2023",18.8,235,207,15.5,7.91,8.58,0.56,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-06-07,2023,6,"20230607_0825_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Summer"
"3522","SPB",10155,"STTD","4/26/2023 8:18","4/26/2023",20.8,722,664,16.3,7.01,8.02,0.47,"CLR",1,NA,"RSTR","RSTR8",1,NA,2023-04-26,2023,4,"20230426_0818_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Spring"
"3523","SPB",10000,"STTD","1/25/2023 12:54","1/25/2023",8.2,333,226,102.3,8.53,7.48,0.1,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-01-25,2023,1,"20230125_1254_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Winter"
"3524","SPB",10220,"STTD","5/25/2023 8:54","5/25/2023",20.6,354,324,16.8,8.64,8.64,0.42,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-05-25,2023,5,"20230525_0854_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Spring"
"3525","SPB",10065,"STTD","3/9/2023 10:01","3/9/2023",10.5,692,500,27.8,9.87,8.1,0.3,"CLD",2,NA,"RSTR","RSTR8",2,NA,2023-03-09,2023,3,"20230309_1001_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Spring"
"3526","SPB",10235,"STTD","6/6/2023 8:46","6/6/2023",19.6,257,231,19.5,7.93,8.68,0.42,"CLD",2,NA,"RSTR","RSTR8",1,NA,2023-06-06,2023,6,"20230606_0846_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Summer"
"3527","SPB",10205,"STTD","5/16/2023 9:30","5/16/2023",22.3,556,528,39.1,4.23,7.62,0.23,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-05-16,2023,5,"20230516_0930_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Spring"
"3528","SPB",10157,"STTD","4/28/2023 9:26","4/28/2023",22.7,761,727,16.7,6.54,7.91,0.44,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-04-28,2023,4,"20230428_0926_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Spring"
"3529","SPB",10206,"STTD","5/17/2023 9:18","5/17/2023",22.8,567,544,36.6,3.74,7.53,0.22,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-05-17,2023,5,"20230517_0918_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Spring"
"3530","SPB",10017,"STTD","2/1/2023 10:30","2/1/2023",6.1,448,286,101,9.62,7.59,0.11,"CLR",3,NA,"RSTR","RSTR8",2,NA,2023-02-01,2023,2,"20230201_1030_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Winter"
"3531","SPB",10106,"STTD","4/4/2023 10:15","4/4/2023",12.3,459,348,34,9.9,8.2,0.22,"CLR",2,NA,"RSTR","RSTR8",2,NA,2023-04-04,2023,4,"20230404_1015_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Spring"
"3532","SPB",10280,"STTD","6/28/2023 9:22","6/28/2023",21.1,205,190,19.7,8.13,8.78,0.51,"CLR",2,NA,"RSTR","RSTR8",2,NA,2023-06-28,2023,6,"20230628_0922_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Summer"
"3533","SPB",9995,"STTD","1/23/2023 12:26","1/23/2023",7.4,221,147,114.3,10.78,7.5,0.11,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-01-23,2023,1,"20230123_1226_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Winter"
"3534","SPB",10149,"STTD","4/18/2023 9:05","4/18/2023",15.8,657,543,20,8.47,8.23,0.35,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-04-18,2023,4,"20230418_0905_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Spring"
"3535","SPB",10279,"STTD","6/27/2023 10:37","6/27/2023",21.4,205,191,21.3,8.51,8.88,0.33,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-06-27,2023,6,"20230627_1037_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Summer"
"3536","SPB",10179,"STTD","5/4/2023 8:10","5/4/2023",18,690,598,23.6,5.79,7.76,0.34,"CLD",2,NA,"RSTR","RSTR8",1,NA,2023-05-04,2023,5,"20230504_0810_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Spring"
"3537","SPB",10059,"STTD","3/1/2023 10:31","3/1/2023",7.2,698,460,38.4,11.02,8.06,0.24,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-03-01,2023,3,"20230301_1031_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Spring"
"3538","SPB",10233,"STTD","6/2/2023 9:10","6/2/2023",20.2,769,699,25.7,6.33,7.9,0.31,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-06-02,2023,6,"20230602_0910_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Summer"
"3539","SPB",10281,"STTD","6/29/2023 11:58","6/29/2023",22.2,205,194,19.6,7.77,8.79,0.55,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-06-29,2023,6,"20230629_1158_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Summer"
"3540","SPB",10061,"STTD","3/3/2023 10:43","3/3/2023",8.1,668,453,66.1,10.38,7.95,0.16,"CLR",3,NA,"RSTR","RSTR8",2,NA,2023-03-03,2023,3,"20230303_1043_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Spring"
"3541","SPB",10221,"STTD","5/26/2023 9:05","5/26/2023",20.3,442,403,22.3,7.72,8.34,0.38,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-05-26,2023,5,"20230526_0905_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Spring"
"3542","SPB",10282,"STTD","6/30/2023 8:56","6/30/2023",22.3,194,184,16.5,7.61,8.88,0.54,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-06-30,2023,6,"20230630_0856_STTD_SPB",0,471,"975","SPOBAS","SPB","Spotted Bass","Fish","punctulatus","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Spotted Bass","Fish Larvae","Fish Larvae","fish","fish","Spotted Bass","Summer"
"3543","SPLT",10055,"STTD","2/23/2023 10:57","2/23/2023",9.7,720,510,23.5,10.44,8.09,0.33,"CLD",2,NA,"RSTR","RSTR8",1,NA,2023-02-23,2023,2,"20230223_1057_STTD_SPLT",0,469,"974","SPLITT","ST","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail","Winter"
"3544","SPLT",10207,"STTD","5/18/2023 9:40","5/18/2023",22.6,547,521,36.4,4.61,7.69,0.2,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-05-18,2023,5,"20230518_0940_STTD_SPLT",2014,469,"974","SPLITT","ST","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail","Spring"
"3545","SPLT",10093,"STTD","3/27/2023 13:37","3/27/2023",13.2,285,220,57.9,9.43,7.62,0.11,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-03-27,2023,3,"20230327_1337_STTD_SPLT",0,469,"974","SPLITT","ST","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail","Spring"
"3546","SPLT",10042,"STTD","2/14/2023 10:43","2/14/2023",11.4,666,493,16.4,9.04,7.83,0.34,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-02-14,2023,2,"20230214_1043_STTD_SPLT",0,469,"974","SPLITT","ST","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail","Winter"
"3547","SPLT",10275,"STTD","6/20/2023 11:02","6/20/2023",21.4,228,212,19,7.55,8.12,0.44,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-06-20,2023,6,"20230620_1102_STTD_SPLT",29,469,"974","SPLITT","ST","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail","Summer"
"3548","SPLT",10054,"STTD","2/22/2023 11:20","2/22/2023",10.6,719,522,15,10.39,8.1,0.35,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-02-22,2023,2,"20230222_1120_STTD_SPLT",0,469,"974","SPLITT","ST","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail","Winter"
"3549","SPLT",9995,"STTD","1/23/2023 12:26","1/23/2023",7.4,221,147,114.3,10.78,7.5,0.11,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-01-23,2023,1,"20230123_1226_STTD_SPLT",0,469,"974","SPLITT","ST","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail","Winter"
"3550","SPLT",10195,"STTD","5/9/2023 9:30","5/9/2023",18,551,477,30.1,6.15,7.66,0.24,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-05-09,2023,5,"20230509_0930_STTD_SPLT",219,469,"974","SPLITT","ST","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail","Spring"
"3551","SPLT",10106,"STTD","4/4/2023 10:15","4/4/2023",12.3,459,348,34,9.9,8.2,0.22,"CLR",2,NA,"RSTR","RSTR8",2,NA,2023-04-04,2023,4,"20230404_1015_STTD_SPLT",2,469,"974","SPLITT","ST","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail","Spring"
"3552","SPLT",9996,"STTD","1/23/2023 14:26","1/23/2023",7.7,226,151,127.8,10.81,7.52,0.1,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-01-23,2023,1,"20230123_1426_STTD_SPLT",0,469,"974","SPLITT","ST","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail","Winter"
"3553","SPLT",10097,"STTD","3/29/2023 10:20","3/29/2023",10.8,368,268,52.1,9.46,7.85,0.16,"RAN",2,NA,"RSTR","RSTR8",1,NA,2023-03-29,2023,3,"20230329_1020_STTD_SPLT",0,469,"974","SPLITT","ST","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail","Spring"
"3554","SPLT",10032,"STTD","2/10/2023 11:14","2/10/2023",10.7,646,470,30.5,8.53,7.77,0.27,"CLR",3,NA,"RSTR","RSTR8",2,NA,2023-02-10,2023,2,"20230210_1114_STTD_SPLT",0,469,"974","SPLITT","ST","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail","Winter"
"3555","SPLT",10219,"STTD","5/24/2023 8:21","5/24/2023",20.6,338,309,13.5,8.57,8.64,0.54,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-05-24,2023,5,"20230524_0821_STTD_SPLT",594,469,"974","SPLITT","ST","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail","Spring"
"3556","SPLT",10237,"STTD","6/8/2023 12:47","6/8/2023",21.4,470,438,20.8,7.11,7.93,0.48,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-06-08,2023,6,"20230608_1247_STTD_SPLT",150,469,"974","SPLITT","ST","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail","Summer"
"3557","SPLT",10043,"STTD","2/15/2023 10:10","2/15/2023",10.3,683,490,21,9.26,7.86,0.35,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-02-15,2023,2,"20230215_1010_STTD_SPLT",0,469,"974","SPLITT","ST","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail","Winter"
"3558","SPLT",10060,"STTD","3/2/2023 10:57","3/2/2023",7.5,648,431,81.7,10.68,8.09,0.11,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-03-02,2023,3,"20230302_1057_STTD_SPLT",0,469,"974","SPLITT","ST","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail","Spring"
"3559","SPLT",10064,"STTD","3/8/2023 10:43","3/8/2023",10.2,663,475,28.1,9.8,8.02,0.29,"CLR",2,NA,"RSTR","RSTR8",2,NA,2023-03-08,2023,3,"20230308_1043_STTD_SPLT",0,469,"974","SPLITT","ST","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail","Spring"
"3560","SPLT",10276,"STTD","6/21/2023 8:59","6/21/2023",21,201,186,11.4,8.46,8.68,0.51,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-06-21,2023,6,"20230621_0859_STTD_SPLT",6,469,"974","SPLITT","ST","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail","Summer"
"3561","SPLT",10198,"STTD","5/12/2023 10:35","5/12/2023",19.7,502,450,35.1,6,7.77,0.25,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-05-12,2023,5,"20230512_1035_STTD_SPLT",1237,469,"974","SPLITT","ST","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail","Spring"
"3562","SPLT",10045,"STTD","2/17/2023 11:03","2/17/2023",9.2,731,510,16.7,10.18,8.02,0.33,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-02-17,2023,2,"20230217_1103_STTD_SPLT",0,469,"974","SPLITT","ST","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail","Winter"
"3563","SPLT",10061,"STTD","3/3/2023 10:43","3/3/2023",8.1,668,453,66.1,10.38,7.95,0.16,"CLR",3,NA,"RSTR","RSTR8",2,NA,2023-03-03,2023,3,"20230303_1043_STTD_SPLT",0,469,"974","SPLITT","ST","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail","Spring"
"3564","SPLT",10177,"STTD","5/2/2023 9:58","5/2/2023",18.8,680,599,23.5,6.28,7.82,0.3,"CLD",2,NA,"RSTR","RSTR8",1,NA,2023-05-02,2023,5,"20230502_0958_STTD_SPLT",1,469,"974","SPLITT","ST","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail","Spring"
"3565","SPLT",10018,"STTD","2/2/2023 10:34","2/2/2023",6.7,470,305,91.8,9.18,7.57,0.12,"CLD",2,NA,"RSTR","RSTR8",1,NA,2023-02-02,2023,2,"20230202_1034_STTD_SPLT",0,469,"974","SPLITT","ST","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail","Winter"
"3566","SPLT",10277,"STTD","6/22/2023 13:43","6/22/2023",22.1,223,210,15,8.43,8.54,0.53,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-06-22,2023,6,"20230622_1343_STTD_SPLT",7,469,"974","SPLITT","ST","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail","Summer"
