SampleID_key,SampleID_frp,VisitNo,QAQC,GearType,GearTypeAbbreviation,Habitat,SeineCode,TowDirection,HabitatMorphology,DepthOfWater,CableOut,LengthOfTrawl,Width,Netter,StartTime,EndTime,Duration,PercentOpen,DepthOfSample,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,NetMeterSerial,NetMeterStart,NetMeterEnd,Volts,DutyCycle,Amps,PulseRate,VolumeEstimated,SeineDeploymentType,GearDetail,Silt,Sand,Gravel,Cobble,Boulder,Organics,MassOfStandardLow,MassOfStandardHigh,QuestionableData,VegetationInSample,FlowType,DragMethod,NetNumber,CodEnd,CodEndPercent,GpsUnit,GpsAccuracy,DepthSource,Comments
12312,LAMOPE01-BROA-02FEB2023,7312,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 5.7,,, ,,08:27,, , , , 38.031763, 121.838429, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , NOT PAIRED. GPS 5; ACCURACY 3M. CODE 2: DEPTH. ALL HOLES IN LAM03 REPAIRED YESTERDAY
12313,LAMOPE02-BROA-02FEB2023,7313,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 2.6,,, ,,08:50,, , , , 38.044829, 121.846553, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , NOT PAIRED. GPS 5; ACCURACY 2M. 
12314,LAMOPE03-BROA-02FEB2023,7314,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 3.5,,, ,,09:17,, , , , 38.052573, 121.849001, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , NOT PAIRED. GPS 5; ACCURACY 2M. CODE 2: DEPTH
12315,LAMOPE04-WINT-02FEB2023,7315,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 3.5,,, ,,09:40,, , , , 38.05269, 121.854722, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , NOT PAIRED. GPS 5; ACCURACY 3M. VERY STRONG CURRENT. CODE 2: DEPTH AND NET GOT SHAPED WEIRDLY BECAUSE OF CURRENT
12316,LAMOPE05-WINT-02FEB2023,7316,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 1,,, ,,10:02,, , , , 38.051769, 121.851131, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , NOT PAIRED. GPS 5; ACCURACY 2M. 
12317,LAMOPE06-WINT-02FEB2023,7317,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 2.8,,, ,,10:30,, , , , 38.047749, 121.851606, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , NOT PAIRED. GPS 5; ACCURACY 2M. 
12318,LAMOPE01-DECK-08FEB2023,7318,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 1.2,,, ,,07:44,, , , , 38.084277, 121.723997, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , NOT PAIRED. GPS 5; ACCURACY 2M. COD END ~25% FULL OF MUD/DETRITUS
12319,LAMOPE02-HORS-08FEB2023,7319,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 1.8,,, ,,08:43,, , , , 38.080553, 121.729004, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 1-33%, , , , NOT PAIRED. GPS 5; ACCURACY 2M. 
12320,LAMOPE03-HORS-08FEB2023,7320,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 3.7,,, ,,09:05,, , , , 38.082879, 121.730635, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, Garmin 5, 7, , NOT PAIRED. GPS 5; ACCURACY 7M. CODE 2 - DEPTH
12321,LAMOPE04-WTIB-08FEB2023,7321,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 2.5,,, ,,10:02,, , , , 38.095206, 121.591541, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 1-33%, , , , NOT PAIRED. GPS 5; ACCURACY 2M. DOMINANT VEGETATION IN NET: EGERIA; CERDEM; CAROLINA FANWORT; TRACE; PICS
12322,LAMOPE05-WTIB-08FEB2023,7322,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 1.3,,, ,,10:44,, , , , 38.096114, 121.589807, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 34-66%, , , , NOT PAIRED. GPS 5; ACCURACY 2M. A LOT OF VEG - CODE 2. 
12323,LAMOPE06-WTIB-08FEB2023,7323,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 1.8,,, ,,11:37,, , , , 38.096381, 121.588315, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 1-33%, , , , NOT PAIRED. GPS 5; ACCURACY 2M.
12324,LAMOPE07-BROW-08FEB2023,7324,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 2.5,,, ,,12:40,, , , , 38.032552, 121.857327, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 1-33%, , , , NOT PAIRED. GPS 5; ACCURACY 2M. UNID SHRIMP - BROKEN ROSTRUM
12325,LAMOPE08-BROW-08FEB2023,7325,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , ,,, ,,13:44,, , , , 38.039324, 121.864605, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , NOT PAIRED. GPS: PHONE GPS. CODE 2 - DEPTH. No depth recorded; but volume is at max - ED 10AUG2023
12326,LAMOPE09-BROW-08FEB2023,7326,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 3,,, ,,14:10,, , , , 38.03919, 121.857677, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , NOT PAIRED. GPS 5; ACCURACY 2M. CODE 2 - WEIRD TWIST/NET WRAPPED AROUND LINE BUT NOT A TOTAL TWIST; NARROW POSSIBLY CODE 3 BUT NOT REDOING DUE TO TIME CONSTRAINTS.
12327,LAMOPE10-CHIP-08FEB2023,7327,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 1.4,,, ,,14:44,, , , , 38.055937, 121.932234, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , NOT PAIRED. GPS 5; ACCURACY 2M. 
12328,LAMOPE11-HONK-08FEB2023,7328,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 2.3,,, ,,14:59,, , , , 38.073625, 121.932065, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , NOT PAIRED. GPS 5; ACCURACY 2M. 
12329,LAMOPE12-HONK-08FEB2023,7329,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 1.7,,, ,,15:16,, , , , 38.077105, 121.90784, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , NOT PAIRED. GPS 5; ACCURACY 2M. 
12330,LAMOPE13-CHIP-08FEB2023,7330,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 2.5,,, ,,15:32,, , , , 38.067256, 121.91267, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , NOT PAIRED. GPS 5; ACCURACY 4M. 
12331,LAMOPE14-CHIP-08FEB2023,7331,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 1.2,,, ,,15:44,, , , , 38.064156, 121.911284, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , NOT PAIRED. GPS 5; ACCURACY 4M. CHISAL-F COLLECTED FOR UCD
12332,LAMOPE15-HONK-08FEB2023,7332,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 5.3,,, ,,16:04,, , , , 38.058493, 121.904973, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , NOT PAIRED. GPS 5; ACCURACY 2M. CODE 2 DUE TO DEPTH
12361,LAMOPE01-TULE-28FEB2023,7341,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 2.4,,, ,,08:15,, , , , 38.133988, 121.994968, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 2M. NOT PAIRED.
12362,LAMOPE02-TULE-28FEB2023,7342,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 2,,, ,,08:40,, , , , 38.127465, 121.987033, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 2M. NOT PAIRED.
12363,LAMOPE03-TULE-28FEB2023,7343,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 2.4,,, ,,09:05,, , , , 38.121734, 121.982853, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, Garmin 5, 2, ,  NOT PAIRED.
12364,LAMOPE04-GRIZ-28FEB2023,7344,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 2,,, ,,09:30,, , , , 38.133383, 122.007262, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , CODE 2 = CONDITIONS; NOT FINISHING GRIZZLY BECAUSE OF CONDITIONS (TOO CHOPPY/ROUGH). GPS 5; ACCURACY 2M. NOT PAIRED.
12365,LAMOPE05-RYER-28FEB2023,7345,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 1.3,,, ,,10:22,, , , , 38.082984, 122.007132, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , UNID CLAM - STEPPED ON. GPS 5; ACCURACY 2M. NOT PAIRED.
12366,LAMOPE06-RYER-28FEB2023,7346,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 1.9,,, ,,10:45,, , , , 38.089013, 122.019887, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 2M. NOT PAIRED.
12367,LAMOPE07-RYER-28FEB2023,7347,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 2.4,,, ,,11:06,, , , , 38.086035, 122.019642, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 2M. NOT PAIRED.
12368,LAMOPE08-WING-28FEB2023,7348,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 0.6,,, ,,12:15,, , , , 38.214344, 122.039479, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS #5 accuracy 2m
12369,LAMOPE09-WING-28FEB2023,7349,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 0.7,,, ,,12:57,, , , , 38.217038, 122.034527, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 2M. NOT PAIRED. 
12370,LAMOPE10-WING-28FEB2023,7350,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 1.3,,, ,,13:22,, , , , 38.220774, 122.043359, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 2M. NOT PAIRED.
12371,LAMOPE11-PEYT-28FEB2023,7351,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 3.3,,, ,,13:33,, , , , 38.220918, 122.043939, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 2M. NOT PAIRED
12372,LAMOPE12-PEYT-28FEB2023,7352,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 4.5,,, ,,14:11,, , , , 38.223295, 122.032035, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 2M. NOT PAIRED.
12373,LAMOPE13-PEYT-28FEB2023,7353,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 0.9,,, ,,14:28,, , , , 38.2082, 122.034395, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 2M. NOT PAIRED.
12374,LAMOPE01-WTIB-02MAR2023,7354,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 6.9,,, ,,08:48,, , , , 38.095843, 121.592125, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , CODE 2 - DEPTH. GPS 5; ACCURACY 2M. NOT PAIRED
12375,LAMOPE02-WTIB-02MAR2023,7355,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 8.2,,, ,,09:06,, , , , 38.094484, 121.587976, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 2M. NOT PAIRED. CODE 2 - DEPTH
12376,LAMOPE03-WTIB-02MAR2023,7356,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 1.6,,, ,,09:46,, , , , 38.095792, 121.586405, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,1, , 1-33%, , , , GPS 5; ACCURACY 2M. NOT PAIRED. 
12377,BEASEI01-HORS-02MAR2023,7357,true,Seine,BEASEI,, 1. No twists; snags; or tears, 2= against flow, , 1.1,,10.5, 8.75,,10:47,, , , , 38.097354, 121.709718, , , ,,,,,, ,, Crew Members, , , , , , , , , , false, , ,,1, , 0%, , , , GPS 5; ACCURACY 2M. NOT PAIRED.
12378,BEASEI02-HORS-02MAR2023,7358,true,Seine,BEASEI,, 1. No twists; snags; or tears, 2= against flow, , 0.95,,10.5, 15,,11:38,, , , , 38.08442, 121.734377, , , ,,,,,, ,, Crew Members, , , , , , , , , , false, , ,,1, , 1-33%, , , , GPS 5; ACCURACY 2M. NOT PAIRED. REDSHI BEING TAKEN BACK FOR BETTER ID
12379,LAMOPE04-HORS-02MAR2023,7359,true,Seine,LAMOPE,, 3. Complete twist; snag; or large tear, 2= against flow, , ,,, ,,12:25,, , , , 38.082982, 121.729777, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,1, , , , , , GPS 5; ACCURACY 2M. NOT PAIRED. HUGE HOLE IN COD END.
12380,LAMOPE05-HORS-02MAR2023,7360,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 1.2,,, ,,12:47,, , , , 38.083763, 121.723609, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 1-33%, , , , GPS 5; ACCURACY 2M. NOT PAIRED. 
12381,LAMOPE06-DECK-02MAR2023,7361,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 1.4,,, ,,13:06,, , , , 38.084295, 121.724026, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 2M. NOT PAIRED.
12382,LAMOPE07-HORS-02MAR2023,7362,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 8.6,,, ,,13:57,, , , , 38.082293, 121.716995, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 2M. NOT PAIRED. CODE 2: DEPTH. LAST LAMPARA FOR HORS; LARGE HOLE IN MONOFILAMENT CANNOT USE NET DUE TO MASSIVE HOLE
12383,BEASEI01-LIBE-08MAR2023,7363,true,Seine,BEASEI,, 1. No twists; snags; or tears, 2= against flow, , 1,,11, 15,,07:50,, , , , 38.242036, 121.682167, , , ,,,,,, ,, Crew Members, , , , , , , , , , false, , ,,1, , 1-33%, , , , GPS 5; ACCURACY 2M. NOT PAIRED. 
12384,LAMOPE01-LIBE-08MAR2023,7364,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 1.3,,, ,,08:40,, , , , 38.271996, 121.669031, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 34-66%, , , , GPS 5; ACCURACY 2M. NOT PAIRED.SHRIMP UNID B/C BROKEN ROSTRUMS
12385,BEASEI02-FLYW-08MAR2023,7365,true,Seine,BEASEI,, 2. Partial twist; snag; or tear, 2= against flow, , 0.8,,13, 7,,10:05,, , , , 38.365069, 121.642923, , , ,,,,,, ,, Crew Members, , , , , , , , , , false, , ,,1, , 1-33%, , , , GPS 5; ACCURACY 3M. NOT PAIRED. CODE 2 = NO ACTUAL BEACH; WEIRD DEPLOYMENT METHOD. VEG MOSTLY DEAD TULE. Length calculated from google earth (distance between 38.65072; -121.642926 and 38.365168; -121.642926 : Double check)
12386,LAMOPE02-FLYW-08MAR2023,7366,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 0.9,,, ,,11:16,, , , , 38.362298, 121.642792, , , ,,,,,, ,, Crew Members and Boat, , , , , , , , , , false, , ,,3, , 1-33%, , , , GPS 5; ACCURACY 2M. NOT PAIRED. 
12387,BEASEI03-LIBE-08MAR2023,7367,true,Seine,BEASEI,, 1. No twists; snags; or tears, 2= against flow, , 0.6,,13, 15,,13:18,, , , , 38.266507, 121.691488, , , ,,,,,, ,, Crew Members, , , , , , , , , , false, , ,,1, , 0%, , , , GPS 5; ACCURACY 2M. NOT PAIRED. 
12388,LAMOPE03-LIBE-08MAR2023,7368,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 0.8,,, ,,13:51,, , , , 38.287551, 121.691273, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 1-33%, , , , GPS 5; ACCURACY 2M. NOT PAIRED. CLAM UNID PICS - ID Sphaeriidae ; plikely Musculium DD 2/02/2024
12389,LAMOPE01-WINT-15MAR2023,7369,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 3.2,,, ,,09:07,, , , , 38.03177, 121.842671, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 2M. NOT PAIRED. 
12390,LAMOPE02-WINT-15MAR2023,7370,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 2.1,,, ,,09:35,, , , , 38.036755, 121.845504, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 1-33%, , , , GPS 5. NOT PAIRED. 
12391,LAMOPE03-WINT-15MAR2023,7371,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 2.6,,, ,,09:56,, , , , 38.052002, 121.854518, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 2M. NOT PAIRED. CHANNEL WAS NARROW
12392,LAMOPE04-BROW-15MAR2023,7372,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 2.4,,, ,,10:20,, , , , 38.032635, 121.857042, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 1-33%, , , , GPS 5; ACCURACY 2M. NOT PAIRED. 
12393,LAMOPE05-BROW-15MAR2023,7373,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 5,,, ,,10:53,, , , , 38.038591, 121.863868, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 2M. NOT PAIRED. code 2: deep.
12394,LAMOPE06-BROW-15MAR2023,7374,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 4.1,,, ,,11:06,, , , , 38.038218, 121.861419, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 2M. NOT PAIRED. code 2: depth
12395,LAMOPE07-CHIP-15MAR2023,7375,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 1.6,,, ,,11:43,, , , , 38.0532, 121.932045, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 1-33%, , , , GPS#5; accuracy: 3m; 
12401,LAMOPE08-HONK-15MAR2023,7381,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 2,,, ,,12:10,, , , , 38.075546, 121.930123, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 3M. NOT PAIRED.
12402,LAMOPE09-HONK-15MAR2023,7382,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 2.1,,, ,,12:31,, , , , 38.074482, 121.917406, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 1-33%, , , , GPS 5; ACCURACY 3M. NOT PAIRED. 
12403,LAMOPE10-CHIP-15MAR2023,7383,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 1.9,,, ,,12:55,, , , , 38.061236, 121.90928, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 3M. NOT PAIRED.
12404,LAMOPE11-CHIP-15MAR2023,7384,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 2.2,,, ,,13:14,, , , , 38.06171, 121.909967, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 3M. NOT PAIRED. 
12405,LAMOPE12-HONK-15MAR2023,7385,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 5.5,,, ,,13:43,, , , , 38.05487, 121.895271, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 3M. NOT PAIRED. Code 2: Depth
12406,LAMOPE13-BROA-15MAR2023,7386,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 8.3,,, ,,14:10,, , , , 38.062048, 121.849328, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 3M. NOT PAIRED. CODE 2 B/C OF DEPTH; WIND BLEW US OVER THE NET
12407,LAMOPE14-BROA-15MAR2023,7387,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 5.5,,, ,,14:26,, , , , 38.0474, 121.842021, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 5M. NOT PAIRED. code 2: Depth
12408,LAMOPE15-BROA-15MAR2023,7388,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 4.6,,, ,,14:41,, , , , 38.032914, 121.839406, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 4M. NOT PAIRED. code 2: depth
12421,LAMOPE01-STAI-17MAR2023,7401,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 7.2,,, ,,09:25,, , , , 38.317758, 121.667412, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 1-33%, , , , GPS 5; ACCURACY 5M. NOT PAIRED. VERY HIGH FLOW. code 2: depth
12422,LAMOPE02-STAI-17MAR2023,7402,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 7.4,,, ,,09:46,, , , , 38.329053, 121.679236, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 2M. NOT PAIRED. VERY HIGH FLOW. code 2: depth
12423,LAMOPE03-STAI-17MAR2023,7403,true,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 2= against flow, , 4.7,,, ,,10:05,, , , , 38.321763, 121.686929, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 7M. NOT PAIRED. VERY HIGH FLOW; NET WAS VERY NARROWLY OPENED. code 2: depth
12424,BEASEI01-LOWE-17MAR2023,7404,true,Seine,BEASEI,, 2. Partial twist; snag; or tear, 2= against flow, , 0.7,,15, 15,,10:35,, , , , 38.329613, 121.680934, , , ,,,,,, ,, Crew Members, , , , , , , , , , false, , ,,2, , 0%, , , , GPS 5; ACCURACY 2M. NOT PAIRED. LOTS OF DEAD SLUGS; NO SECCHI. DEEPINER IN MIDDLE OF AREA SEINED. CONDUCTED ON FLOODPLAIN.
12425,CAST01-LOWE-17MAR2023,7405,true,Cast,CAST0,, , , , ,,, ,AM,11:14,, , , , 38.352385, 121.661029, , , ,,,,,, ,, , , , , , , , , , , false, , ,,, , , , , , GPS 5; ACCURACY 2M. NOT PAIRED. INSIDE. 9 CASTS
12426,CAST02-FLYW-17MAR2023,7406,true,Cast,CAST0,, , , , 1.9,,, ,AM,12:25,, , , , 38.360451, 121.642178, , , ,,,,,, ,, , , , , , , , , , , false, , ,,, , , , , , GPS 5; ACCURACY 2M. NOT PAIRED.CASTS DONE "ON LAND" SINCE SITE COVERED WITH WATER. VERY HIGH FLOW. 3 CASTS
12441,LAMOPE01-GRIZ-20MAR2023,7421,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 2,,, ,,09:54,, , , , 38.136713, 122.00625, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, Garmin 5, 2, , GPS 5; ACCURACY 2M.NOT PAIRED. WATER MOVING DOWNSTREAM BECAUSE OF FLOW
12442,LAMOPE02-GRIZ-20MAR2023,7422,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 2,,, ,,10:16,, , , , 38.12365, 122.001351, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 2;. NOT PAIRED. YSI READING DONE IN BUCKET DUE TO WAVES
12443,LAMOPE03-GRIZ-20MAR2023,7423,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 1.6,,, ,,10:33,, , , , 38.119398, 121.990999, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, Garmin 5, 2, , GPS 5; ACCURACY 2M. 
12444,LAMOPE04-RYER-20MAR2023,7424,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 2.3,,, ,,11:13,, , , , 38.079469, 122.015878, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, Garmin 5, 2, , GPS 5; ACCURACY 2M. NOT PAIRED. UNID NOT BROUGH BACK FROM PREVIOUS SAMPLE MANGLED - UNID 25MM
12445,LAMOPE05-RYER-20MAR2023,7425,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 2.5,,, ,,11:34,, , , , 38.085896, 122.020778, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 2M. NOT PAIRED
12446,LAMOPE06-RYER-20MAR2023,7426,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 2.1,,, ,,11:56,, , , , 38.078129, 122.007459, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,3, , 0%, , , , GPS 5; ACCURACY 2M. NOT PAIRED. 
12447,LAMOPE07-TULE-20MAR2023,7427,true,Seine,LAMOPE,, 1. No twists; snags; or tears, 2= against flow, , 2.9,,, ,,12:35,, , , , 38.122114, 121.983243, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,1, , 0%, , , , GPS 5; ACCURACY 2M. NOT PAIRED. 
12448,CAST01-TULE-20MAR2023,7428,true,Cast,CASTB,, , , , 1.8,,, ,CB;ED;GN;GP,13:02,, , , , 38.116551, 121.981678, , , ,,,,,, ,, , , , , , , , , , , false, , ,,, , , , , , GPS 5; ACCURACY 2M. NOT PAIRED. INSIDE. END TIME 13:10. 3 THROWS OF CAST NET. DEPTH IS 1.8 M.
