FishId,SampleID_key,OrganismId,TotalCatch,PlusCount,IDer,IdDate,PercentSampled,FishCatchNotes,EntryOrder,FishLength,FishWeight,Hai,FinsHai,SkinHai,EyesHai,ParasiteHai,GillsHai,DeformHai,TagYear,TagSerial,AdClip,Mortality,FishLengthComments
15411,13484,469,32,2,,,,,30163,25,,true,0,0,0,0,0,0,,,false,false,
15411,13484,469,32,2,,,,,30164,20,,true,0,0,0,0,0,0,,,false,false,
15411,13484,469,32,2,,,,,30165,23,,true,0,0,0,0,0,0,,,false,false,
15411,13484,469,32,2,,,,,30166,31,,true,0,0,0,0,0,0,,,false,false,
15411,13484,469,32,2,,,,,30167,21,,true,0,0,0,0,0,0,,,false,true,
15411,13484,469,32,2,,,,,30168,24,,true,0,0,0,0,0,0,,,false,true,
15411,13484,469,32,2,,,,,30169,22,,true,0,0,0,0,0,0,,,false,true,
15412,13484,315,6,0,,,,,30170,56,,true,0,0,0,0,0,0,,,false,false,
15412,13484,315,6,0,,,,,30171,75,,true,0,0,0,0,0,0,,,false,false,
15412,13484,315,6,0,,,,,30172,71,,true,0,0,0,0,0,0,,,false,false,
15412,13484,315,6,0,,,,,30173,87,,true,0,0,0,0,0,0,,,false,false,
15412,13484,315,6,0,,,,,30174,67,,true,0,0,0,0,0,0,,,false,false,
15412,13484,315,6,0,,,,,30175,77,,true,0,0,0,0,0,0,,,false,false,
15413,13484,80,1,0,,,,,30176,337,,true,0,0,0,10,0,0,,,false,false,
15414,13486,400,25,0,,,,,30177,62,,true,0,0,0,0,0,0,,,false,false,
15414,13486,400,25,0,,,,,30178,80,,true,0,0,0,0,0,0,,,false,false,
15414,13486,400,25,0,,,,,30179,72,,true,0,0,0,0,0,0,,,false,false,
15414,13486,400,25,0,,,,,30180,51,,true,0,0,0,0,0,0,,,false,false,
15414,13486,400,25,0,,,,,30181,50,,true,0,0,0,0,0,0,,,false,false,
15414,13486,400,25,0,,,,,30182,67,,true,0,0,0,0,0,0,,,false,false,
15414,13486,400,25,0,,,,,30183,48,,true,0,0,0,0,0,0,,,false,false,
15414,13486,400,25,0,,,,,30184,26,,true,0,0,0,0,0,0,,,false,false,
15414,13486,400,25,0,,,,,30185,53,,true,0,0,0,0,0,0,,,false,false,
15414,13486,400,25,0,,,,,30186,21,,true,0,0,0,0,0,0,,,false,false,
15414,13486,400,25,0,,,,,30187,31,,true,0,0,0,0,0,0,,,false,false,
15414,13486,400,25,0,,,,,30188,33,,true,0,0,0,0,0,0,,,false,false,
15414,13486,400,25,0,,,,,30189,28,,true,0,0,0,0,0,0,,,false,false,
15414,13486,400,25,0,,,,,30190,32,,true,0,0,0,0,0,0,,,false,false,
15414,13486,400,25,0,,,,,30191,32,,true,0,0,0,0,0,0,,,false,false,
15414,13486,400,25,0,,,,,30192,35,,true,0,0,0,0,0,0,,,false,false,
15414,13486,400,25,0,,,,,30193,35,,true,0,0,0,0,0,0,,,false,false,
15414,13486,400,25,0,,,,,30194,46,,true,0,0,0,0,0,0,,,false,false,
15414,13486,400,25,0,,,,,30195,36,,true,0,0,0,0,0,0,,,false,false,
15414,13486,400,25,0,,,,,30196,29,,true,0,0,0,0,0,0,,,false,false,
15414,13486,400,25,0,,,,,30197,33,,true,0,0,0,0,0,0,,,false,false,
15414,13486,400,25,0,,,,,30198,34,,true,0,0,0,0,0,0,,,false,false,
15414,13486,400,25,0,,,,,30199,27,,true,0,0,0,0,0,0,,,false,false,
15414,13486,400,25,0,,,,,30200,20,,true,0,0,0,0,0,0,,,false,false,
15414,13486,400,25,0,,,,,30201,54,,true,0,0,0,0,0,0,,,false,false,
15415,13486,535,2,0,,,,,30202,26,,true,0,0,0,0,0,0,,,false,false,
15415,13486,535,2,0,,,,,30203,28,,true,0,0,0,0,0,0,,,false,false,
15416,13486,473,3,0,,,,,30205,63,,true,0,0,0,0,0,0,,,false,false,
15416,13486,473,3,0,,,,,30206,84,,true,0,0,0,0,0,0,,,false,false,
15416,13486,473,3,0,,,,,30207,62,,true,0,0,0,0,0,0,,,false,false,
15417,13486,195,6,6,,,,,,,,,,,,,,,,,,,
15418,13486,469,2,0,,,,,30208,35,,true,0,0,0,0,0,0,,,false,false,
15418,13486,469,2,0,,,,,30209,39,,true,0,0,0,0,0,0,,,false,false,
15419,13486,371,1,1,,,,,,,,,,,,,,,,,,,
15420,13487,469,1109,1079,,,,,30210,31,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30212,26,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30213,24,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30214,27,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30215,28,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30216,33,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30217,29,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30218,33,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30219,28,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30220,28,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30221,32,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30222,25,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30223,28,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30224,29,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30225,27,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30226,27,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30227,25,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30228,31,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30229,24,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30230,24,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30231,24,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30232,22,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30233,26,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30234,28,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30235,41,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30236,32,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30237,29,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30238,28,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30239,24,,true,0,0,0,0,0,0,,,false,false,
15420,13487,469,1109,1079,,,,,30240,35,,true,0,0,0,0,0,0,,,false,false,
15421,13486,506,1,0,,,,,30211,54,,true,0,0,0,0,0,0,,,false,false,
15423,13487,436,3,0,,,,,30243,81,,true,0,0,0,0,0,0,,,false,false,
15423,13487,436,3,0,,,,,30244,96,,true,0,0,0,0,0,0,,,false,false,
15423,13487,436,3,0,,,,,30245,101,,true,0,0,0,0,0,0,,,false,false,
15424,13487,400,2,0,,,,,30246,22,,true,0,0,0,0,0,0,,,false,false,
15424,13487,400,2,0,,,,,30247,22,,true,0,0,0,0,0,0,,,false,false,
15425,13487,371,49,49,,,,,,,,,,,,,,,,,,,
15426,13488,469,9,0,,,,,30248,261,,true,0,0,0,0,0,0,,,false,false,
15426,13488,469,9,0,,,,,30249,46,,true,0,0,0,0,0,0,,,false,false,
15426,13488,469,9,0,,,,,30250,40,,true,0,0,0,0,0,0,,,false,false,
15426,13488,469,9,0,,,,,30251,32,,true,0,0,0,0,0,0,,,false,false,
15426,13488,469,9,0,,,,,30252,42,,true,0,0,0,0,0,0,,,false,false,
15426,13488,469,9,0,,,,,30253,43,,true,0,0,0,0,0,0,,,false,false,
15426,13488,469,9,0,,,,,30254,45,,true,0,0,0,0,0,0,,,false,false,
15426,13488,469,9,0,,,,,30255,58,,true,0,0,0,0,0,0,,,false,false,
15426,13488,469,9,0,,,,,30256,43,,true,0,0,0,0,0,0,,,false,false,
15427,13488,473,13,0,,,,,30257,55,,true,0,0,0,0,0,0,,,false,false,
15427,13488,473,13,0,,,,,30258,72,,true,0,0,0,0,0,0,,,false,false,
15427,13488,473,13,0,,,,,30259,52,,true,0,0,0,0,0,0,,,false,false,
15427,13488,473,13,0,,,,,30260,42,,true,0,0,0,0,0,0,,,false,false,
15427,13488,473,13,0,,,,,30261,67,,true,0,0,0,0,0,0,,,false,false,
15427,13488,473,13,0,,,,,30262,66,,true,0,0,0,0,0,0,,,false,false,
15427,13488,473,13,0,,,,,30263,75,,true,0,0,0,0,0,0,,,false,false,
15427,13488,473,13,0,,,,,30264,39,,true,0,0,0,0,0,0,,,false,false,
15427,13488,473,13,0,,,,,30265,48,,true,0,0,0,0,0,0,,,false,false,
15427,13488,473,13,0,,,,,30266,50,,true,0,0,0,0,0,0,,,false,false,
15427,13488,473,13,0,,,,,30267,51,,true,0,0,0,0,0,0,,,false,false,
15427,13488,473,13,0,,,,,30268,47,,true,0,0,0,0,0,0,,,false,false,
15427,13488,473,13,0,,,,,30269,35,,true,0,0,0,0,0,0,,,false,false,
15428,13488,506,2,0,,,,,30270,31,,true,0,0,0,0,0,0,,,false,false,
15428,13488,506,2,0,,,,,30271,22,,true,0,0,0,0,0,0,,,false,false,
15429,13488,195,14,14,,,,,,,,,,,,,,,,,,,
15430,13488,480,56,26,,,,,30272,34,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30273,36,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30274,39,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30275,38,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30276,39,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30277,38,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30278,27,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30279,29,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30280,24,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30281,35,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30282,35,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30283,33,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30284,36,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30285,30,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30286,37,,true,0,0,0,0,0,0,,,false,true,
15430,13488,480,56,26,,,,,30287,38,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30288,31,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30289,24,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30290,29,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30291,30,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30292,26,,true,0,0,0,0,0,0,,,false,true,
15430,13488,480,56,26,,,,,30293,28,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30294,26,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30295,32,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30296,30,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30297,34,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30298,32,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30299,21,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30300,33,,true,0,0,0,0,0,0,,,false,false,
15430,13488,480,56,26,,,,,30301,23,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30302,53,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30303,52,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30304,39,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30305,39,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30306,65,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30307,32,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30308,65,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30309,52,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30310,54,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30311,58,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30312,33,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30313,44,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30314,42,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30315,42,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30316,23,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30317,22,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30318,70,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30319,62,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30320,51,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30321,46,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30322,45,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30323,49,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30324,59,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30325,51,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30326,59,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30327,48,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30328,33,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30329,52,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30330,63,,true,0,0,0,0,0,0,,,false,false,
15431,13488,400,39,9,,,,,30331,53,,true,0,0,0,0,0,0,,,false,false,
15432,13488,371,1,1,,,,,,,,,,,,,,,,,,,
15434,13488,535,25,0,,,,,30342,42,,true,0,0,0,0,0,0,,,false,false,
15434,13488,535,25,0,,,,,30343,67,,true,0,0,0,0,0,0,,,false,false,
15434,13488,535,25,0,,,,,30344,50,,true,0,0,0,0,0,0,,,false,false,
15434,13488,535,25,0,,,,,30345,45,,true,0,0,0,0,0,0,,,false,false,
15434,13488,535,25,0,,,,,30346,47,,true,0,0,0,0,0,0,,,false,false,
15434,13488,535,25,0,,,,,30347,23,,true,0,0,0,0,0,0,,,false,false,
15434,13488,535,25,0,,,,,30348,43,,true,0,0,0,0,0,0,,,false,false,
15434,13488,535,25,0,,,,,30349,31,,true,0,0,0,0,0,0,,,false,false,
15434,13488,535,25,0,,,,,30350,30,,true,0,0,0,0,0,0,,,false,false,
15434,13488,535,25,0,,,,,30351,22,,true,0,0,0,0,0,0,,,false,false,
15434,13488,535,25,0,,,,,30352,28,,true,0,0,0,0,0,0,,,false,false,
15434,13488,535,25,0,,,,,30353,27,,true,0,0,0,0,0,0,,,false,false,
15434,13488,535,25,0,,,,,30354,30,,true,0,0,0,0,0,0,,,false,false,
15434,13488,535,25,0,,,,,30355,39,,true,0,0,0,0,0,0,,,false,false,
15434,13488,535,25,0,,,,,30356,24,,true,0,0,0,0,0,0,,,false,false,
15434,13488,535,25,0,,,,,30357,25,,true,0,0,0,0,0,0,,,false,false,
15434,13488,535,25,0,,,,,30358,32,,true,0,0,0,0,0,0,,,false,false,
15434,13488,535,25,0,,,,,30359,29,,true,0,0,0,0,0,0,,,false,false,
15434,13488,535,25,0,,,,,30360,31,,true,0,0,0,0,0,0,,,false,false,
15434,13488,535,25,0,,,,,30361,35,,true,0,0,0,0,0,0,,,false,false,
15434,13488,535,25,0,,,,,30362,25,,true,0,0,0,0,0,0,,,false,false,
15434,13488,535,25,0,,,,,30363,27,,true,0,0,0,0,0,0,,,false,false,
15434,13488,535,25,0,,,,,30364,52,,true,0,0,0,0,0,0,,,false,false,
15434,13488,535,25,0,,,,,30365,30,,true,0,0,0,0,0,0,,,false,false,
15434,13488,535,25,0,,,,,30366,38,,true,0,0,0,0,0,0,,,false,false,
15435,13488,110,1,0,,,,,30367,53,,true,0,0,0,0,0,0,,,false,false,
15436,13489,480,5,0,,,,,30368,23,,true,0,0,0,0,0,0,,,false,false,
15436,13489,480,5,0,,,,,30369,28,,true,0,0,0,0,0,0,,,false,false,
15436,13489,480,5,0,,,,,30370,25,,true,0,0,0,0,0,0,,,false,false,
15436,13489,480,5,0,,,,,30371,20,,true,0,0,0,0,0,0,,,false,false,
15436,13489,480,5,0,,,,,30372,20,,true,0,0,0,0,0,0,,,false,false,
15437,13489,469,1,0,,,,,30373,59,,true,0,0,0,0,0,0,,,false,false,
15438,13489,115,1,1,,,,,,,,,,,,,,,,,,,
15439,13490,480,4,0,,,,,30374,32,,true,0,0,0,0,0,0,,,false,false,
15439,13490,480,4,0,,,,,30375,24,,true,0,0,0,0,0,0,,,false,false,
15439,13490,480,4,0,,,,,30376,21,,true,0,0,0,0,0,0,,,false,false,
15439,13490,480,4,0,,,,,30377,24,,true,0,0,0,0,0,0,,,false,true,
15440,13490,115,10,10,,,,,,,,,,,,,,,,,,,
15441,13490,473,1,0,,,,,30378,50,,true,0,0,0,0,0,0,,,false,false,
15442,13491,345,0,0,,,,,,,,,,,,,,,,,,,
15443,13492,115,26,26,,,,,,,,,,,,,,,,,,,
15444,13492,449,1,0,,,,,30379,84,,true,0,0,0,0,0,0,,,false,false,
15445,13493,523,1,0,,,,,30380,148,,true,0,0,0,0,0,0,,,false,false,
15446,13493,115,19,19,,,,,,,,,,,,,,,,,,,
15447,13493,449,1,0,,,,,30381,53,,true,0,0,0,0,0,0,,,false,false,
15448,13494,115,13,13,,,,,,,,,,,,,,,,,,,
15449,13495,473,2,0,,,,,30382,201,,true,0,0,0,0,0,0,,,false,false,
15449,13495,473,2,0,,,,,30383,199,,true,0,0,0,0,0,0,,,false,false,
15450,13495,115,51,51,,,,,,,,,,,,,,,,,,,
15451,13496,480,3,0,,,,,30384,31,,true,0,0,0,0,0,0,,,false,false,
15451,13496,480,3,0,,,,,30385,36,,true,0,0,0,0,0,0,,,false,true,
15451,13496,480,3,0,,,,,30386,32,,true,0,0,0,0,0,0,,,false,false,
15452,13496,523,2,0,,,,,30387,146,,true,0,0,0,0,0,0,,,false,false,
15452,13496,523,2,0,,,,,30388,147,,true,0,0,0,0,0,0,,,false,false,
15453,13496,115,32,32,,,,,,,,,,,,,,,,,,,
15454,13496,473,1,0,,,,,30389,49,,true,0,0,0,0,0,0,,,false,false,
15455,13496,449,1,0,,,,,30390,83,,true,0,0,0,0,0,0,,,false,true,
15456,13501,125,1,1,,,,,,,,,,,,,,,,,,,
15461,12320,345,0,0,,,,,,,,,,,,,,,,,,,
15481,12386,329,1,0,,,,,30401,32,,true,0,0,0,0,0,0,,,false,false,
15501,12394,345,0,0,,,,,,,,,,,,,,,,,,,
15521,13641,480,1,0,,,,,30422,148,,true,0,0,0,0,0,0,,,false,false,
15522,13641,1361,2,0,,,,preserved on ice,30423,59,,true,0,0,0,0,0,0,,FRP23-532,false,false,preserved on ice
15522,13641,1361,2,0,,,,preserved on ice,30424,58,,true,0,0,0,0,0,0,,FRP23-534,false,false,preserved on ice
15523,13367,469,2,0,,,,,33905,15,,true,0,0,0,0,0,0,,FRP23-012,false,false,
15523,13367,469,2,0,,,,,33906,14,,true,0,0,0,0,0,0,,FRP23-012,false,false,
15541,12486,345,1,0,,,,,,,,,,,,,,,,,,,
15561,13448,226,3,3,,,,,,,,,,,,,,,,,,,
15562,13486,480,22,0,,,,,30465,34,,true,0,0,0,0,0,0,,,false,false,
15562,13486,480,22,0,,,,,30466,26,,true,0,0,0,0,0,0,,,false,false,
15562,13486,480,22,0,,,,,30467,31,,true,0,0,0,0,0,0,,,false,false,
15562,13486,480,22,0,,,,,30468,22,,true,0,0,0,0,0,0,,,false,false,
15562,13486,480,22,0,,,,,30469,27,,true,0,0,0,0,0,0,,,false,false,
15562,13486,480,22,0,,,,,30470,25,,true,0,0,0,0,0,0,,,false,false,
15562,13486,480,22,0,,,,,30471,29,,true,0,0,0,0,0,0,,,false,false,
15562,13486,480,22,0,,,,,30472,35,,true,0,0,0,0,0,0,,,false,false,
15562,13486,480,22,0,,,,,30473,24,,true,0,0,0,0,0,0,,,false,false,
15562,13486,480,22,0,,,,,30474,30,,true,0,0,0,0,0,0,,,false,false,
15562,13486,480,22,0,,,,,30475,29,,true,0,0,0,0,0,0,,,false,false,
15562,13486,480,22,0,,,,,30476,31,,true,0,0,0,0,0,0,,,false,false,
15562,13486,480,22,0,,,,,30477,26,,true,0,0,0,0,0,0,,,false,false,
15562,13486,480,22,0,,,,,30478,38,,true,0,0,0,0,0,0,,,false,false,
15562,13486,480,22,0,,,,,30479,34,,true,0,0,0,0,0,0,,,false,false,
15562,13486,480,22,0,,,,,30480,37,,true,0,0,0,0,0,0,,,false,false,
15562,13486,480,22,0,,,,,30481,26,,true,0,0,0,0,0,0,,,false,false,
15562,13486,480,22,0,,,,,30482,34,,true,0,0,0,0,0,0,,,false,false,
15562,13486,480,22,0,,,,,30483,43,,true,0,0,0,0,0,0,,,false,false,
15562,13486,480,22,0,,,,,30484,26,,true,0,0,0,0,0,0,,,false,false,
15562,13486,480,22,0,,,,,30485,31,,true,0,0,0,0,0,0,,,false,false,
15562,13486,480,22,0,,,,,30486,21,,true,0,0,0,0,0,0,,,false,false,
15563,13436,1017,4,0,,,,,30487,18,,true,0,0,0,0,0,0,,FRP23-913,false,false,
15563,13436,1017,4,0,,,,,30488,22,,true,0,0,0,0,0,0,,FRP23-927,false,false,
15563,13436,1017,4,0,,,,,30489,18,,true,0,0,0,0,0,0,,FRP23-928,false,false,
15563,13436,1017,4,0,,,,,30490,20,,true,0,0,0,0,0,0,,FRP23-929,false,false,
15581,13681,15,3,0,,,,,30501,100,,true,0,0,0,0,0,0,,,false,false,
15581,13681,15,3,0,,,,,30502,88,,true,0,0,0,0,0,0,,,false,false,
15581,13681,15,3,0,,,,,30503,93,,true,0,0,0,0,0,0,,,false,false,
15582,13681,480,1,0,,,,,30504,109,,true,0,0,0,0,0,0,,,false,false,
15583,13681,122,13,13,,,,,,,,,,,,,,,,,,,
15584,13681,195,1,1,,,,,,,,,,,,,,,,,,,
15585,13681,115,1,1,,,,,,,,,,,,,,,,,,,
15586,13682,469,1,0,,,,,30505,122,,true,0,0,0,0,0,0,,,false,false,
15587,13682,505,2,0,,,,,30506,100,,true,0,0,0,0,0,0,,,false,false,
15587,13682,505,2,0,,,,,30507,59,,true,0,0,0,0,0,0,,,false,false,
15588,13682,523,1,0,,,,,30508,102,,true,0,0,0,0,0,0,,,false,false,
15589,13682,473,1,0,,,,,30509,103,,true,0,0,0,0,0,0,,,false,false,
15590,13682,15,3,0,,,,,30510,76,,true,0,0,0,0,0,0,,,false,false,
15590,13682,15,3,0,,,,,30511,88,,true,0,0,0,0,0,0,,,false,false,
15590,13682,15,3,0,,,,,30512,69,,true,0,0,0,0,0,0,,,false,false,
15591,13682,480,6,0,,,,,30513,78,,true,0,0,0,0,0,0,,,false,false,
15591,13682,480,6,0,,,,,30514,87,,true,0,0,0,0,0,0,,,false,false,
15591,13682,480,6,0,,,,,30515,90,,true,0,0,0,0,0,0,,,false,false,
15591,13682,480,6,0,,,,,30516,64,,true,0,0,0,0,0,0,,,false,false,
15591,13682,480,6,0,,,,,30517,82,,true,0,0,0,0,0,0,,,false,false,
15591,13682,480,6,0,,,,,30518,78,,true,0,0,0,0,0,0,,,false,false,
15592,13682,122,19,19,,,,,,,,,,,,,,,,,,,
15593,13682,115,4,4,,,,,,,,,,,,,,,,,,,
15594,13682,399,1,1,,,,,,,,,,,,,,,,,,,
15595,13683,15,1,0,,,,,30519,88,,true,0,0,0,0,0,0,,,false,false,
15596,13683,122,24,24,,,,,,,,,,,,,,,,,,,
15597,13684,523,2,0,,,,,30520,114,,true,0,0,0,0,0,0,,,false,false,
15597,13684,523,2,0,,,,,30521,112,,true,0,0,0,0,0,0,,,false,false,
15598,13684,125,1,1,,,,,,,,,,,,,,,,,,,
15599,13685,469,1,0,,,,,30522,285,,true,0,0,0,0,0,0,,,false,false,
15600,13686,523,1,0,,,,,30523,108,,true,0,0,0,0,0,0,,,false,false,
15601,13686,226,2,2,,,,,,,,,,,,,,,,,,,
15602,13686,115,39,39,,,,,,,,,,,,,,,,,,,
15603,13686,125,2,2,,,,,,,,,,,,,,,,,,,
15604,13686,400,4,0,,,,,30524,66,,true,0,0,0,0,0,0,,,false,false,
15604,13686,400,4,0,,,,,30525,98,,true,0,0,0,0,0,0,,,false,false,
15604,13686,400,4,0,,,,,30526,80,,true,0,0,0,0,0,0,,,false,false,
15604,13686,400,4,0,,,,,30527,55,,true,0,0,0,0,0,0,,,false,false,
15605,13686,449,2,0,,,,,30528,68,,true,0,0,0,0,0,0,,,false,false,
15605,13686,449,2,0,,,,,30529,42,,true,0,0,0,0,0,0,,,false,false,
15606,13687,115,1,1,,,,,,,,,,,,,,,,,,,
15607,13688,449,3,0,,,,,30530,56,,true,0,0,0,0,0,0,,,false,false,
15607,13688,449,3,0,,,,,30531,36,,true,0,0,0,0,0,0,,,false,false,
15607,13688,449,3,0,,,,,30532,44,,true,0,0,0,0,0,0,,,false,false,
15608,13688,400,2,0,,,,,30533,61,,true,0,0,0,0,0,0,,,false,false,
15608,13688,400,2,0,,,,,30534,89,,true,0,0,0,0,0,0,,,false,false,
15609,13689,505,1,0,,,,,30535,59,,true,0,0,0,0,0,0,,,false,false,
15610,13690,300,1,1,,,,,,,,,,,,,,,,,,,
15611,13690,523,1,0,,,,,30536,100,,true,0,0,0,0,0,0,,,false,false,
15621,13721,294,1,0,,,,,30541,74,,true,0,0,0,0,0,0,,,false,false,
15622,13721,300,36,36,,,,,,,,,,,,,,,,,,,
15623,13721,480,9,0,,,,,30542,127,,true,0,0,0,0,0,0,,,false,false,
15623,13721,480,9,0,,,,,30543,90,,true,0,0,0,0,0,0,,,false,false,
15623,13721,480,9,0,,,,,30544,89,,true,0,0,0,0,0,0,,,false,false,
15623,13721,480,9,0,,,,,30545,99,,true,0,0,0,0,0,0,,,false,false,
15623,13721,480,9,0,,,,,30546,74,,true,0,0,0,0,0,0,,,false,false,
15623,13721,480,9,0,,,,,30547,85,,true,0,0,0,0,0,0,,,false,false,
15623,13721,480,9,0,,,,,30548,87,,true,0,0,0,0,0,0,,,false,false,
15623,13721,480,9,0,,,,,30549,93,,true,0,0,0,0,0,0,,,false,false,
15623,13721,480,9,0,,,,,30550,85,,true,0,0,0,0,0,0,,,false,false,
15624,13721,15,4,0,,,,,30551,73,,true,0,0,0,0,0,0,,,false,false,
15624,13721,15,4,0,,,,,30552,74,,true,0,0,0,0,0,0,,,false,false,
